"Station","DateTime","Temperature High","Wind Speed High","Wind Gust High","Temperature Low","Wind Speed Low","Wind Gust Low"
"KCAMALIB158","2025-01-07T00:00",56.1,4.5,7.4,55.8,0,2.9
"KCAMALIB158","2025-01-07T00:15",56.1,5.4,8.9,55,0,1.6
"KCAMALIB158","2025-01-07T00:30",55.8,4.3,7.4,55.2,0,1.6
"KCAMALIB158","2025-01-07T00:45",55.6,6.5,7.4,54.5,0,1.6
"KCAMALIB158","2025-01-07T01:00",55.4,4.5,8.9,54.7,0,1.6
"KCAMALIB158","2025-01-07T01:15",55.9,4.9,7.4,55.2,0.2,2.9
"KCAMALIB158","2025-01-07T01:30",55.6,9.2,11.9,55,0,1.6
"KCAMALIB158","2025-01-07T01:45",56.3,8.9,13.4,55,0.2,1.6
"KCAMALIB158","2025-01-07T02:00",55.8,11,17.9,55.4,1.6,4.5
"KCAMALIB158","2025-01-07T02:15",55.8,8.7,14.8,55.2,0.9,2.9
"KCAMALIB158","2025-01-07T02:30",55.9,8.1,14.8,55.6,0,2.9
"KCAMALIB158","2025-01-07T02:45",55.6,11.9,16.3,54.9,0,2.9
"KCAMALIB158","2025-01-07T03:00",55.6,13,19.2,55.2,2.7,7.4
"KCAMALIB158","2025-01-07T03:15",55.2,10.5,16.3,54.9,1.8,6
"KCAMALIB158","2025-01-07T03:30",55,10.5,14.8,54.7,0.4,6
"KCAMALIB158","2025-01-07T03:45",54.7,6.5,10.3,53.6,0,0
"KCAMALIB158","2025-01-07T04:00",54.5,7.2,8.9,53.8,0.2,2.9
"KCAMALIB158","2025-01-07T04:15",55.2,8.3,11.9,54.3,0,2.9
"KCAMALIB158","2025-01-07T04:30",55.6,20.1,28.2,55.2,5.8,11.9
"KCAMALIB158","2025-01-07T04:45",55.6,18.3,28.2,55.2,8.3,19.2
"KCAMALIB158","2025-01-07T05:00",55.4,19.7,31.1,55.2,6.7,19.2
"KCAMALIB158","2025-01-07T05:15",55.8,22.1,28.2,55.4,4.5,19.2
"KCAMALIB158","2025-01-07T05:30",55.8,18.1,26.6,55,2,6
"KCAMALIB158","2025-01-07T05:45",55.2,10.3,13.4,54.7,0.7,4.5
"KCAMALIB158","2025-01-07T06:00",55.2,8.1,11.9,54.7,1.3,6
"KCAMALIB158","2025-01-07T06:15",55.2,9.4,11.9,54.7,1.8,6
"KCAMALIB158","2025-01-07T06:30",55.2,9.2,13.4,54.9,1.6,7.4
"KCAMALIB158","2025-01-07T06:45",55.4,14.1,22.1,54.7,1.6,4.5
"KCAMALIB158","2025-01-07T07:00",55.4,19,32.7,55,2.5,10.3
"KCAMALIB158","2025-01-07T07:15",55.6,23.3,34,55,2.2,8.9
"KCAMALIB158","2025-01-07T07:30",55.8,14.5,25.3,55.6,1.3,10.3
"KCAMALIB158","2025-01-07T07:45",56.5,22.1,31.1,55.8,2.5,10.3
"KCAMALIB158","2025-01-07T08:00",56.7,25.9,32.7,56.3,4.3,11.9
"KCAMALIB158","2025-01-07T08:15",56.7,29.8,41.6,56.3,3.6,13.4
"KCAMALIB158","2025-01-07T08:30",57,33.3,49,56.5,6.3,20.8
"KCAMALIB158","2025-01-07T08:45",57.6,25.1,34,56.8,5.8,17.9
"KCAMALIB158","2025-01-07T09:00",57.6,28,50.3,56.7,2.7,14.8
"KCAMALIB158","2025-01-07T09:15",56.8,30.2,46.1,56.3,2.7,17.9
"KCAMALIB158","2025-01-07T09:30",57.2,26.8,46.1,56.7,2.2,20.8
"KCAMALIB158","2025-01-07T09:45",57.6,26.4,41.6,56.8,4.3,16.3
"KCAMALIB158","2025-01-07T10:00",57.9,25.1,44.5,56.8,2.7,17.9
"KCAMALIB158","2025-01-07T10:15",58.8,28.2,40,57.2,1.6,7.4
"KCAMALIB158","2025-01-07T10:30",59.7,22.1,34,58.6,1.6,8.9
"KCAMALIB158","2025-01-07T10:45",59.2,22.8,35.6,58.6,3.1,11.9
"KCAMALIB158","2025-01-07T11:00",60.6,20.8,28.2,59.7,4,14.8
"KCAMALIB158","2025-01-07T11:15",61.7,25.7,35.6,59.9,2.7,11.9
"KCAMALIB158","2025-01-07T11:30",61.2,24.8,31.1,60.1,1.6,13.4
"KCAMALIB158","2025-01-07T11:45",61.2,28,42.9,60.6,2.5,16.3
"KCAMALIB158","2025-01-07T12:00",61.7,26.2,38.5,60.8,3.8,17.9
"KCAMALIB158","2025-01-07T12:15",62.2,18.6,32.7,61,2.7,10.3
"KCAMALIB158","2025-01-07T12:30",64,16.6,26.6,62.2,1.6,8.9
"KCAMALIB158","2025-01-07T12:45",64.6,18.1,29.8,62.8,1.6,8.9
