"Station","DateTime","Temperature High","Wind Speed High","Wind Gust High","Temperature Low","Wind Speed Low","Wind Gust Low"
"KCAMALIB151","2025-01-07T00:00",50.7,0.4,0.9,50.4,0,0
"KCAMALIB151","2025-01-07T00:15",50.2,0,0,49.5,0,0
"KCAMALIB151","2025-01-07T00:30",49.5,1.3,2,49.3,0,0
"KCAMALIB151","2025-01-07T00:45",49.6,0,0,49.5,0,0
"KCAMALIB151","2025-01-07T01:00",49.1,0,0,48.6,0,0
"KCAMALIB151","2025-01-07T01:15",48.2,0.4,1.3,48.2,0,0
"KCAMALIB151","2025-01-07T01:30",49.1,1.8,2,48.4,0,0
"KCAMALIB151","2025-01-07T01:45",49.5,2,2.7,49.3,0,0
"KCAMALIB151","2025-01-07T02:00",49.5,1.8,1.8,49.1,0,0
"KCAMALIB151","2025-01-07T02:15",48.9,0.9,1.3,48.6,0,0
"KCAMALIB151","2025-01-07T02:30",48.6,0.9,2,48.6,0,0
"KCAMALIB151","2025-01-07T02:45",48.6,1.1,1.8,48.4,0.7,1.3
"KCAMALIB151","2025-01-07T03:00",48.6,0,0,48.4,0,0
"KCAMALIB151","2025-01-07T03:15",49.1,0.7,0.9,48.4,0,0.2
"KCAMALIB151","2025-01-07T03:30",49.6,2.7,3.1,49.5,0.7,1.1
"KCAMALIB151","2025-01-07T03:45",49.8,0.7,1.6,49.6,0.4,1.1
"KCAMALIB151","2025-01-07T04:00",50.2,1.1,3.1,49.8,0.2,0.2
"KCAMALIB151","2025-01-07T04:15",57.6,4.5,8.1,50.4,1.6,3.1
"KCAMALIB151","2025-01-07T04:30",63.1,10.1,22.6,60.8,4.3,12.3
"KCAMALIB151","2025-01-07T04:45",64,8.5,13.9,63.7,7.6,12.3
"KCAMALIB151","2025-01-07T05:00",64.2,10.3,17,64,6.3,8.9
"KCAMALIB151","2025-01-07T05:15",64,7.4,13,64,6.5,8.7
"KCAMALIB151","2025-01-07T05:30",64.4,9.6,18.1,64.2,7.6,13.4
"KCAMALIB151","2025-01-07T05:45",64.6,8.7,17.2,64.4,6.9,9.4
"KCAMALIB151","2025-01-07T06:00",64.4,9.6,19.7,64.4,7.8,12.8
"KCAMALIB151","2025-01-07T06:15",64.2,8.1,15.4,64.2,6.9,12.1
"KCAMALIB151","2025-01-07T06:30",64,8.5,18.1,63.9,7.2,13
"KCAMALIB151","2025-01-07T06:45",63.7,10.7,17.9,63.7,7.6,13.2
"KCAMALIB151","2025-01-07T07:00",63.5,8.7,16.3,63.5,6,11.9
"KCAMALIB151","2025-01-07T07:15",63.7,9.6,16.6,63.5,6.7,12.8
"KCAMALIB151","2025-01-07T07:30",64,8.7,13.4,63.7,6.9,11.9
"KCAMALIB151","2025-01-07T07:45",64.4,8.3,15.2,64.2,4.5,12.3
"KCAMALIB151","2025-01-07T08:00",64.6,5.8,11.2,64.6,5.1,8.3
"KCAMALIB151","2025-01-07T08:15",64.9,9.6,17.9,64.8,7.2,12.5
"KCAMALIB151","2025-01-07T08:30",64.9,10.1,16.1,64.8,8.5,14.1
"KCAMALIB151","2025-01-07T08:45",64.9,8.3,17,64.8,7.6,13.6
"KCAMALIB151","2025-01-07T09:00",65.3,8.9,13.6,65.1,7.6,11.2
"KCAMALIB151","2025-01-07T09:15",65.1,8.1,24.4,64.9,6,10.7
"KCAMALIB151","2025-01-07T09:30",64.8,10.5,22.8,64.8,7.6,11
"KCAMALIB151","2025-01-07T09:45",65.1,8.9,13.2,64.8,7.6,11
"KCAMALIB151","2025-01-07T10:00",65.1,8.7,15.9,64.9,8.5,12.8
"KCAMALIB151","2025-01-07T10:15",65.1,8.9,19.9,64.9,6,10.5
"KCAMALIB151","2025-01-07T10:30",65.5,9.8,20.4,65.3,7.6,13.2
"KCAMALIB151","2025-01-07T10:45",66.6,10.1,17.2,65.8,5.8,9.4
"KCAMALIB151","2025-01-07T11:00",67.5,8.1,12.1,66.9,5.4,8.9
"KCAMALIB151","2025-01-07T11:15",67.5,7.8,18.1,67.5,6.5,11.6
"KCAMALIB151","2025-01-07T11:30",67.8,9.8,19.2,67.5,5.4,7.2
"KCAMALIB151","2025-01-07T11:45",68,7.8,16.3,67.5,5.6,9.6
"KCAMALIB151","2025-01-07T12:00",68.2,7.6,13.9,68.2,6,9.2
"KCAMALIB151","2025-01-07T12:15",69.1,7.2,10.1,68,5.6,9.6
"KCAMALIB151","2025-01-07T12:30",69.4,9.6,18.6,68.5,5.6,9.6
"KCAMALIB151","2025-01-07T12:45",68.9,8.1,18.3,68.5,7.2,10.3
"KCAMALIB151","2025-01-07T13:00",68.9,5.8,12.3,68.4,2.2,3.6
"KCAMALIB151","2025-01-07T13:15",70.2,5.4,11.9,69.8,3.6,5.4
"KCAMALIB151","2025-01-07T13:30",68.9,5.8,12.3,68.4,2.2,3.6
"KCAMALIB151","2025-01-07T13:45",68.9,5.8,12.3,68.4,2.2,3.6
"KCAMALIB151","2025-01-07T14:00",70.7,5.8,9.6,70.7,5.8,9.6
"KCAMALIB151","2025-01-07T14:15",70.7,7.2,11,70.7,7.2,11
"KCAMALIB151","2025-01-07T14:30",70.9,6.9,13.6,70.7,6.3,9.6
"KCAMALIB151","2025-01-07T14:45",71.1,7.2,13.6,70.9,3.8,7.2
"KCAMALIB151","2025-01-07T15:00",70.9,8.5,15.2,70.7,6.7,12.3
"KCAMALIB151","2025-01-07T15:15",70.5,8.7,16.8,70.3,5.6,9.6
"KCAMALIB151","2025-01-07T15:30",70.3,6.9,11.6,70.3,4.5,11
"KCAMALIB151","2025-01-07T15:45",70.3,5.8,11.4,69.8,3.8,5.8
"KCAMALIB151","2025-01-07T16:00",69.6,6.7,15.2,69.3,4.3,7.4
"KCAMALIB151","2025-01-07T16:15",69.1,6.9,10.5,68.7,4.5,7.6
"KCAMALIB151","2025-01-07T16:30",68.5,6.9,9.8,68.4,5.1,8.9
"KCAMALIB151","2025-01-07T16:45",68.4,8.7,15.7,68.2,4.5,9.4
"KCAMALIB151","2025-01-07T17:00",68.2,7.4,11.4,68,5.4,8.9
"KCAMALIB151","2025-01-07T17:15",68,8.3,17,68,4,6.9
"KCAMALIB151","2025-01-07T17:30",67.8,8.7,14.3,67.6,5.1,7.4
"KCAMALIB151","2025-01-07T17:45",67.5,6.7,10.7,67.5,4.7,8.3
"KCAMALIB151","2025-01-07T18:00",67.5,8.7,14.5,67.3,4.9,10.1
"KCAMALIB151","2025-01-07T18:15",67.3,8.9,16.8,67.1,6,9.8
"KCAMALIB151","2025-01-07T18:30",67.1,8.9,17.4,67.1,6.9,13
"KCAMALIB151","2025-01-07T18:45",67.1,11.4,21.3,66.9,8.1,15.4
"KCAMALIB151","2025-01-07T19:00",66.9,11.9,23.9,66.9,7.6,14.3
"KCAMALIB151","2025-01-07T19:15",66.9,9.6,17.9,66.9,8.7,13
"KCAMALIB151","2025-01-07T19:30",66.7,14.8,26.2,66.6,6.9,12.3
"KCAMALIB151","2025-01-07T19:45",66.6,9.2,22.4,66.4,8.7,15.9
"KCAMALIB151","2025-01-07T20:00",66.4,11,20.6,66,6,10.1
"KCAMALIB151","2025-01-07T20:15",65.8,10.1,19.5,65.7,5.6,9.6
"KCAMALIB151","2025-01-07T20:30",65.7,8.1,14.1,65.5,4.7,8.3
"KCAMALIB151","2025-01-07T20:45",65.5,8.1,17.4,65.3,3.8,8.9
"KCAMALIB151","2025-01-07T21:00",65.3,9.2,14.8,65.1,7.2,10.5
"KCAMALIB151","2025-01-07T21:15",65.1,9.6,19.7,65.1,6.3,14.8
"KCAMALIB151","2025-01-07T21:30",64.9,9.4,14.1,64.8,7.6,12.5
"KCAMALIB151","2025-01-07T21:45",64.6,10.3,18.3,64.4,6.5,10.1
"KCAMALIB151","2025-01-07T22:00",64.6,11,20.4,64.4,8.5,13.4
"KCAMALIB151","2025-01-07T22:15",64.2,8.3,17,64,6.9,10.5
"KCAMALIB151","2025-01-07T22:30",64,9.2,21.9,63.9,6.7,11.6
"KCAMALIB151","2025-01-07T22:45",63.9,9.6,15.9,63.7,9.2,14.5
"KCAMALIB151","2025-01-07T23:00",63.7,8.7,16.1,63.5,8.3,13.4
"KCAMALIB151","2025-01-07T23:15",63.3,14.3,26.4,63.3,8.9,17.4
"KCAMALIB151","2025-01-07T23:30",63.1,11.6,16.1,63,8.5,14.1
"KCAMALIB151","2025-01-07T23:45",63,10.5,20.1,62.8,9.2,13.6
"KCAMALIB151","2025-01-08T00:00",62.8,9.8,22.1,62.8,7.6,10.1
"KCAMALIB151","2025-01-08T00:15",62.8,9.8,22.1,62.8,7.6,10.1
"KCAMALIB151","2025-01-08T00:30",62.8,9.8,22.1,62.8,7.6,10.1
"KCAMALIB151","2025-01-08T00:45",62.8,9.8,22.1,62.8,7.6,10.1
