"Station","DateTime","Temperature High","Temperature Low","Wind Speed High","Wind Speed Low","Wind Gust High","Wind Gust Low","Wind Direction","Precipitation","Dew Point","Humidity","Pressure","Condition"
"KCAMALIB61","2025-01-07T00:00",54.3,54.3,4,4,5.8,5.8,59,0,36.1,50,29.88,"none"
"KCAMALIB61","2025-01-07T00:15",54.1,53.4,4.9,3.6,6.9,4.5,111,0,35.8,50,29.88,"none"
"KCAMALIB61","2025-01-07T00:30",54.3,53.2,6.5,2.9,10.3,4.5,71,0,36,51.7,29.88,"none"
"KCAMALIB61","2025-01-07T00:45",54.5,54,7.8,4.9,10.3,5.8,35,0,37,52,29.88,"none"
"KCAMALIB61","2025-01-07T01:00",54.1,54,7.6,4.9,10.3,6.9,36,0,37.4,53,29.87,"none"
"KCAMALIB61","2025-01-07T01:15",54.1,54.1,5.6,5.6,8.1,8.1,316,0,37.8,54,29.88,"none"
"KCAMALIB61","2025-01-07T01:30",54.1,54,8.5,6.9,10.3,9.2,65,0,37.4,53,29.87,"none"
"KCAMALIB61","2025-01-07T01:45",54,53.6,8.3,3.1,10.3,5.8,63,0,37.3,53.7,29.86,"none"
"KCAMALIB61","2025-01-07T02:00",53.8,53.4,7.6,2.5,10.3,3.4,34,0,37.4,54,29.86,"none"
"KCAMALIB61","2025-01-07T02:15",53.6,53.4,8.5,5.6,10.3,8.1,22,0,37.4,54,29.87,"none"
"KCAMALIB61","2025-01-07T02:30",54.5,53.4,9.4,3.8,13.7,5.8,19,0,37.6,53,29.87,"none"
"KCAMALIB61","2025-01-07T02:45",54.5,53.8,9.4,5.8,13.7,6.9,59,0,37.7,53.6,29.87,"none"
"KCAMALIB61","2025-01-07T03:00",54.9,54.1,12.3,7.2,18.3,9.2,32,0,37.3,52.3,29.86,"none"
"KCAMALIB61","2025-01-07T03:15",54.5,53.6,10.3,4.9,13.7,6.9,36,0,37.4,53.7,29.86,"none"
"KCAMALIB61","2025-01-07T03:30",54,52.9,9.2,5.8,13.7,6.9,23,0,37.4,54,29.87,"none"
"KCAMALIB61","2025-01-07T03:45",52.9,52.5,6.5,4.9,9.2,9.2,96,0,37.2,55,29.87,"none"
"KCAMALIB61","2025-01-07T04:00",52.9,52.9,10.1,5.4,14.8,8.1,40,0,36.2,53,29.87,"none"
"KCAMALIB61","2025-01-07T04:15",53.8,52.5,12.1,8.1,18.3,12.5,69,0,35.6,50,29.86,"none"
"KCAMALIB61","2025-01-07T04:30",54,53.4,13.7,6.7,20.6,9.2,23,0,35.7,50.3,29.86,"none"
"KCAMALIB61","2025-01-07T04:45",53.8,52.7,15.7,5.8,19.5,10.3,52,0,35.2,50.3,29.87,"none"
"KCAMALIB61","2025-01-07T05:00",53.8,52.5,12.8,8.5,19.5,11.4,61,0,35.2,50.5,29.87,"none"
"KCAMALIB61","2025-01-07T05:15",54,53.1,13.9,8.5,25.1,12.5,108,0,35.7,51,29.87,"none"
"KCAMALIB61","2025-01-07T05:30",53.6,53.6,14.3,14.3,18.3,18.3,76,0,36.4,52,29.89,"none"
"KCAMALIB61","2025-01-07T05:45",54,53.8,12.3,8.1,14.8,10.3,64,0,36.7,52,29.88,"none"
"KCAMALIB61","2025-01-07T06:00",53.8,53.1,13,6,17.2,8.1,40,0,36.7,52.7,29.88,"none"
"KCAMALIB61","2025-01-07T06:15",52.3,52.3,9.2,9.2,12.5,12.5,81,0,36.6,55,29.88,"none"
"KCAMALIB61","2025-01-07T06:30",52.7,52.2,11.4,7.4,17.2,9.2,71,0,37,55.5,29.88,"none"
"KCAMALIB61","2025-01-07T06:45",52.7,52.3,12.5,7.2,15.9,10.3,21,0,36.6,55,29.88,"none"
"KCAMALIB61","2025-01-07T07:00",53.4,53.1,12.5,9.2,17.2,14.8,41,0,36.7,53.3,29.89,"none"
"KCAMALIB61","2025-01-07T07:15",53.4,53.1,12.5,9.2,17.2,14.8,41,0,36.7,53.3,29.89,"none"
"KCAMALIB61","2025-01-07T07:30",54.1,53.2,15.2,10.5,22.8,13.7,31,0,36.2,51,29.88,"none"
"KCAMALIB61","2025-01-07T07:45",54.9,54,18.8,7.6,26.2,11.4,75,0,35.8,48.7,29.89,"none"
"KCAMALIB61","2025-01-07T08:00",55.2,54.7,21.5,12.3,32,13.7,72,0,35.5,48,29.89,"none"
"KCAMALIB61","2025-01-07T08:15",55.9,55.2,18.1,12.5,25.1,17.2,46,0,35.6,47,29.89,"none"
"KCAMALIB61","2025-01-07T08:30",56.7,56.7,15,13.2,18.3,15.9,79,0,36.2,46,29.91,"none"
"KCAMALIB61","2025-01-07T08:45",56.7,56.5,17.9,10.7,33.1,14.8,48,0,35.4,45,29.9,"none"
"KCAMALIB61","2025-01-07T09:00",56.8,56.5,18.8,10.7,25.1,14.8,49,0,35.4,44.7,29.91,"none"
"KCAMALIB61","2025-01-07T09:15",56.8,56.7,17.5,8.1,25.1,12.5,69,0,35.6,45,29.91,"none"
"KCAMALIB61","2025-01-07T09:30",56.8,56.5,18.8,10.7,25.1,14.8,49,0,35.4,44.7,29.91,"none"
"KCAMALIB61","2025-01-07T09:45",57.4,57.4,19.5,13.4,29.8,19.5,125,0,35.1,43,29.9,"none"
"KCAMALIB61","2025-01-07T10:00",57.6,57,19.5,11.2,30.9,20.6,31,0,34.9,43,29.91,"none"
"KCAMALIB61","2025-01-07T10:15",57.9,57.6,22.4,13.2,33.1,14.8,19,0,34.8,42,29.9,"none"
"KCAMALIB61","2025-01-07T10:30",58.5,57.6,23,10.5,34.2,13.7,72,0,34.5,41,29.91,"none"
"KCAMALIB61","2025-01-07T10:45",59,59,14.3,14.3,18.3,18.3,108,0,34.7,40,29.92,"none"
"KCAMALIB61","2025-01-07T11:00",59,58.8,24.6,10.1,33.1,12.5,47,0,32.7,37,29.91,"none"
"KCAMALIB61","2025-01-07T11:15",59,58.8,24.6,10.1,33.1,12.5,47,0,32.7,37,29.91,"none"
"KCAMALIB61","2025-01-07T11:30",59.4,59.2,21.5,11.2,28.6,15.9,74,0,32.4,36,29.88,"none"
