"Station","DateTime","Temperature High","Temperature Low","Wind Speed High","Wind Speed Low","Wind Gust High","Wind Gust Low","Wind Direction","Precipitation","Dew Point","Humidity","Pressure","Condition"
"KCATOPAN32","2025-01-07T00:00",56.3,55,1.3,0,2.2,0,28,0,39.1,53.4,29.84,"none"
"KCATOPAN32","2025-01-07T00:15",55,53.4,1.8,0,2.2,0,163,0,38.4,54.9,29.84,"none"
"KCATOPAN32","2025-01-07T00:30",53.4,51.8,3.1,0,3.4,0,171,0,37.8,57,29.83,"none"
"KCATOPAN32","2025-01-07T00:45",52,50.5,2.2,0,3.4,0,194,0,37.7,59,29.83,"none"
"KCATOPAN32","2025-01-07T01:00",50.5,48.7,1.3,0,2.2,0,14,0,36.7,61,29.84,"none"
"KCATOPAN32","2025-01-07T01:15",49.1,48.6,2.5,0,3.4,0,189,0,36.9,62.8,29.84,"none"
"KCATOPAN32","2025-01-07T01:30",49.6,49.1,2.2,0,2.2,0,186,0,37.3,63,29.83,"none"
"KCATOPAN32","2025-01-07T01:45",49.3,48.9,2.2,0,2.2,0,191,0,37,63.3,29.83,"none"
"KCATOPAN32","2025-01-07T02:00",51.1,48.2,4.5,0,4.5,0,4,0,37,62.3,29.83,"none"
"KCATOPAN32","2025-01-07T02:15",53.8,50.7,6,0,6.9,0,1,0,37.8,55.7,29.83,"none"
"KCATOPAN32","2025-01-07T02:30",54.1,52.3,9.6,0,12.5,0,325,0,37.8,55,29.83,"none"
"KCATOPAN32","2025-01-07T02:45",55.4,54,8.1,3.6,9.2,4.5,333,0,37.9,52.6,29.84,"none"
"KCATOPAN32","2025-01-07T03:00",54.9,53.6,6.9,2.2,8.1,2.2,344,0,37.6,53.7,29.84,"none"
"KCATOPAN32","2025-01-07T03:15",55.2,53.8,10.3,4,12.5,5.8,345,0,37.1,50.4,29.83,"none"
"KCATOPAN32","2025-01-07T03:30",56.8,55.2,14.5,4.5,17.2,6.9,330,0,36.4,46.4,29.82,"none"
"KCATOPAN32","2025-01-07T03:45",57.7,57,16.3,6.7,18.3,8.1,334,0,36.3,44.9,29.83,"none"
"KCATOPAN32","2025-01-07T04:00",58.3,57.7,17.9,7.4,22.8,9.2,334,0,36.3,44,29.83,"none"
"KCATOPAN32","2025-01-07T04:15",58.5,58.3,22.1,10.5,25.1,12.5,330,0,36.6,44,29.83,"none"
"KCATOPAN32","2025-01-07T04:30",58.8,58.5,19.2,8.5,22.8,10.3,330,0,36.9,44.1,29.83,"none"
"KCATOPAN32","2025-01-07T04:45",59.2,58.8,18.8,2.5,26.2,4.5,328,0,37.7,45,29.84,"none"
"KCATOPAN32","2025-01-07T05:00",59.2,58.6,19.2,6.7,23.9,10.3,324,0,38.3,46,29.84,"none"
"KCATOPAN32","2025-01-07T05:15",58.8,58.6,19.9,5.6,22.8,9.2,312,0,38.6,47,29.85,"none"
"KCATOPAN32","2025-01-07T05:30",58.8,58.6,22.6,5.4,26.2,8.1,330,0,38.5,46.8,29.84,"none"
"KCATOPAN32","2025-01-07T05:45",58.8,58.3,15.2,6.9,19.5,8.1,335,0,38.1,47,29.85,"none"
"KCATOPAN32","2025-01-07T06:00",58.5,58.1,14.5,7.6,17.2,8.1,336,0,38.5,47.8,29.85,"none"
"KCATOPAN32","2025-01-07T06:15",58.1,57.9,15.7,8.7,19.5,9.2,333,0,38.3,48,29.86,"none"
"KCATOPAN32","2025-01-07T06:30",57.9,57.6,14.8,6,19.5,9.2,328,0,38.7,48.9,29.85,"none"
"KCATOPAN32","2025-01-07T06:45",57.7,57.4,17,6.7,20.6,9.2,330,0,38.8,49.3,29.85,"none"
"KCATOPAN32","2025-01-07T07:00",57.9,57.7,17.4,8.5,23.9,10.3,333,0,38.7,49,29.85,"none"
"KCATOPAN32","2025-01-07T07:15",57.7,57.6,15.2,4.5,22.8,8.1,328,0,38.6,48.9,29.86,"none"
"KCATOPAN32","2025-01-07T07:30",57.9,57.6,10.7,0.9,13.6,1.1,315,0,37.8,47.1,29.86,"none"
"KCATOPAN32","2025-01-07T07:45",58.5,57.9,17.9,3.4,23.9,5.8,329,0,37.7,45.9,29.86,"none"
"KCATOPAN32","2025-01-07T08:00",58.6,58.3,17.9,4.9,23.9,10.3,330,0,37.2,45,29.87,"none"
"KCATOPAN32","2025-01-07T08:15",58.8,58.6,19.7,6.5,27.3,8.1,330,0,37.4,44.6,29.87,"none"
"KCATOPAN32","2025-01-07T08:30",58.8,58.6,20.8,4.5,30.9,8.1,12,0,36.9,44,29.88,"none"
"KCATOPAN32","2025-01-07T08:45",58.6,58.5,23.7,10.3,30.9,14.8,10,0,37,44.3,29.89,"none"
"KCATOPAN32","2025-01-07T09:00",58.6,58.5,27.1,9.6,30.9,13.6,334,0,37.2,45,29.89,"none"
"KCATOPAN32","2025-01-07T09:15",58.6,58.3,30,10.1,35.3,18.3,317,0,37.1,44.8,29.9,"none"
"KCATOPAN32","2025-01-07T09:30",58.6,58.3,31.1,9.2,40,15.9,331,0,37.1,44.9,29.89,"none"
"KCATOPAN32","2025-01-07T09:45",58.3,58.1,25.9,2.7,34.2,5.8,319,0,37.4,46,29.92,"none"
"KCATOPAN32","2025-01-07T10:00",58.5,58.3,22.6,7.4,28.6,11.4,315,0,37.2,45,29.92,"none"
"KCATOPAN32","2025-01-07T10:15",59.5,58.6,15.9,2.9,21.7,5.8,315,0,37,43.2,29.92,"none"
"KCATOPAN32","2025-01-07T10:30",60.3,59.5,14.8,9.8,22.8,12.5,284,0,36.6,41.3,29.89,"none"
"KCATOPAN32","2025-01-07T10:45",60.8,60.3,25.1,6.9,33.1,10.3,24,0,35.7,39.3,29.89,"none"
"KCATOPAN32","2025-01-07T11:00",61.5,60.8,23,6.9,35.3,9.2,327,0,35.1,37.3,29.87,"none"
"KCATOPAN32","2025-01-07T11:15",62.1,61.5,28.9,13.9,35.3,19.5,324,0,35.1,36.6,29.86,"none"
"KCATOPAN32","2025-01-07T11:30",62.4,61.9,29.1,15.4,35.3,20.6,327,0,34.3,35,29.85,"none"
"KCATOPAN32","2025-01-07T11:45",62.8,62.2,28.2,14.5,36.5,18.3,315,0,33.7,33.8,29.86,"none"
