"Station","DateTime","Temperature High","Temperature Low","Wind Speed High","Wind Speed Low","Wind Gust High","Wind Gust Low","Wind Direction","Precipitation","Dew Point","Humidity","Pressure","Condition"
"KCATOPAN52","2025-01-07T00:00",51.8,51.3,0.2,0,1.1,0,230,0,39.6,63.4,29.84,"none"
"KCATOPAN52","2025-01-07T00:15",53.1,51.3,0.4,0,1.1,0,13,0,39.3,60.2,29.84,"none"
"KCATOPAN52","2025-01-07T00:30",53.2,52,0,0,0,0,86,0,39.4,59.6,29.84,"none"
"KCATOPAN52","2025-01-07T00:45",52.3,50.9,0,0,0,0,86,0,39,61,29.82,"none"
"KCATOPAN52","2025-01-07T01:00",51.4,49.6,0,0,0,0,85,0,38.7,63.3,29.83,"none"
"KCATOPAN52","2025-01-07T01:15",49.6,49.1,0.2,0,1.1,0,86,0,38.4,65.5,29.83,"none"
"KCATOPAN52","2025-01-07T01:30",50.7,49.6,0.2,0,1.1,0,138,0,38.4,63,29.83,"none"
"KCATOPAN52","2025-01-07T01:45",50,48.6,0,0,0,0,111,0,38.4,65.4,29.82,"none"
"KCATOPAN52","2025-01-07T02:00",51.3,48.6,0.7,0,1.1,0,69,0,38.3,62.4,29.82,"none"
"KCATOPAN52","2025-01-07T02:15",53.1,51.3,1.3,0,2.2,0,42,0,38.5,58.3,29.82,"none"
"KCATOPAN52","2025-01-07T02:30",53.1,51.6,0.9,0,1.1,0,54,0,38.3,57.8,29.83,"none"
"KCATOPAN52","2025-01-07T02:45",52.3,51.6,1.1,0,1.1,0,55,0,37.9,58.4,29.82,"none"
"KCATOPAN52","2025-01-07T03:00",53.4,52.3,2.2,0,3.4,0,39,0,37.4,54.5,29.82,"none"
"KCATOPAN52","2025-01-07T03:15",54.1,53.4,3.1,0,4.5,0,38,0,36.7,52.4,29.81,"none"
"KCATOPAN52","2025-01-07T03:30",54.5,54.1,2.2,0,2.2,0,45,0,36.2,50.2,29.81,"none"
"KCATOPAN52","2025-01-07T03:45",54.9,54.1,3.4,0,8.1,0,9,0,35.6,49,29.82,"none"
"KCATOPAN52","2025-01-07T04:00",56.3,54.7,4.5,0,5.8,0,41,0,35.7,47,29.82,"none"
"KCATOPAN52","2025-01-07T04:15",57.2,56.3,4.7,0.2,6.9,1.1,18,0,35.6,44.8,29.82,"none"
"KCATOPAN52","2025-01-07T04:30",57.4,56.8,4.5,0.2,5.8,1.1,33,0,36,45,29.82,"none"
"KCATOPAN52","2025-01-07T04:45",57.4,56.7,2.9,0.2,3.4,1.1,26,0,36.7,46,29.82,"none"
"KCATOPAN52","2025-01-07T05:00",57.7,57,3.8,0,6.9,0,11,0,36.9,46.3,29.83,"none"
"KCATOPAN52","2025-01-07T05:15",58.1,57.4,4.9,0.2,8.1,1.1,21,0,37.5,47,29.84,"none"
"KCATOPAN52","2025-01-07T05:30",58.1,57.4,3.1,0,5.8,0,44,0,38,47.5,29.84,"none"
"KCATOPAN52","2025-01-07T05:45",57.9,57.4,3.1,0,5.8,0,29,0,37.7,47,29.84,"none"
"KCATOPAN52","2025-01-07T06:00",57.9,57.2,3.8,0,6.9,0,29,0,38,47.5,29.84,"none"
"KCATOPAN52","2025-01-07T06:15",58.5,57.4,5.6,0.2,6.9,1.1,15,0,38.1,48,29.84,"none"
"KCATOPAN52","2025-01-07T06:30",58.3,57.6,4.9,0.2,6.9,1.1,17,0,38.7,48,29.84,"none"
"KCATOPAN52","2025-01-07T06:45",57.9,57.6,5.4,0.2,10.3,1.1,17,0,38.8,49.1,29.85,"none"
"KCATOPAN52","2025-01-07T07:00",58.5,57.6,8.1,0,12.5,0,9,0,38.6,48.1,29.85,"none"
"KCATOPAN52","2025-01-07T07:15",58.5,58.1,4.3,0,6.9,0,4,0,38.5,48,29.86,"none"
"KCATOPAN52","2025-01-07T07:30",59,58.1,7.8,0,12.5,0,13,0,37.7,44.9,29.86,"none"
"KCATOPAN52","2025-01-07T07:45",59.2,59,6,1.6,10.3,2.2,12,0,37.3,44,29.86,"none"
"KCATOPAN52","2025-01-07T08:00",59.5,59,8.7,0.2,12.5,1.1,23,0,36.8,43,29.87,"none"
"KCATOPAN52","2025-01-07T08:15",59.5,59.2,10.1,0.9,14.8,2.2,3,0,36.8,42.8,29.88,"none"
"KCATOPAN52","2025-01-07T08:30",59.5,59.2,8.1,1.3,11.4,2.2,11,0,36.4,42,29.89,"none"
"KCATOPAN52","2025-01-07T08:45",59.2,59,10.3,0.7,15.9,2.2,18,0,36.5,43,29.89,"none"
"KCATOPAN52","2025-01-07T09:00",59.2,59,9.6,2,13.6,3.4,23,0,36.5,43,29.89,"none"
"KCATOPAN52","2025-01-07T09:15",59.4,59,9.4,1.1,14.8,2.2,8,0,36.7,43.1,29.9,"none"
"KCATOPAN52","2025-01-07T09:30",59.2,58.6,10.7,1.3,18.3,2.2,4,0,37.2,43.7,29.91,"none"
"KCATOPAN52","2025-01-07T09:45",58.6,58.1,9.2,2.5,13.6,3.4,1,0,37.6,45.7,29.92,"none"
"KCATOPAN52","2025-01-07T10:00",59.4,58.1,7.8,0.9,10.3,2.2,3,0,37.6,44.7,29.92,"none"
"KCATOPAN52","2025-01-07T10:15",60.1,59.4,8.3,1.3,12.5,2.2,5,0,37.2,42.5,29.92,"none"
"KCATOPAN52","2025-01-07T10:30",60.8,59.9,6.9,1.1,10.3,2.2,0,0,36.8,40.8,29.91,"none"
"KCATOPAN52","2025-01-07T10:45",61.7,61,7.4,0.7,12.5,1.1,9,0,36.1,38.1,29.9,"none"
"KCATOPAN52","2025-01-07T11:00",62.2,61.7,9.8,0.7,13.6,1.1,1,0,35.3,36.5,29.89,"none"
"KCATOPAN52","2025-01-07T11:15",63,62.2,9.6,0.2,21.7,1.1,32,0,34.5,34.9,29.88,"none"
"KCATOPAN52","2025-01-07T11:30",63.7,63,10.7,0.4,15.9,1.1,35,0,34,33,29.87,"none"
"KCATOPAN52","2025-01-07T11:45",64.2,63.3,11.6,0.9,17.2,1.1,21,0,33.6,32.4,29.85,"none"
"KCATOPAN52","2025-01-07T12:00",64.2,63.9,6.7,1.8,12.5,2.2,12,0,33.1,31.5,29.84,"none"
"KCATOPAN52","2025-01-07T12:15",64.2,63.7,8.9,1.1,14.8,2.2,9,0,32,29.9,29.84,"none"
"KCATOPAN52","2025-01-07T12:30",64.8,64.2,9.8,0.7,17.2,1.1,8,0,30.9,28.2,29.86,"none"
"KCATOPAN52","2025-01-07T12:45",65.5,64.8,7.4,0.7,12.5,1.1,7,0,30.5,27,29.85,"none"
"KCATOPAN52","2025-01-07T13:00",65.5,65.3,8.1,0.7,12.5,1.1,18,0,30.5,26.8,29.85,"none"
"KCATOPAN52","2025-01-07T13:15",65.7,65.3,8.1,2.5,14.8,3.4,0,0,30.1,26.3,29.84,"none"
"KCATOPAN52","2025-01-07T13:30",65.5,65.3,7.4,1.1,12.5,2.2,3,0,29.9,26.2,29.84,"none"
"KCATOPAN52","2025-01-07T13:45",66.4,65.5,8.7,0,14.8,0,0,0,29.6,25.6,29.84,"none"
"KCATOPAN52","2025-01-07T14:00",66.4,65.7,7.2,0.4,13.6,2.2,5,0,28,23.9,29.84,"none"
"KCATOPAN52","2025-01-07T14:15",65.8,65.7,8.3,2,12.5,3.4,14,0,27,23,29.84,"none"
"KCATOPAN52","2025-01-07T14:30",65.8,65.7,10.1,0.4,17.2,1.1,10,0,26.9,22.9,29.84,"none"
"KCATOPAN52","2025-01-07T14:45",65.8,65.7,7.2,0.2,11.4,1.1,13,0,26.6,22.5,29.83,"none"
"KCATOPAN52","2025-01-07T15:00",66,65.8,8.5,2.5,12.5,4.5,10,0,23.7,19.9,29.83,"none"
"KCATOPAN52","2025-01-07T15:15",66,65.7,6.9,1.8,10.3,2.2,18,0,22.3,19,29.84,"none"
"KCATOPAN52","2025-01-07T15:30",65.7,64.9,9.6,1.8,19.5,2.2,25,0,21.7,18.8,29.84,"none"
"KCATOPAN52","2025-01-07T15:45",64.9,64.6,8.5,1.8,13.6,2.2,25,0,20.4,18,29.84,"none"
"KCATOPAN52","2025-01-07T16:00",64.6,64,6,0.4,9.2,1.1,18,0,20.5,18.3,29.85,"none"
"KCATOPAN52","2025-01-07T16:15",64,63.7,10.5,0.9,13.6,1.1,7,0,20.6,18.9,29.85,"none"
"KCATOPAN52","2025-01-07T16:30",63.7,63,5.8,0.9,9.2,1.1,2,0,20.2,19,29.86,"none"
"KCATOPAN52","2025-01-07T16:45",63.1,62.8,5.8,0.7,13.6,1.1,31,0,20,19,29.86,"none"
"KCATOPAN52","2025-01-07T17:00",62.8,62.1,7.2,0,9.2,0,25,0,20,19.4,29.87,"none"
"KCATOPAN52","2025-01-07T17:15",62.4,61.7,6,0,11.4,0,17,0,19.7,19,29.87,"none"
"KCATOPAN52","2025-01-07T17:30",61.7,61.2,8.5,0.2,11.4,1.1,33,0,20.1,20,29.88,"none"
"KCATOPAN52","2025-01-07T17:45",61.5,61.3,6.3,0.2,9.2,1.1,34,0,19.3,19.3,29.89,"none"
"KCATOPAN52","2025-01-07T18:00",61.5,61.2,8.3,0.7,15.9,1.1,36,0,19,19,29.89,"none"
"KCATOPAN52","2025-01-07T18:15",61.7,61.2,6,0.7,8.1,1.1,7,0,19.1,19.1,29.9,"none"
"KCATOPAN52","2025-01-07T18:30",61.5,61.2,7.6,0.2,10.3,1.1,33,0,18.3,18.5,29.91,"none"
"KCATOPAN52","2025-01-07T18:45",61.7,61.3,9.8,1.3,15.9,2.2,6,0,17.8,18.1,29.9,"none"
"KCATOPAN52","2025-01-07T19:00",61.9,61.3,11.2,2.9,14.8,4.5,17,0,19.1,19,29.9,"none"
"KCATOPAN52","2025-01-07T19:15",61.3,61.2,10.1,2.5,14.8,3.4,1,0,19.8,20,29.91,"none"
"KCATOPAN52","2025-01-07T19:30",61.2,61,13.2,3.6,17.2,4.5,6,0,20,20.1,29.93,"none"
"KCATOPAN52","2025-01-07T19:45",61.2,60.8,14.1,2.5,23.9,3.4,9,0,20.7,20.9,29.93,"none"
"KCATOPAN52","2025-01-07T20:00",60.8,60.6,11.6,3.6,19.5,4.5,22,0,20.3,20.7,29.93,"none"
"KCATOPAN52","2025-01-07T20:15",60.6,60.4,13.2,2,20.6,4.5,3,0,20.1,20.6,29.94,"none"
"KCATOPAN52","2025-01-07T20:30",60.6,59.9,10.1,1.1,17.2,2.2,12,0,20.1,20.8,29.95,"none"
"KCATOPAN52","2025-01-07T20:45",60.1,59.7,8.5,1.3,14.8,2.2,12,0,19.8,21,29.97,"none"
"KCATOPAN52","2025-01-07T21:00",60.1,59.4,10.5,1.8,19.5,3.4,6,0,20,21,29.97,"none"
"KCATOPAN52","2025-01-07T21:15",59.7,59.4,11.6,1.1,19.5,2.2,1,0,20.3,21.6,29.95,"none"
"KCATOPAN52","2025-01-07T21:30",59.5,59.4,12.1,4,23.9,5.8,1,0,20.5,22,29.95,"none"
"KCATOPAN52","2025-01-07T21:45",59.2,59,11,1.8,15.9,3.4,6,0,20.3,22,29.95,"none"
"KCATOPAN52","2025-01-07T22:00",59,58.6,11.2,2.2,15.9,3.4,23,0,19.9,22,29.96,"none"
"KCATOPAN52","2025-01-07T22:15",58.8,58.5,12.8,3.4,20.6,5.8,0,0,19.8,21.7,29.96,"none"
"KCATOPAN52","2025-01-07T22:30",58.5,58.3,13.6,5.1,21.7,6.9,0,0,19.6,22,29.96,"none"
"KCATOPAN52","2025-01-07T22:45",58.3,57.9,10.1,3.8,14.8,5.8,1,0,19.6,22,29.96,"none"
"KCATOPAN52","2025-01-07T23:00",58.3,57.9,12.8,3.8,20.6,4.5,14,0,19.6,22,29.97,"none"
"KCATOPAN52","2025-01-07T23:15",58.3,57.9,14.1,3.6,25.1,4.5,3,0,19.6,22,29.97,"none"
"KCATOPAN52","2025-01-07T23:30",57.9,57.4,12.1,2.9,20.6,3.4,4,0,19.9,23,29.97,"none"
"KCATOPAN52","2025-01-07T23:45",57.4,57.2,8.5,2.9,14.8,4.5,7,0,19.8,23,29.97,"none"
"KCATOPAN52","2025-01-08T00:00",57.2,56.8,7.8,3.4,11.4,4.5,1,0,19.8,23,29.97,"none"
"KCATOPAN52","2025-01-08T00:15",57.2,56.8,7.8,3.4,11.4,4.5,1,0,19.8,23,29.97,"none"
"KCATOPAN52","2025-01-08T00:30",57.2,56.8,7.8,3.4,11.4,4.5,1,0,19.8,23,29.97,"none"
"KCATOPAN52","2025-01-08T00:45",57.2,56.8,7.8,3.4,11.4,4.5,1,0,19.8,23,29.97,"none"
