"Station","DateTime","Temperature High","Temperature Low","Wind Speed High","Wind Speed Low","Wind Gust High","Wind Gust Low","Wind Direction","Precipitation","Dew Point","Humidity","Pressure","Condition"
"KCALOSAN1017","2025-01-07T00:00",52.8,52.5,1.5,0,1.5,0,22,0,50,91,29.76,"none"
"KCALOSAN1017","2025-01-07T00:15",53.2,52.5,2.2,0,2.2,0,292,0,50.3,91.5,29.76,"none"
"KCALOSAN1017","2025-01-07T00:30",53.2,52.8,1.7,0,1.7,0,292,0,50.9,92.1,29.76,"none"
"KCALOSAN1017","2025-01-07T00:45",52.8,52.7,1.1,0,1.1,0,292,0,50.9,93,29.73,"none"
"KCALOSAN1017","2025-01-07T01:00",52.8,52.7,2.2,0,2.2,0,292,0,50.9,93,29.73,"none"
"KCALOSAN1017","2025-01-07T01:15",52.7,51.2,3.1,0,3.8,0,292,0,49.2,93,29.73,"none"
"KCALOSAN1017","2025-01-07T01:30",51.4,51,2.2,0,2.2,0,68,0,49,92.1,29.73,"none"
"KCALOSAN1017","2025-01-07T01:45",51.2,50.9,2.2,0,2.2,0,292,0,46.7,85,29.73,"none"
"KCALOSAN1017","2025-01-07T02:00",51.8,51.2,2,0,2,0,292,0,44,75,29.73,"none"
"KCALOSAN1017","2025-01-07T02:15",53.6,51.8,3.5,0,4.4,0,289,0,41.9,65.6,29.73,"none"
"KCALOSAN1017","2025-01-07T02:30",55.7,53.6,4.6,0,5.3,0,290,0,40.8,58.3,29.73,"none"
"KCALOSAN1017","2025-01-07T02:45",57.2,55.7,4.6,0,5.3,0,270,0,39.7,53.2,29.73,"none"
"KCALOSAN1017","2025-01-07T03:00",57.5,57.2,6.2,0,6.4,0,280,0,39.9,51.8,29.73,"none"
"KCALOSAN1017","2025-01-07T03:15",58.1,57.5,5.1,0,6,0,285,0,39.3,49.5,29.73,"none"
"KCALOSAN1017","2025-01-07T03:30",59.5,58.1,7.6,1.3,9.6,1.3,276,0,36.5,42.8,29.71,"none"
"KCALOSAN1017","2025-01-07T03:45",60.6,59.7,8.9,1.7,11.6,1.7,285,0,36.4,41,29.71,"none"
"KCALOSAN1017","2025-01-07T04:00",60.6,60.4,7.3,1.5,7.8,1.5,271,0,35.9,40.1,29.71,"none"
"KCALOSAN1017","2025-01-07T04:15",60.4,60.4,7.8,1.7,8.9,1.7,292,0,36,40.2,29.73,"none"
"KCALOSAN1017","2025-01-07T04:30",61.1,60.4,9.3,2.2,10.7,2.2,283,0,35.5,39,29.73,"none"
"KCALOSAN1017","2025-01-07T04:45",61.8,61.1,9.1,1.1,11.6,1.1,302,0,36.3,39.7,29.73,"none"
"KCALOSAN1017","2025-01-07T05:00",61.8,61.7,8,2.6,10,3.1,277,0,38.1,41.5,29.73,"none"
"KCALOSAN1017","2025-01-07T05:15",61.7,61.5,8,1.5,9.3,1.5,287,0,39.2,43.4,29.73,"none"
"KCALOSAN1017","2025-01-07T05:30",61.5,60.9,6.9,0,7.1,0,267,0,39.6,45,29.73,"none"
"KCALOSAN1017","2025-01-07T05:45",61.1,60.9,7.3,0,7.6,0,292,0,39.1,44.6,29.73,"none"
"KCALOSAN1017","2025-01-07T06:00",61.3,61.1,7.8,1.3,9.3,1.3,284,0,39.1,44.4,29.73,"none"
"KCALOSAN1017","2025-01-07T06:15",61.3,60.9,7.8,1.7,9.3,1.7,283,0,39.6,45,29.73,"none"
"KCALOSAN1017","2025-01-07T06:30",60.9,60,8,1.7,8.5,1.7,284,0,40.2,47.2,29.76,"none"
"KCALOSAN1017","2025-01-07T06:45",60,59.9,8.5,1.3,9.8,1.3,298,0,40.2,48.2,29.76,"none"
"KCALOSAN1017","2025-01-07T07:00",60,59.9,8.7,1.3,10.2,1.3,290,0,40.1,48,29.76,"none"
"KCALOSAN1017","2025-01-07T07:15",60.2,59.9,9.6,2.2,10.2,2.2,290,0,39.6,46.7,29.76,"none"
