"Station","DateTime","Temperature High","Wind Speed High","Wind Gust High","Temperature Low","Wind Speed Low","Wind Gust Low"
"KCAMALIB61","2025-01-07T00:00",54.3,4,5.8,54.3,4,5.8
"KCAMALIB61","2025-01-07T00:15",54.1,4.9,6.9,53.4,3.6,4.5
"KCAMALIB61","2025-01-07T00:30",54.3,6.5,10.3,53.2,2.9,4.5
"KCAMALIB61","2025-01-07T00:45",54.5,7.8,10.3,54,4.9,5.8
"KCAMALIB61","2025-01-07T01:00",54.1,7.6,10.3,54,4.9,6.9
"KCAMALIB61","2025-01-07T01:15",54.1,5.6,8.1,54.1,5.6,8.1
"KCAMALIB61","2025-01-07T01:30",54.1,8.5,10.3,54,6.9,9.2
"KCAMALIB61","2025-01-07T01:45",54,8.3,10.3,53.6,3.1,5.8
"KCAMALIB61","2025-01-07T02:00",53.8,7.6,10.3,53.4,2.5,3.4
"KCAMALIB61","2025-01-07T02:15",53.6,8.5,10.3,53.4,5.6,8.1
"KCAMALIB61","2025-01-07T02:30",54.5,9.4,13.7,53.4,3.8,5.8
"KCAMALIB61","2025-01-07T02:45",54.5,9.4,13.7,53.8,5.8,6.9
"KCAMALIB61","2025-01-07T03:00",54.9,12.3,18.3,54.1,7.2,9.2
"KCAMALIB61","2025-01-07T03:15",54.5,10.3,13.7,53.6,4.9,6.9
"KCAMALIB61","2025-01-07T03:30",54,9.2,13.7,52.9,5.8,6.9
"KCAMALIB61","2025-01-07T03:45",52.9,6.5,9.2,52.5,4.9,9.2
"KCAMALIB61","2025-01-07T04:00",52.9,10.1,14.8,52.9,5.4,8.1
"KCAMALIB61","2025-01-07T04:15",53.8,12.1,18.3,52.5,8.1,12.5
"KCAMALIB61","2025-01-07T04:30",54,13.7,20.6,53.4,6.7,9.2
"KCAMALIB61","2025-01-07T04:45",53.8,15.7,19.5,52.7,5.8,10.3
"KCAMALIB61","2025-01-07T05:00",53.8,12.8,19.5,52.5,8.5,11.4
"KCAMALIB61","2025-01-07T05:15",54,13.9,25.1,53.1,8.5,12.5
"KCAMALIB61","2025-01-07T05:30",53.6,14.3,18.3,53.6,14.3,18.3
"KCAMALIB61","2025-01-07T05:45",54,12.3,14.8,53.8,8.1,10.3
"KCAMALIB61","2025-01-07T06:00",53.8,13,17.2,53.1,6,8.1
"KCAMALIB61","2025-01-07T06:15",52.3,9.2,12.5,52.3,9.2,12.5
"KCAMALIB61","2025-01-07T06:30",52.7,11.4,17.2,52.2,7.4,9.2
"KCAMALIB61","2025-01-07T06:45",52.7,12.5,15.9,52.3,7.2,10.3
"KCAMALIB61","2025-01-07T07:00",53.4,12.5,17.2,53.1,9.2,14.8
"KCAMALIB61","2025-01-07T07:15",53.4,12.5,17.2,53.1,9.2,14.8
"KCAMALIB61","2025-01-07T07:30",54.1,15.2,22.8,53.2,10.5,13.7
"KCAMALIB61","2025-01-07T07:45",54.9,18.8,26.2,54,7.6,11.4
"KCAMALIB61","2025-01-07T08:00",55.2,21.5,32,54.7,12.3,13.7
"KCAMALIB61","2025-01-07T08:15",55.9,18.1,25.1,55.2,12.5,17.2
"KCAMALIB61","2025-01-07T08:30",56.7,15,18.3,56.7,13.2,15.9
