"Station","DateTime","Temperature High","Wind Speed High","Wind Gust High","Temperature Low","Wind Speed Low","Wind Gust Low"
"KCATOPAN43","2025-01-07T00:00",57.2,4.5,5.8,56.7,0,0
"KCATOPAN43","2025-01-07T00:15",56.7,3.4,4.5,55.4,0,0
"KCATOPAN43","2025-01-07T00:30",55.4,2.2,2.2,54.9,0,0
"KCATOPAN43","2025-01-07T00:45",55.2,1.1,1.1,53.6,0,0
"KCATOPAN43","2025-01-07T01:00",54.5,5.4,6.9,52.7,0,0
"KCATOPAN43","2025-01-07T01:15",54.9,3.8,5.8,54.1,0,0
"KCATOPAN43","2025-01-07T01:30",54.7,3.8,5.8,54.3,0,0
"KCATOPAN43","2025-01-07T01:45",54.3,1.6,2.2,54,0,0
"KCATOPAN43","2025-01-07T02:00",54.5,2.7,3.4,53.8,0,0
"KCATOPAN43","2025-01-07T02:15",55,3.6,4.5,54.5,0,0
"KCATOPAN43","2025-01-07T02:30",54.7,2.9,4.5,54,0,0
"KCATOPAN43","2025-01-07T02:45",55,7.4,11.4,54,0.2,1.1
"KCATOPAN43","2025-01-07T03:00",55.2,7.2,11.4,54.9,0,0
"KCATOPAN43","2025-01-07T03:15",55.2,6.3,8.1,54.9,0,0
"KCATOPAN43","2025-01-07T03:30",56.1,6.5,8.1,55,0,0
"KCATOPAN43","2025-01-07T03:45",57,7.8,14.8,56.1,0.4,1.1
"KCATOPAN43","2025-01-07T04:00",57.2,11.9,20.6,57,1.1,1.1
"KCATOPAN43","2025-01-07T04:15",57.2,7.6,15.9,57,0,0
"KCATOPAN43","2025-01-07T04:30",57.4,5.4,9.2,57,0.2,1.1
"KCATOPAN43","2025-01-07T04:45",58.1,11.2,18.3,57.2,0.7,1.1
"KCATOPAN43","2025-01-07T05:00",58.1,6.5,11.4,57.6,0.2,1.1
"KCATOPAN43","2025-01-07T05:15",57.6,4,8.1,56.8,0.2,1.1
"KCATOPAN43","2025-01-07T05:30",57.4,6.3,10.3,57.2,0.2,1.1
"KCATOPAN43","2025-01-07T05:45",57.4,5.4,8.1,56.8,0.4,1.1
"KCATOPAN43","2025-01-07T06:00",56.8,4.5,6.9,56.3,0,0
"KCATOPAN43","2025-01-07T06:15",56.7,5.6,6.9,56.5,0.9,1.1
"KCATOPAN43","2025-01-07T06:30",56.7,6,10.3,56.3,0.2,1.1
"KCATOPAN43","2025-01-07T06:45",56.1,5.6,8.1,55.8,0.2,1.1
"KCATOPAN43","2025-01-07T07:00",56.5,5.4,10.3,55.8,0,0
"KCATOPAN43","2025-01-07T07:15",56.7,7.4,10.3,56.3,0,0
"KCATOPAN43","2025-01-07T07:30",56.7,4.5,8.1,56.5,0.2,1.1
"KCATOPAN43","2025-01-07T07:45",57.4,7.6,14.8,56.7,0.2,1.1
"KCATOPAN43","2025-01-07T08:00",57.7,8.1,11.4,57.6,0.9,1.1
"KCATOPAN43","2025-01-07T08:15",57.9,13.2,18.3,57.7,0.9,1.1
"KCATOPAN43","2025-01-07T08:30",58.1,8.5,13.6,57.7,1.3,2.2
"KCATOPAN43","2025-01-07T08:45",57.7,8.9,14.8,57.6,0.7,1.1
"KCATOPAN43","2025-01-07T09:00",57.9,9.2,17.2,57.6,0.9,1.1
"KCATOPAN43","2025-01-07T09:15",58.1,10.5,20.6,57.7,0.9,2.2
"KCATOPAN43","2025-01-07T09:30",58.5,11.6,23.9,58.1,1.6,2.2
"KCATOPAN43","2025-01-07T09:45",58.6,9.4,17.2,57.9,1.3,2.2
"KCATOPAN43","2025-01-07T10:00",58.8,9.2,15.9,58.3,0.7,1.1
"KCATOPAN43","2025-01-07T10:15",59.5,11.9,18.3,58.6,0.9,1.1
"KCATOPAN43","2025-01-07T10:30",60.8,11.2,21.7,59.5,1.1,1.1
"KCATOPAN43","2025-01-07T10:45",61.5,10.5,19.5,60.3,1.1,2.2
"KCATOPAN43","2025-01-07T11:00",61.5,10.1,19.5,61,1.8,2.2
"KCATOPAN43","2025-01-07T11:15",62.4,11.9,17.2,61.3,1.6,2.2
"KCATOPAN43","2025-01-07T11:30",62.8,11.6,18.3,62.2,1.3,2.2
"KCATOPAN43","2025-01-07T11:45",63.5,9.2,15.9,62.4,0.9,1.1
"KCATOPAN43","2025-01-07T12:00",64,8.9,14.8,63.3,0.9,1.1
"KCATOPAN43","2025-01-07T12:15",64.8,13.2,18.3,63.7,1.8,2.2
"KCATOPAN43","2025-01-07T12:30",65.3,11.2,15.9,63.9,1.1,1.1
"KCATOPAN43","2025-01-07T12:45",66.7,8.9,12.5,65.3,0.9,1.1
"KCATOPAN43","2025-01-07T13:00",66.6,12.8,20.6,65.5,0.9,1.1
"KCATOPAN43","2025-01-07T13:15",66.6,9.8,13.6,65.5,0.7,1.1
"KCATOPAN43","2025-01-07T13:30",67.3,6.5,11.4,65.8,0.2,1.1
"KCATOPAN43","2025-01-07T13:45",67.5,11.2,20.6,66.2,0.7,1.1
"KCATOPAN43","2025-01-07T14:00",66.4,13.6,19.5,65.1,0.7,1.1
"KCATOPAN43","2025-01-07T14:15",66.6,7.2,11.4,65.8,1.3,2.2
"KCATOPAN43","2025-01-07T14:30",66.9,8.1,10.3,66,0.7,1.1
"KCATOPAN43","2025-01-07T14:45",66.7,11.9,18.3,65.8,0.9,1.1
"KCATOPAN43","2025-01-07T15:00",66.6,8.9,13.6,66,0.4,1.1
"KCATOPAN43","2025-01-07T15:15",66.2,11.6,19.5,65.5,0.4,1.1
"KCATOPAN43","2025-01-07T15:30",66.2,8.5,18.3,64.9,0.9,1.1
"KCATOPAN43","2025-01-07T15:45",65.1,9.8,15.9,64.4,0.2,1.1
"KCATOPAN43","2025-01-07T16:00",64.4,13.9,27.3,63.5,1.3,3.4
"KCATOPAN43","2025-01-07T16:15",63.5,12.3,22.8,63.1,1.6,2.2
"KCATOPAN43","2025-01-07T16:30",63.1,8.9,12.5,61.7,1.1,2.2
"KCATOPAN43","2025-01-07T16:45",61.7,10.7,20.6,61.5,0.9,2.2
"KCATOPAN43","2025-01-07T17:00",61.5,14.3,21.7,61.2,1.3,2.2
"KCATOPAN43","2025-01-07T17:15",61.2,6.9,11.4,60.4,0.4,1.1
"KCATOPAN43","2025-01-07T17:30",60.4,8.5,14.8,60.3,1.1,1.1
"KCATOPAN43","2025-01-07T17:45",60.4,10.1,14.8,59.5,0.4,1.1
"KCATOPAN43","2025-01-07T18:00",59.9,8.1,12.5,59.5,0.2,1.1
"KCATOPAN43","2025-01-07T18:15",59.7,8.7,13.6,59.5,0.2,1.1
"KCATOPAN43","2025-01-07T18:30",60.3,11,23.9,59.7,1.3,2.2
"KCATOPAN43","2025-01-07T18:45",60.4,14.3,25.1,60.1,1.3,2.2
