"Station","DateTime","Temperature High","Wind Speed High","Wind Gust High","Temperature Low","Wind Speed Low","Wind Gust Low"
"KCALOSAN1017","2025-01-07T00:00",52.8,1.5,1.5,52.5,0,0
"KCALOSAN1017","2025-01-07T00:15",53.2,2.2,2.2,52.5,0,0
"KCALOSAN1017","2025-01-07T00:30",53.2,1.7,1.7,52.8,0,0
"KCALOSAN1017","2025-01-07T00:45",52.8,1.1,1.1,52.7,0,0
"KCALOSAN1017","2025-01-07T01:00",52.8,2.2,2.2,52.7,0,0
"KCALOSAN1017","2025-01-07T01:15",52.7,3.1,3.8,51.2,0,0
"KCALOSAN1017","2025-01-07T01:30",51.4,2.2,2.2,51,0,0
"KCALOSAN1017","2025-01-07T01:45",51.2,2.2,2.2,50.9,0,0
"KCALOSAN1017","2025-01-07T02:00",51.8,2,2,51.2,0,0
"KCALOSAN1017","2025-01-07T02:15",53.6,3.5,4.4,51.8,0,0
"KCALOSAN1017","2025-01-07T02:30",55.7,4.6,5.3,53.6,0,0
"KCALOSAN1017","2025-01-07T02:45",57.2,4.6,5.3,55.7,0,0
"KCALOSAN1017","2025-01-07T03:00",57.5,6.2,6.4,57.2,0,0
"KCALOSAN1017","2025-01-07T03:15",58.1,5.1,6,57.5,0,0
"KCALOSAN1017","2025-01-07T03:30",59.5,7.6,9.6,58.1,1.3,1.3
"KCALOSAN1017","2025-01-07T03:45",60.6,8.9,11.6,59.7,1.7,1.7
"KCALOSAN1017","2025-01-07T04:00",60.6,7.3,7.8,60.4,1.5,1.5
"KCALOSAN1017","2025-01-07T04:15",60.4,7.8,8.9,60.4,1.7,1.7
"KCALOSAN1017","2025-01-07T04:30",61.1,9.3,10.7,60.4,2.2,2.2
"KCALOSAN1017","2025-01-07T04:45",61.8,9.1,11.6,61.1,1.1,1.1
"KCALOSAN1017","2025-01-07T05:00",61.8,8,10,61.7,2.6,3.1
"KCALOSAN1017","2025-01-07T05:15",61.7,8,9.3,61.5,1.5,1.5
"KCALOSAN1017","2025-01-07T05:30",61.5,6.9,7.1,60.9,0,0
"KCALOSAN1017","2025-01-07T05:45",61.1,7.3,7.6,60.9,0,0
"KCALOSAN1017","2025-01-07T06:00",61.3,7.8,9.3,61.1,1.3,1.3
"KCALOSAN1017","2025-01-07T06:15",61.3,7.8,9.3,60.9,1.7,1.7
"KCALOSAN1017","2025-01-07T06:30",60.9,8,8.5,60,1.7,1.7
"KCALOSAN1017","2025-01-07T06:45",60,8.5,9.8,59.9,1.3,1.3
"KCALOSAN1017","2025-01-07T07:00",60,8.7,10.2,59.9,1.3,1.3
"KCALOSAN1017","2025-01-07T07:15",60.2,9.6,10.2,59.9,2.2,2.2
"KCALOSAN1017","2025-01-07T07:30",60.8,9.6,12.5,60.2,1.7,1.7
"KCALOSAN1017","2025-01-07T07:45",61.7,9.6,12.7,60.9,2.2,2.2
"KCALOSAN1017","2025-01-07T08:00",62.7,8.9,11.4,61.7,1.7,1.7
"KCALOSAN1017","2025-01-07T08:15",63.3,10,12.9,62.9,1.7,1.7
"KCALOSAN1017","2025-01-07T08:30",63.1,9.6,10.7,61.8,1.7,1.7
"KCALOSAN1017","2025-01-07T08:45",61.8,8.9,10.2,61.7,1.7,1.7
"KCALOSAN1017","2025-01-07T09:00",61.7,11.1,13.4,61.7,2.2,2.2
"KCALOSAN1017","2025-01-07T09:15",62.2,9.6,11.6,61.7,4.2,4.6
"KCALOSAN1017","2025-01-07T09:30",62.2,12.3,14.5,61.8,3.5,4
"KCALOSAN1017","2025-01-07T09:45",61.8,13.6,17.4,61.1,2.6,2.9
"KCALOSAN1017","2025-01-07T10:00",61.3,9.1,11.8,61.1,1.5,1.5
"KCALOSAN1017","2025-01-07T10:15",62.4,8.9,10.2,61.3,2.2,2.2
"KCALOSAN1017","2025-01-07T10:30",63.1,11.4,13.6,62.4,2.6,2.6
"KCALOSAN1017","2025-01-07T10:45",63.3,12.3,15.2,62.9,2.9,3.3
"KCALOSAN1017","2025-01-07T11:00",63.8,9.1,11.4,63.1,2.6,3.3
"KCALOSAN1017","2025-01-07T11:15",66,8.5,9.3,63.8,2.2,2.2
"KCALOSAN1017","2025-01-07T11:30",67.2,9.1,10.7,66,2,2
"KCALOSAN1017","2025-01-07T11:45",68,8.9,10.7,67.2,1.1,1.1
"KCALOSAN1017","2025-01-07T12:00",69.2,8.7,10.7,68,1.7,1.7
"KCALOSAN1017","2025-01-07T12:15",69.6,9.8,11.1,69.2,1.3,1.3
"KCALOSAN1017","2025-01-07T12:30",69.6,6.4,7.1,69.2,1.5,1.5
"KCALOSAN1017","2025-01-07T12:45",70.1,9.3,11.8,69.6,0,0
"KCALOSAN1017","2025-01-07T13:00",70.1,9.1,11.4,69.8,1.7,1.7
"KCALOSAN1017","2025-01-07T13:15",69.8,10,13.8,69.8,0,0
"KCALOSAN1017","2025-01-07T13:30",69.8,9.1,11.1,69.2,2.2,2.2
"KCALOSAN1017","2025-01-07T13:45",69.2,10.7,12.5,68.9,1.3,1.3
"KCALOSAN1017","2025-01-07T14:00",68.9,13.4,18.1,68.3,1.7,1.7
"KCALOSAN1017","2025-01-07T14:15",68.3,11.4,14.7,68.1,1.3,1.3
