"Time","Temperature","Dew Point","Humidity","Wind","Wind Speed","Wind Gust","Pressure","Precip.","Condition"
"2020-06-23|12:53 AM","63ʡF","59ʡF","87ʡ%","VAR","5ʡmph","0ʡmph","29.79ʡin","0.0ʡin","Cloudy"
"2020-06-23|1:53 AM","63ʡF","59ʡF","87ʡ%","SW","7ʡmph","0ʡmph","29.79ʡin","0.0ʡin","Cloudy"
"2020-06-23|2:53 AM","63ʡF","59ʡF","87ʡ%","S","5ʡmph","0ʡmph","29.78ʡin","0.0ʡin","Cloudy"
"2020-06-23|3:53 AM","62ʡF","59ʡF","90ʡ%","S","6ʡmph","0ʡmph","29.78ʡin","0.0ʡin","Cloudy"
"2020-06-23|4:53 AM","62ʡF","58ʡF","86ʡ%","SW","6ʡmph","0ʡmph","29.80ʡin","0.0ʡin","Cloudy"
"2020-06-23|5:53 AM","62ʡF","58ʡF","86ʡ%","W","6ʡmph","0ʡmph","29.81ʡin","0.0ʡin","Cloudy"
"2020-06-23|6:53 AM","63ʡF","59ʡF","87ʡ%","SW","5ʡmph","0ʡmph","29.83ʡin","0.0ʡin","Cloudy"
"2020-06-23|7:53 AM","63ʡF","58ʡF","84ʡ%","W","5ʡmph","0ʡmph","29.83ʡin","0.0ʡin","Haze"
"2020-06-23|8:53 AM","65ʡF","59ʡF","81ʡ%","VAR","3ʡmph","0ʡmph","29.83ʡin","0.0ʡin","Cloudy"
"2020-06-23|9:53 AM","66ʡF","59ʡF","78ʡ%","CALM","0ʡmph","0ʡmph","29.82ʡin","0.0ʡin","Haze"
"2020-06-23|10:53 AM","68ʡF","60ʡF","76ʡ%","CALM","0ʡmph","0ʡmph","29.83ʡin","0.0ʡin","Haze"
"2020-06-23|11:14 AM","68ʡF","60ʡF","76ʡ%","VAR","5ʡmph","0ʡmph","29.83ʡin","0.0ʡin","Mostly Cloudy"
"2020-06-23|11:47 AM","71ʡF","60ʡF","68ʡ%","WSW","8ʡmph","0ʡmph","29.82ʡin","0.0ʡin","Partly Cloudy"
"2020-06-23|11:53 AM","70ʡF","60ʡF","71ʡ%","WSW","10ʡmph","0ʡmph","29.82ʡin","0.0ʡin","Partly Cloudy"
"2020-06-23|12:53 PM","71ʡF","60ʡF","68ʡ%","WSW","12ʡmph","0ʡmph","29.82ʡin","0.0ʡin","Partly Cloudy"
"2020-06-23|1:41 PM","70ʡF","60ʡF","71ʡ%","WSW","10ʡmph","0ʡmph","29.81ʡin","0.0ʡin","Mostly Cloudy"
"2020-06-23|1:53 PM","70ʡF","60ʡF","71ʡ%","WSW","12ʡmph","0ʡmph","29.81ʡin","0.0ʡin","Mostly Cloudy"
"2020-06-23|2:53 PM","70ʡF","59ʡF","68ʡ%","W","12ʡmph","0ʡmph","29.79ʡin","0.0ʡin","Partly Cloudy"
"2020-06-23|3:18 PM","69ʡF","59ʡF","70ʡ%","W","15ʡmph","0ʡmph","29.79ʡin","0.0ʡin","Mostly Cloudy"
"2020-06-23|3:53 PM","68ʡF","59ʡF","73ʡ%","WSW","14ʡmph","0ʡmph","29.77ʡin","0.0ʡin","Cloudy"
"2020-06-23|4:53 PM","67ʡF","59ʡF","76ʡ%","WSW","14ʡmph","0ʡmph","29.76ʡin","0.0ʡin","Cloudy"
"2020-06-23|5:53 PM","66ʡF","59ʡF","78ʡ%","WSW","13ʡmph","0ʡmph","29.74ʡin","0.0ʡin","Cloudy"
"2020-06-23|6:53 PM","64ʡF","59ʡF","84ʡ%","WSW","12ʡmph","0ʡmph","29.74ʡin","0.0ʡin","Cloudy"
"2020-06-23|7:53 PM","63ʡF","59ʡF","87ʡ%","WSW","9ʡmph","0ʡmph","29.75ʡin","0.0ʡin","Cloudy"
"2020-06-23|8:53 PM","63ʡF","58ʡF","84ʡ%","W","12ʡmph","0ʡmph","29.76ʡin","0.0ʡin","Cloudy"
"2020-06-23|9:53 PM","62ʡF","58ʡF","86ʡ%","W","9ʡmph","0ʡmph","29.77ʡin","0.0ʡin","Cloudy"
"2020-06-23|10:53 PM","62ʡF","58ʡF","86ʡ%","W","8ʡmph","0ʡmph","29.76ʡin","0.0ʡin","Cloudy"
"2020-06-23|11:53 PM","62ʡF","58ʡF","86ʡ%","WSW","9ʡmph","0ʡmph","29.77ʡin","0.0ʡin","Cloudy"
