"Time","Temperature","Dew Point","Humidity","Wind","Wind Speed","Wind Gust","Pressure","Precip.","Condition"
"2020-06-30|12:53 AM","63ʡF","56ʡF","78ʡ%","W","7ʡmph","0ʡmph","29.80ʡin","0.0ʡin","Fair"
"2020-06-30|1:53 AM","63ʡF","56ʡF","78ʡ%","W","5ʡmph","0ʡmph","29.80ʡin","0.0ʡin","Fair"
"2020-06-30|2:53 AM","63ʡF","56ʡF","78ʡ%","NNW","5ʡmph","0ʡmph","29.80ʡin","0.0ʡin","Fair"
"2020-06-30|3:53 AM","62ʡF","55ʡF","78ʡ%","CALM","0ʡmph","0ʡmph","29.80ʡin","0.0ʡin","Fair"
"2020-06-30|4:53 AM","62ʡF","55ʡF","78ʡ%","NNW","3ʡmph","0ʡmph","29.80ʡin","0.0ʡin","Partly Cloudy"
"2020-06-30|5:53 AM","62ʡF","54ʡF","75ʡ%","N","3ʡmph","0ʡmph","29.81ʡin","0.0ʡin","Partly Cloudy"
"2020-06-30|6:12 AM","62ʡF","54ʡF","75ʡ%","CALM","0ʡmph","0ʡmph","29.81ʡin","0.0ʡin","Mostly Cloudy"
"2020-06-30|6:53 AM","63ʡF","54ʡF","72ʡ%","CALM","0ʡmph","0ʡmph","29.82ʡin","0.0ʡin","Mostly Cloudy"
"2020-06-30|7:40 AM","63ʡF","55ʡF","75ʡ%","CALM","0ʡmph","0ʡmph","29.83ʡin","0.0ʡin","Partly Cloudy"
"2020-06-30|7:53 AM","65ʡF","56ʡF","73ʡ%","NW","3ʡmph","0ʡmph","29.83ʡin","0.0ʡin","Partly Cloudy"
"2020-06-30|8:53 AM","66ʡF","55ʡF","68ʡ%","W","6ʡmph","0ʡmph","29.83ʡin","0.0ʡin","Partly Cloudy"
"2020-06-30|9:53 AM","67ʡF","55ʡF","66ʡ%","W","9ʡmph","0ʡmph","29.83ʡin","0.0ʡin","Partly Cloudy"
"2020-06-30|10:53 AM","69ʡF","56ʡF","63ʡ%","WSW","9ʡmph","0ʡmph","29.83ʡin","0.0ʡin","Fair"
"2020-06-30|11:53 AM","70ʡF","56ʡF","61ʡ%","WSW","13ʡmph","0ʡmph","29.82ʡin","0.0ʡin","Fair"
"2020-06-30|12:53 PM","70ʡF","57ʡF","63ʡ%","WSW","14ʡmph","0ʡmph","29.80ʡin","0.0ʡin","Fair"
"2020-06-30|1:53 PM","70ʡF","57ʡF","63ʡ%","W","20ʡmph","0ʡmph","29.79ʡin","0.0ʡin","Partly Cloudy"
"2020-06-30|2:53 PM","69ʡF","56ʡF","63ʡ%","W","18ʡmph","0ʡmph","29.78ʡin","0.0ʡin","Fair"
"2020-06-30|3:53 PM","69ʡF","56ʡF","63ʡ%","W","17ʡmph","0ʡmph","29.76ʡin","0.0ʡin","Fair"
"2020-06-30|4:53 PM","67ʡF","56ʡF","68ʡ%","W","16ʡmph","0ʡmph","29.75ʡin","0.0ʡin","Fair"
"2020-06-30|5:53 PM","66ʡF","57ʡF","73ʡ%","WSW","14ʡmph","0ʡmph","29.74ʡin","0.0ʡin","Partly Cloudy"
"2020-06-30|6:08 PM","65ʡF","57ʡF","75ʡ%","WSW","15ʡmph","0ʡmph","29.74ʡin","0.0ʡin","Mostly Cloudy"
"2020-06-30|6:53 PM","65ʡF","57ʡF","75ʡ%","WSW","14ʡmph","0ʡmph","29.74ʡin","0.0ʡin","Mostly Cloudy"
"2020-06-30|7:53 PM","64ʡF","57ʡF","78ʡ%","WSW","8ʡmph","0ʡmph","29.75ʡin","0.0ʡin","Cloudy"
"2020-06-30|8:53 PM","63ʡF","57ʡF","81ʡ%","W","9ʡmph","0ʡmph","29.76ʡin","0.0ʡin","Cloudy"
"2020-06-30|9:53 PM","63ʡF","57ʡF","81ʡ%","NW","7ʡmph","0ʡmph","29.78ʡin","0.0ʡin","Cloudy"
"2020-06-30|10:53 PM","63ʡF","57ʡF","81ʡ%","CALM","0ʡmph","0ʡmph","29.78ʡin","0.0ʡin","Cloudy"
"2020-06-30|11:53 PM","63ʡF","57ʡF","81ʡ%","CALM","0ʡmph","0ʡmph","29.77ʡin","0.0ʡin","Cloudy"
