"Time","Temperature","Dew Point","Humidity","Wind","Wind Speed","Wind Gust","Pressure","Precip.","Condition"
"2020-05-11|12:53 AM","63ʡF","54ʡF","72ʡ%","WSW","6ʡmph","0ʡmph","29.86ʡin","0.0ʡin","Cloudy"
"2020-05-11|1:53 AM","63ʡF","54ʡF","72ʡ%","W","6ʡmph","0ʡmph","29.85ʡin","0.0ʡin","Cloudy"
"2020-05-11|2:53 AM","63ʡF","54ʡF","72ʡ%","WSW","6ʡmph","0ʡmph","29.84ʡin","0.0ʡin","Cloudy"
"2020-05-11|3:53 AM","63ʡF","55ʡF","75ʡ%","W","6ʡmph","0ʡmph","29.84ʡin","0.0ʡin","Cloudy"
"2020-05-11|4:53 AM","64ʡF","54ʡF","70ʡ%","W","8ʡmph","0ʡmph","29.85ʡin","0.0ʡin","Cloudy"
"2020-05-11|4:59 AM","64ʡF","54ʡF","70ʡ%","W","6ʡmph","0ʡmph","29.85ʡin","0.0ʡin","Cloudy"
"2020-05-11|5:21 AM","64ʡF","55ʡF","72ʡ%","W","7ʡmph","0ʡmph","29.85ʡin","0.0ʡin","Cloudy"
"2020-05-11|5:53 AM","63ʡF","55ʡF","75ʡ%","WNW","5ʡmph","0ʡmph","29.85ʡin","0.0ʡin","Mostly Cloudy"
"2020-05-11|6:53 AM","64ʡF","55ʡF","72ʡ%","W","7ʡmph","0ʡmph","29.86ʡin","0.0ʡin","Cloudy"
"2020-05-11|7:41 AM","65ʡF","55ʡF","70ʡ%","W","9ʡmph","0ʡmph","29.87ʡin","0.0ʡin","Mostly Cloudy"
"2020-05-11|7:53 AM","66ʡF","54ʡF","65ʡ%","W","6ʡmph","0ʡmph","29.86ʡin","0.0ʡin","Mostly Cloudy"
"2020-05-11|8:53 AM","67ʡF","52ʡF","59ʡ%","W","7ʡmph","0ʡmph","29.87ʡin","0.0ʡin","Mostly Cloudy"
"2020-05-11|9:09 AM","67ʡF","52ʡF","59ʡ%","WSW","8ʡmph","0ʡmph","29.87ʡin","0.0ʡin","Mostly Cloudy"
"2020-05-11|9:53 AM","68ʡF","52ʡF","56ʡ%","W","8ʡmph","0ʡmph","29.88ʡin","0.0ʡin","Mostly Cloudy"
"2020-05-11|10:53 AM","68ʡF","53ʡF","59ʡ%","WSW","14ʡmph","0ʡmph","29.88ʡin","0.0ʡin","Mostly Cloudy"
"2020-05-11|11:53 AM","69ʡF","54ʡF","58ʡ%","W","12ʡmph","18ʡmph","29.88ʡin","0.0ʡin","Mostly Cloudy"
"2020-05-11|12:53 PM","70ʡF","53ʡF","55ʡ%","W","10ʡmph","0ʡmph","29.87ʡin","0.0ʡin","Partly Cloudy"
"2020-05-11|1:53 PM","70ʡF","54ʡF","57ʡ%","W","14ʡmph","0ʡmph","29.87ʡin","0.0ʡin","Partly Cloudy"
"2020-05-11|2:53 PM","69ʡF","54ʡF","58ʡ%","W","16ʡmph","0ʡmph","29.86ʡin","0.0ʡin","Fair"
"2020-05-11|3:53 PM","67ʡF","54ʡF","63ʡ%","W","18ʡmph","0ʡmph","29.85ʡin","0.0ʡin","Fair"
"2020-05-11|4:53 PM","66ʡF","54ʡF","65ʡ%","WSW","17ʡmph","0ʡmph","29.84ʡin","0.0ʡin","Partly Cloudy"
"2020-05-11|5:08 PM","67ʡF","55ʡF","66ʡ%","W","18ʡmph","0ʡmph","29.84ʡin","0.0ʡin","Mostly Cloudy"
"2020-05-11|5:53 PM","65ʡF","54ʡF","68ʡ%","W","18ʡmph","0ʡmph","29.84ʡin","0.0ʡin","Mostly Cloudy"
"2020-05-11|6:39 PM","65ʡF","55ʡF","70ʡ%","WSW","15ʡmph","0ʡmph","29.84ʡin","0.0ʡin","Fair"
"2020-05-11|6:53 PM","65ʡF","55ʡF","70ʡ%","W","15ʡmph","0ʡmph","29.84ʡin","0.0ʡin","Fair"
"2020-05-11|7:53 PM","63ʡF","52ʡF","67ʡ%","W","15ʡmph","0ʡmph","29.84ʡin","0.0ʡin","Fair"
"2020-05-11|8:53 PM","63ʡF","53ʡF","70ʡ%","WSW","15ʡmph","0ʡmph","29.85ʡin","0.0ʡin","Fair"
"2020-05-11|9:53 PM","63ʡF","49ʡF","60ʡ%","WSW","12ʡmph","0ʡmph","29.86ʡin","0.0ʡin","Fair"
"2020-05-11|10:50 PM","63ʡF","46ʡF","55ʡ%","W","10ʡmph","0ʡmph","29.87ʡin","0.0ʡin","Fair"
"2020-05-11|10:53 PM","63ʡF","47ʡF","56ʡ%","W","12ʡmph","0ʡmph","29.87ʡin","0.0ʡin","Fair"
"2020-05-11|11:53 PM","63ʡF","48ʡF","58ʡ%","W","13ʡmph","0ʡmph","29.86ʡin","0.0ʡin","Fair"
