"Time","Temperature","Dew Point","Humidity","Wind","Wind Speed","Wind Gust","Pressure","Precip.","Condition"
"2021-04-15|12:53 AM","53ʡF","46ʡF","77ʡ%","E","5ʡmph","0ʡmph","29.88ʡin","0.0ʡin","Fair"
"2021-04-15|1:53 AM","50ʡF","45ʡF","83ʡ%","E","3ʡmph","0ʡmph","29.87ʡin","0.0ʡin","Fair"
"2021-04-15|2:53 AM","50ʡF","45ʡF","83ʡ%","E","5ʡmph","0ʡmph","29.86ʡin","0.0ʡin","Fair"
"2021-04-15|3:53 AM","51ʡF","46ʡF","83ʡ%","NE","3ʡmph","0ʡmph","29.85ʡin","0.0ʡin","Fair"
"2021-04-15|4:53 AM","51ʡF","45ʡF","80ʡ%","NNE","6ʡmph","0ʡmph","29.85ʡin","0.0ʡin","Fair"
"2021-04-15|5:49 AM","48ʡF","43ʡF","82ʡ%","E","5ʡmph","0ʡmph","29.86ʡin","0.0ʡin","Partly Cloudy"
"2021-04-15|5:53 AM","49ʡF","43ʡF","80ʡ%","E","5ʡmph","0ʡmph","29.85ʡin","0.0ʡin","Partly Cloudy"
"2021-04-15|6:53 AM","51ʡF","44ʡF","77ʡ%","VAR","3ʡmph","0ʡmph","29.87ʡin","0.0ʡin","Partly Cloudy"
"2021-04-15|7:53 AM","53ʡF","44ʡF","71ʡ%","E","3ʡmph","0ʡmph","29.89ʡin","0.0ʡin","Partly Cloudy"
"2021-04-15|8:53 AM","57ʡF","46ʡF","67ʡ%","ESE","6ʡmph","0ʡmph","29.90ʡin","0.0ʡin","Mostly Cloudy"
"2021-04-15|9:53 AM","60ʡF","45ʡF","57ʡ%","CALM","0ʡmph","0ʡmph","29.90ʡin","0.0ʡin","Mostly Cloudy"
"2021-04-15|10:53 AM","61ʡF","46ʡF","58ʡ%","WSW","9ʡmph","0ʡmph","29.90ʡin","0.0ʡin","Mostly Cloudy"
"2021-04-15|11:53 AM","61ʡF","46ʡF","58ʡ%","WSW","12ʡmph","0ʡmph","29.90ʡin","0.0ʡin","Mostly Cloudy"
"2021-04-15|12:53 PM","62ʡF","47ʡF","58ʡ%","WSW","10ʡmph","0ʡmph","29.88ʡin","0.0ʡin","Partly Cloudy"
"2021-04-15|1:53 PM","62ʡF","47ʡF","58ʡ%","SW","16ʡmph","22ʡmph","29.88ʡin","0.0ʡin","Partly Cloudy"
"2021-04-15|2:53 PM","61ʡF","47ʡF","60ʡ%","WSW","16ʡmph","0ʡmph","29.87ʡin","0.0ʡin","Partly Cloudy"
"2021-04-15|3:25 PM","61ʡF","49ʡF","64ʡ%","WSW","16ʡmph","23ʡmph","29.87ʡin","0.0ʡin","Mostly Cloudy"
"2021-04-15|3:53 PM","61ʡF","48ʡF","62ʡ%","W","17ʡmph","0ʡmph","29.87ʡin","0.0ʡin","Mostly Cloudy"
"2021-04-15|4:14 PM","60ʡF","48ʡF","64ʡ%","WSW","15ʡmph","0ʡmph","29.87ʡin","0.0ʡin","Partly Cloudy"
"2021-04-15|4:53 PM","60ʡF","48ʡF","64ʡ%","WSW","14ʡmph","0ʡmph","29.86ʡin","0.0ʡin","Partly Cloudy"
"2021-04-15|5:53 PM","58ʡF","48ʡF","70ʡ%","WSW","13ʡmph","0ʡmph","29.86ʡin","0.0ʡin","Partly Cloudy"
"2021-04-15|6:53 PM","56ʡF","49ʡF","77ʡ%","WSW","10ʡmph","0ʡmph","29.85ʡin","0.0ʡin","Mostly Cloudy"
"2021-04-15|7:53 PM","56ʡF","50ʡF","80ʡ%","WSW","9ʡmph","0ʡmph","29.86ʡin","0.0ʡin","Partly Cloudy"
"2021-04-15|8:50 PM","55ʡF","52ʡF","88ʡ%","W","9ʡmph","0ʡmph","29.88ʡin","0.0ʡin","Mostly Cloudy"
"2021-04-15|8:53 PM","56ʡF","51ʡF","84ʡ%","W","7ʡmph","0ʡmph","29.88ʡin","0.0ʡin","Mostly Cloudy"
"2021-04-15|9:53 PM","56ʡF","50ʡF","80ʡ%","W","8ʡmph","0ʡmph","29.88ʡin","0.0ʡin","Mostly Cloudy"
"2021-04-15|10:53 PM","56ʡF","50ʡF","80ʡ%","WSW","5ʡmph","0ʡmph","29.87ʡin","0.0ʡin","Mostly Cloudy"
"2021-04-15|11:53 PM","56ʡF","50ʡF","80ʡ%","NW","5ʡmph","0ʡmph","29.87ʡin","0.0ʡin","Mostly Cloudy"
