Station,DateTime,Temperature High,Temperature Low,Wind Speed High,Wind Speed Low,Wind Gust High,Wind Gust Low,Wind Direction,Precipitation,Dew Point,Humidity,Pressure,Condition,Fire Distance (mi),KCATOPAN8 Distance (mi),KLAX Distance (mi),KCATOPAN8 Wind Speed Difference,KCATOPAN8 Wind Gust Difference,KLAX Wind Speed Difference,KLAX Wind Gust Difference
"KCATOPAN28","2025-01-07T00:00","45.1","45.1","1.1","0","1.1","0","7","0","36.7","72","29.92","none","3.31","1.19","15.88","-24.00","-24.90","",""
"KCATOPAN28","2025-01-07T00:15","45.1","44.8","2.2","0","2.2","0","9","0","36.7","72.9","29.92","none","3.31","1.19","15.88","-22.90","-25.80","",""
"KCATOPAN28","2025-01-07T00:30","45","44.2","1.1","0","1.1","0","17","0","36.7","73.5","29.92","none","3.31","1.19","15.88","-24.00","-26.90","",""
"KCATOPAN28","2025-01-07T00:45","44.2","43.3","1.3","0","2.2","0","9","0","36.5","75","29.91","none","3.31","1.19","15.88","-22.60","-23.80","",""
"KCATOPAN28","2025-01-07T01:00","43.3","43.2","1.8","0","2.2","0","1","0","36.4","76.2","29.92","none","3.31","1.19","15.88","-26.20","-27.80","-1.20","2.20"
"KCATOPAN28","2025-01-07T01:15","43.5","43.2","2.2","0","3.4","0","344","0","36.4","76.3","29.92","none","3.31","1.19","15.88","-24.90","-28.60","-0.80","3.40"
"KCATOPAN28","2025-01-07T01:30","43.3","42.4","1.8","0","2.2","0","349","0","36","77","29.91","none","3.31","1.19","15.88","-31.30","-31.80","-1.20","2.20"
"KCATOPAN28","2025-01-07T01:45","42.4","41.7","1.3","0","2.2","0","348","0","35.7","78","29.91","none","3.31","1.19","15.88","-28.70","-31.80","-1.70","2.20"
"KCATOPAN28","2025-01-07T02:00","41.7","41.5","1.8","0","2.2","0","349","0","35.4","79","29.91","none","3.31","1.19","15.88","-32.20","-33.80","1.80","2.20"
"KCATOPAN28","2025-01-07T02:15","41.5","41.4","2","0","2.2","0","346","0","35.4","79","29.91","none","3.31","1.19","15.88","-34.90","-38.80","2.00","2.20"
"KCATOPAN28","2025-01-07T02:30","41.5","41.4","2.2","0","2.2","0","4","0","35.3","79","29.92","none","3.31","1.19","15.88","-34.70","-37.80","2.20","2.20"
"KCATOPAN28","2025-01-07T02:45","41.5","41.2","2.9","0","3.4","0","4","0","35.2","79","29.91","none","3.31","1.19","15.88","-36.00","-37.60","2.90","3.40"
"KCATOPAN28","2025-01-07T03:00","43.5","41.5","2.5","0","3.4","0","1","0","35.5","77","29.91","none","3.31","1.19","15.88","-37.50","-36.60","2.50","3.40"
"KCATOPAN28","2025-01-07T03:15","48","43.5","3.6","0.7","4.5","1.1","15","0","37","66.9","29.9","none","3.31","1.19","15.88","-35.30","-39.50","3.60","4.50"
"KCATOPAN28","2025-01-07T03:30","53.8","49.6","5.8","0","6.9","0","8","0","37.3","54.5","29.9","none","3.31","1.19","15.88","-35.10","-38.10","5.80","6.90"
"KCATOPAN28","2025-01-07T03:45","55.9","53.4","4","0.2","6.9","1.1","83","0","37.2","50.7","29.91","none","3.31","1.19","15.88","-34.00","-39.10","4.00","6.90"
"KCATOPAN28","2025-01-07T04:00","57.9","55.9","5.8","0.2","6.9","1.1","231","0","37.2","47.1","29.91","none","3.31","1.19","15.88","-33.10","-40.10","2.80","6.90"
"KCATOPAN28","2025-01-07T04:15","58.3","57.2","6.9","0","9.2","0","225","0","37.3","46.2","29.91","none","3.31","1.19","15.88","-36.10","-37.80","3.90","9.20"
"KCATOPAN28","2025-01-07T04:30","57.6","57","5.4","0","6.9","0","86","0","37.6","47.3","29.91","none","3.31","1.19","15.88","-35.50","-40.10","2.40","6.90"
"KCATOPAN28","2025-01-07T04:45","57.9","56.8","5.8","0","9.2","0","59","0","38.1","48.7","29.92","none","3.31","1.19","15.88","-42.30","-41.80","2.80","9.20"
"KCATOPAN28","2025-01-07T05:00","58.8","57.6","7.6","0","10.3","0","142","0","38.6","47.8","29.92","none","3.31","1.19","15.88","-42.50","-40.70","7.60","10.30"
"KCATOPAN28","2025-01-07T05:15","58.8","58.1","4.7","0","8.1","0","332","0","39.2","48.4","29.92","none","3.31","1.19","15.88","-39.40","-47.90","4.70","8.10"
"KCATOPAN28","2025-01-07T05:30","58.5","56.8","4.9","0","6.9","0","9","0","39","49.5","29.92","none","3.31","1.19","15.88","-38.10","-40.10","4.90","6.90"
"KCATOPAN28","2025-01-07T05:45","57.6","57","4","0","8.1","0","290","0","39","50","29.93","none","3.31","1.19","15.88","-43.00","-40.90","4.00","8.10"
"KCATOPAN28","2025-01-07T06:00","58.5","56.5","4.9","0","6.9","0","261","0","39","48.7","29.93","none","3.31","1.19","15.88","-39.20","-42.10","4.90","6.90"
