Station,DateTime,Temperature High,Temperature Low,Wind Speed High,Wind Speed Low,Wind Gust High,Wind Gust Low,Wind Direction,Precipitation,Dew Point,Humidity,Pressure,Condition,Fire Distance (mi),KCATOPAN8 Distance (mi),KLAX Distance (mi),KCATOPAN8 Wind Speed Difference,KCATOPAN8 Wind Gust Difference,KLAX Wind Speed Difference,KLAX Wind Gust Difference
"KCASANTA4210","2025-01-07T00:00","53.1","52.7","0.7","0","1.1","0","116","0","47.9","83.3","29.73","none","6.12","8.29","7.05","-24.40","-24.90","",""
"KCASANTA4210","2025-01-07T00:15","52.7","52.2","1.1","0","1.1","0","115","0","47.9","84","29.73","none","6.12","8.29","7.05","-24.00","-26.90","",""
"KCASANTA4210","2025-01-07T00:30","53.1","52.2","1.8","0","2.2","0","115","0","48.6","86.9","29.73","none","6.12","8.29","7.05","-23.30","-25.80","",""
"KCASANTA4210","2025-01-07T00:45","52.5","52.3","0.9","0","1.1","0","115","0","49.6","90","29.72","none","6.12","8.29","7.05","-23.00","-24.90","",""
"KCASANTA4210","2025-01-07T01:00","52.3","52","2.5","0","3.4","0","111","0","50","92.4","29.71","none","6.12","8.29","7.05","-25.50","-26.60","-0.50","3.40"
"KCASANTA4210","2025-01-07T01:15","52.5","52.2","2","0","2.2","0","50","0","50.6","93.7","29.73","none","6.12","8.29","7.05","-25.10","-29.80","-1.00","2.20"
"KCASANTA4210","2025-01-07T01:30","53.1","52.2","2.5","0","3.4","0","31","0","51","94.9","29.72","none","6.12","8.29","7.05","-30.60","-30.60","-0.50","3.40"
"KCASANTA4210","2025-01-07T01:45","52.2","51.6","1.1","0","1.1","0","27","0","50.6","95.4","29.72","none","6.12","8.29","7.05","-28.90","-32.90","-1.90","1.10"
"KCASANTA4210","2025-01-07T02:00","52","51.4","1.3","0","2.2","0","11","0","50.4","96","29.71","none","6.12","8.29","7.05","-32.70","-33.80","1.30","2.20"
"KCASANTA4210","2025-01-07T02:15","51.6","51.3","1.3","0","2.2","0","11","0","50.6","96.8","29.72","none","6.12","8.29","7.05","-35.60","-38.80","1.30","2.20"
"KCASANTA4210","2025-01-07T02:30","51.6","50.5","0.9","0","1.1","0","18","0","50.1","97","29.71","none","6.12","8.29","7.05","-36.00","-38.90","0.90","1.10"
"KCASANTA4210","2025-01-07T02:45","50.7","50.4","0","0","0","0","18","0","49.7","97","29.71","none","6.12","8.29","7.05","-38.90","-41.00","0.00","0.00"
"KCASANTA4210","2025-01-07T03:00","50.4","50","0.2","0","1.1","0","17","0","49.5","97","29.7","none","6.12","8.29","7.05","-39.80","-38.90","0.20","1.10"
"KCASANTA4210","2025-01-07T03:15","50.2","49.5","1.3","0","2.2","0","5","0","48.8","97","29.7","none","6.12","8.29","7.05","-37.60","-41.80","1.30","2.20"
"KCASANTA4210","2025-01-07T03:30","50.4","49.3","1.1","0","1.1","0","337","0","48.7","97","29.7","none","6.12","8.29","7.05","-39.80","-43.90","1.10","1.10"
"KCASANTA4210","2025-01-07T03:45","49.3","49.1","1.3","0","2.2","0","335","0","48.2","96","29.7","none","6.12","8.29","7.05","-36.70","-43.80","1.30","2.20"
"KCASANTA4210","2025-01-07T04:00","49.5","48.9","1.1","0","1.1","0","333","0","48.1","96","29.7","none","6.12","8.29","7.05","-37.80","-45.90","-1.90","1.10"
"KCASANTA4210","2025-01-07T04:15","49.3","48.9","1.1","0","1.1","0","331","0","47.4","94.8","29.7","none","6.12","8.29","7.05","-41.90","-45.90","-1.90","1.10"
"KCASANTA4210","2025-01-07T04:30","49.3","48.7","2","0","2.2","0","15","0","47.2","94","29.71","none","6.12","8.29","7.05","-38.90","-44.80","-1.00","2.20"
"KCASANTA4210","2025-01-07T04:45","48.7","48.2","1.1","0","1.1","0","14","0","46.6","94","29.71","none","6.12","8.29","7.05","-47.00","-49.90","-1.90","1.10"
"KCASANTA4210","2025-01-07T05:00","48.7","48.2","2.2","0","2.2","0","4","0","46.7","94.1","29.71","none","6.12","8.29","7.05","-47.90","-48.80","2.20","2.20"
"KCASANTA4210","2025-01-07T05:15","48.6","48.2","2","0","2.2","0","3","0","46.7","94","29.72","none","6.12","8.29","7.05","-42.10","-53.80","2.00","2.20"
"KCASANTA4210","2025-01-07T05:30","48.6","48.2","0","0","0","0","356","0","46.6","94.1","29.72","none","6.12","8.29","7.05","-43.00","-47.00","0.00","0.00"
"KCASANTA4210","2025-01-07T05:45","48.2","47.5","0.9","0","1.1","0","356","0","46.2","94.6","29.71","none","6.12","8.29","7.05","-46.10","-47.90","0.90","1.10"
"KCASANTA4210","2025-01-07T06:00","48.4","47.8","1.1","0","1.1","0","1","0","46.6","95","29.71","none","6.12","8.29","7.05","-43.00","-47.90","1.10","1.10"
"KCASANTA4210","2025-01-07T06:15","48.6","47.8","2.2","0","2.2","0","5","0","46.4","93.7","29.71","none","6.12","8.29","7.05","-41.90","-47.80","2.20","2.20"
"KCASANTA4210","2025-01-07T06:30","59.9","48.4","6.9","0","9.2","0","9","0","43.8","61","29.72","none","6.12","8.29","7.05","-38.10","-40.80","6.90","9.20"
"KCASANTA4210","2025-01-07T06:45","60.8","59.9","9.2","2.5","12.5","3.4","17","0","43.9","54","29.72","none","6.12","8.29","7.05","-29.70","-33.50","9.20","12.50"
"KCASANTA4210","2025-01-07T07:00","61","60.4","8.1","1.3","11.4","2.2","19","0","44","53.7","29.73","none","6.12","8.29","7.05","-25.90","-31.60","3.10","11.40"
"KCASANTA4210","2025-01-07T07:15","61.2","60.4","8.3","0.9","10.3","1.1","25","0","43.8","53.5","29.73","none","6.12","8.29","7.05","-27.70","-38.70","3.30","10.30"
"KCASANTA4210","2025-01-07T07:30","61.5","60.4","9.4","1.1","12.5","1.1","17","0","43.1","51.4","29.73","none","6.12","8.29","7.05","-34.70","-40.50","4.40","12.50"
"KCASANTA4210","2025-01-07T07:45","63.3","61.5","14.5","4.5","18.3","5.8","22","0","42.3","46.8","29.73","none","6.12","8.29","7.05","-37.40","-36.70","9.50","18.30"
"KCASANTA4210","2025-01-07T08:00","64.2","63.5","17.9","4.5","26.2","5.8","12","0","41.9","44.2","29.73","none","6.12","8.29","7.05","-36.00","-30.80","17.90","26.20"
"KCASANTA4210","2025-01-07T08:15","64.8","64.2","16.3","4","22.8","5.8","21","0","41.5","42.5","29.74","none","6.12","8.29","7.05","-37.60","-39.20","16.30","22.80"
