Station,DateTime,Temperature High,Temperature Low,Wind Speed High,Wind Speed Low,Wind Gust High,Wind Gust Low,Wind Direction,Precipitation,Dew Point,Humidity,Pressure,Condition,Fire Distance (mi),KCATOPAN8 Distance (mi),KLAX Distance (mi),KCATOPAN8 Wind Speed Difference,KCATOPAN8 Wind Gust Difference,KLAX Wind Speed Difference,KLAX Wind Gust Difference
"KCASANTA2881","2025-01-07T00:00","53.2","52.9","2.9","0","3.4","2.5","27","0","45.9","76.3","29.94","none","5.35","7.35","7.49","-22.20","-22.60","",""
"KCASANTA2881","2025-01-07T00:15","53.1","52.5","3.6","0","4.3","1.3","27","0","46.3","77.9","29.94","none","5.35","7.35","7.49","-21.50","-23.70","",""
"KCASANTA2881","2025-01-07T00:30","53.1","52.5","2.9","0","3.6","1.8","32","0","48.3","83.8","29.93","none","5.35","7.35","7.49","-22.20","-24.40","",""
"KCASANTA2881","2025-01-07T00:45","53.2","52.5","3.6","0","3.6","2.5","25","0","49.1","86.9","29.92","none","5.35","7.35","7.49","-20.30","-22.40","",""
"KCASANTA2881","2025-01-07T01:00","53.2","52.3","4.7","0","5.1","0","4","0","49.3","88.9","29.92","none","5.35","7.35","7.49","-23.30","-24.90","1.70","5.10"
"KCASANTA2881","2025-01-07T01:15","53.2","52.7","3.8","0","4.5","2.2","18","0","50.3","90.3","29.93","none","5.35","7.35","7.49","-23.30","-27.50","0.80","4.50"
"KCASANTA2881","2025-01-07T01:30","53.1","52.5","4.9","0","4.9","2","42","0","50.1","91","29.92","none","5.35","7.35","7.49","-28.20","-29.10","1.90","4.90"
"KCASANTA2881","2025-01-07T01:45","52.7","52","2.9","0","3.1","1.3","22","0","49.7","91","29.92","none","5.35","7.35","7.49","-27.10","-30.90","-0.10","3.10"
"KCASANTA2881","2025-01-07T02:00","52.3","51.8","3.6","0","3.8","2.5","25","0","49.6","91.8","29.92","none","5.35","7.35","7.49","-30.40","-32.20","3.60","3.80"
"KCASANTA2881","2025-01-07T02:15","51.8","51.4","3.4","0","3.6","2.2","30","0","49.3","92","29.92","none","5.35","7.35","7.49","-33.50","-37.40","3.40","3.60"
"KCASANTA2881","2025-01-07T02:30","51.8","51.4","2.7","0","3.1","1.6","41","0","49.1","91","29.92","none","5.35","7.35","7.49","-34.20","-36.90","2.70","3.10"
"KCASANTA2881","2025-01-07T02:45","51.4","50.5","1.8","0","2.2","0","3","0","48.1","91","29.92","none","5.35","7.35","7.49","-37.10","-38.80","1.80","2.20"
"KCASANTA2881","2025-01-07T03:00","50.7","50.2","2","0","2.5","0","3","0","47.5","90.5","29.91","none","5.35","7.35","7.49","-38.00","-37.50","2.00","2.50"
"KCASANTA2881","2025-01-07T03:15","50","49.5","1.6","0","1.8","0","18","0","46.8","90.1","29.9","none","5.35","7.35","7.49","-37.30","-42.20","1.60","1.80"
"KCASANTA2881","2025-01-07T03:30","49.6","49.1","1.3","0","2","0","10","0","46.5","90.1","29.9","none","5.35","7.35","7.49","-39.60","-43.00","1.30","2.00"
"KCASANTA2881","2025-01-07T03:45","50","49.1","2.2","0","2.5","1.1","0","0","46.4","90","29.9","none","5.35","7.35","7.49","-35.80","-43.50","2.20","2.50"
"KCASANTA2881","2025-01-07T04:00","49.6","48.7","2.9","0","3.1","1.6","2","0","45.7","88.9","29.9","none","5.35","7.35","7.49","-36.00","-43.90","-0.10","3.10"
"KCASANTA2881","2025-01-07T04:15","50","49.1","2.5","0","2.7","1.3","45","0","45.7","87.6","29.9","none","5.35","7.35","7.49","-40.50","-44.30","-0.50","2.70"
"KCASANTA2881","2025-01-07T04:30","50.9","49.3","3.6","0","3.8","1.1","83","0","46.4","89","29.91","none","5.35","7.35","7.49","-37.30","-43.20","0.60","3.80"
"KCASANTA2881","2025-01-07T04:45","49.3","48.9","2.7","0","3.4","1.6","56","0","45.9","89","29.91","none","5.35","7.35","7.49","-45.40","-47.60","-0.30","3.40"
"KCASANTA2881","2025-01-07T05:00","49.3","48.9","3.1","0","3.4","1.3","18","0","46.2","90","29.91","none","5.35","7.35","7.49","-47.00","-47.60","3.10","3.40"
"KCASANTA2881","2025-01-07T05:15","50.4","49.1","3.1","0","3.6","1.8","39","0","46.5","89.7","29.92","none","5.35","7.35","7.49","-41.00","-52.40","3.10","3.60"
"KCASANTA2881","2025-01-07T05:30","50.2","49.5","2.7","0","3.6","1.3","49","0","46.7","90","29.92","none","5.35","7.35","7.49","-40.30","-43.40","2.70","3.60"
"KCASANTA2881","2025-01-07T05:45","50.5","49.8","3.4","0","3.8","1.3","91","0","46.9","88.9","29.91","none","5.35","7.35","7.49","-43.60","-45.20","3.40","3.80"
"KCASANTA2881","2025-01-07T06:00","53.1","50","7.2","0","7.6","2","30","0","46.2","81.6","29.91","none","5.35","7.35","7.49","-36.90","-41.40","7.20","7.60"
"KCASANTA2881","2025-01-07T06:15","58.8","53.1","7.8","0","9.6","2.2","8","0","41.9","53.9","29.91","none","5.35","7.35","7.49","-36.30","-40.40","7.80","9.60"
"KCASANTA2881","2025-01-07T06:30","60.4","56.5","10.5","0","13.2","2.7","20","0","41.3","50.2","29.92","none","5.35","7.35","7.49","-34.50","-36.80","10.50","13.20"
"KCASANTA2881","2025-01-07T06:45","61.3","59.9","11.6","0","15","7.6","7","0","41.2","48.1","29.92","none","5.35","7.35","7.49","-27.30","-31.00","11.60","15.00"
"KCASANTA2881","2025-01-07T07:00","61.3","61","8.5","1.1","14.8","6.7","5","0","41.1","47.3","29.93","none","5.35","7.35","7.49","-25.50","-28.20","3.50","14.80"
"KCASANTA2881","2025-01-07T07:15","61.3","61.2","8.9","0","12.3","5.6","22","0","40.9","47","29.93","none","5.35","7.35","7.49","-27.10","-36.70","3.90","12.30"
"KCASANTA2881","2025-01-07T07:30","62.8","61.3","12.5","1.1","15.2","7.6","14","0","39.9","43.2","29.93","none","5.35","7.35","7.49","-31.60","-37.80","7.50","15.20"
"KCASANTA2881","2025-01-07T07:45","63.9","62.8","19","2.2","22.6","10.1","15","0","39.3","40.7","29.93","none","5.35","7.35","7.49","-32.90","-32.40","14.00","22.60"
"KCASANTA2881","2025-01-07T08:00","64.8","63.9","16.3","3.4","23","11.2","7","0","38.8","38.5","29.93","none","5.35","7.35","7.49","-37.60","-34.00","16.30","23.00"
