"Station","DateTime","Temperature High","Wind Speed High","Wind Gust High","Temperature Low","Wind Speed Low","Wind Gust Low"
"KCATOPAN8","2021-09-26T00:00",65.5,2.9,4,65.5,0.9,2
"KCATOPAN8","2021-09-26T00:15",65.7,2.9,4,65.5,0.9,2
"KCATOPAN8","2021-09-26T00:30",65.8,4,4,65.7,0.9,3
"KCATOPAN8","2021-09-26T00:45",65.8,4,4,65.8,2,3
"KCATOPAN8","2021-09-26T01:00",65.8,2.9,3,65.5,0,0
"KCATOPAN8","2021-09-26T01:15",65.5,2,3,64.8,0,0
"KCATOPAN8","2021-09-26T01:30",64.8,2,2,63.7,0,1
"KCATOPAN8","2021-09-26T01:45",63.7,4,5,62.2,0,1
"KCATOPAN8","2021-09-26T02:00",62.2,4,6,61.5,0.9,2
"KCATOPAN8","2021-09-26T02:15",61.7,2.9,4,61.5,0.9,2
"KCATOPAN8","2021-09-26T02:30",61.5,2.9,3,61.2,0.9,2
"KCATOPAN8","2021-09-26T02:45",61,4,4,60.6,2,3
"KCATOPAN8","2021-09-26T03:00",60.6,4,4,59.9,0.9,2
"KCATOPAN8","2021-09-26T03:15",60.3,0.9,4,60.1,0,0
"KCATOPAN8","2021-09-26T03:30",61.3,2.9,3,60.3,0.9,2
"KCATOPAN8","2021-09-26T03:45",61.5,2,3,61.3,0,0
"KCATOPAN8","2021-09-26T04:00",62.1,2,3,61.5,0,1
"KCATOPAN8","2021-09-26T04:15",62.1,2,3,62.1,0,1
"KCATOPAN8","2021-09-26T04:30",62.2,2,3,62.1,0,0
"KCATOPAN8","2021-09-26T04:45",62.6,2,4,62.2,0.9,2
"KCATOPAN8","2021-09-26T05:00",62.2,2,2,61.5,0,0
"KCATOPAN8","2021-09-26T05:15",61.5,2.9,4,60.6,0,1
"KCATOPAN8","2021-09-26T05:30",60.6,2.9,4,60.3,0.9,2
"KCATOPAN8","2021-09-26T05:45",61,2.9,4,60.4,0,1
"KCATOPAN8","2021-09-26T06:00",61.2,2.9,4,61,0,2
"KCATOPAN8","2021-09-26T06:15",61.3,2,3,61,0,0
"KCATOPAN8","2021-09-26T06:30",61,2.9,3,60.6,0,1
"KCATOPAN8","2021-09-26T06:45",60.6,4,4,60.4,0.9,3
"KCATOPAN8","2021-09-26T07:00",61.2,4,4,60.6,2,3
"KCATOPAN8","2021-09-26T07:15",61.9,5,6,61,0.9,2
"KCATOPAN8","2021-09-26T07:30",63,2.9,4,62.1,0.9,2
"KCATOPAN8","2021-09-26T07:45",63.9,6,6,63,0.9,2
"KCATOPAN8","2021-09-26T08:00",64,2.9,3,63.1,0,1
"KCATOPAN8","2021-09-26T08:15",63.1,4.9,6,63,0,1
"KCATOPAN8","2021-09-26T08:30",62.8,2.9,6,61.5,0,1
"KCATOPAN8","2021-09-26T08:45",61.5,4.9,6,59.7,0,2
"KCATOPAN8","2021-09-26T09:00",60.3,5,6,59.2,0,1
"KCATOPAN8","2021-09-26T09:15",60.4,8.1,9,58.8,0,2
"KCATOPAN8","2021-09-26T09:30",59.5,2.9,9,59.2,0.9,2
"KCATOPAN8","2021-09-26T09:45",60.1,2.9,3,59.5,0,2
"KCATOPAN8","2021-09-26T10:00",60.4,2.9,4,60.1,0,1
"KCATOPAN8","2021-09-26T10:15",60.6,6,8,60.4,0.9,2
"KCATOPAN8","2021-09-26T10:30",60.4,4,8,60.1,0.9,2
"KCATOPAN8","2021-09-26T10:45",60.3,6,8,59.4,2,4
"KCATOPAN8","2021-09-26T11:00",59.5,4.9,6,59.2,0,2
"KCATOPAN8","2021-09-26T11:15",59.4,4,6,59.2,0.9,4
"KCATOPAN8","2021-09-26T11:30",60.4,4,6,59.4,0.9,3
"KCATOPAN8","2021-09-26T11:45",61.9,6,6,60.3,0,3
"KCATOPAN8","2021-09-26T12:00",65.1,6.9,8,62.1,0.9,1
"KCATOPAN8","2021-09-26T12:15",65.1,4,5,64.2,0,3
"KCATOPAN8","2021-09-26T12:30",66,6,7,65.1,0.9,2
"KCATOPAN8","2021-09-26T12:45",65.1,6.9,11,63,2.9,6
"KCATOPAN8","2021-09-26T13:00",62.8,6.9,9,61.3,2,4
"KCATOPAN8","2021-09-26T13:15",62.6,6.9,9,61.9,0.9,5
"KCATOPAN8","2021-09-26T13:30",62.1,6.9,9,60.3,4,7
"KCATOPAN8","2021-09-26T13:45",60.1,6.9,7,59.2,2.9,6
"KCATOPAN8","2021-09-26T14:00",59.5,6.9,8,59,2.9,7
"KCATOPAN8","2021-09-26T14:15",59.7,8.1,8,59,2.9,7
"KCATOPAN8","2021-09-26T14:30",62.2,8.1,8,59.4,2.9,4
"KCATOPAN8","2021-09-26T14:45",63.1,8.1,8,62.2,2,5
"KCATOPAN8","2021-09-26T15:00",63.1,6,8,61.2,2,5
"KCATOPAN8","2021-09-26T15:15",61,6.9,9,59.7,2.9,6
"KCATOPAN8","2021-09-26T15:30",60.1,8.1,8,59.5,4,7
"KCATOPAN8","2021-09-26T15:45",59.7,8.1,9,57.9,4,7
"KCATOPAN8","2021-09-26T16:00",59.4,6.9,8,57.9,4,6
"KCATOPAN8","2021-09-26T16:15",61.2,6,8,59.4,2.9,6
"KCATOPAN8","2021-09-26T16:30",61,8.9,11,56.8,4.9,6
"KCATOPAN8","2021-09-26T16:45",59.2,8.9,11,56.5,4,8
"KCATOPAN8","2021-09-26T17:00",61.2,8.1,11,59.2,2,5
"KCATOPAN8","2021-09-26T17:15",62.2,6.9,9,61.3,2.9,4
"KCATOPAN8","2021-09-26T17:30",63.3,4,7,62.2,2,3
"KCATOPAN8","2021-09-26T17:45",64.2,6,6,63.5,2.9,4
"KCATOPAN8","2021-09-26T18:00",64.6,8.1,8,64.2,4,5
"KCATOPAN8","2021-09-26T18:15",64,8.9,9,63.7,4.9,8
"KCATOPAN8","2021-09-26T18:30",63.7,8.1,9,63.3,6,8
"KCATOPAN8","2021-09-26T18:45",63.3,8.1,8,63.1,4.9,7
"KCATOPAN8","2021-09-26T19:00",63,8.1,8,62.8,4.9,8
"KCATOPAN8","2021-09-26T19:15",62.6,8.1,8,62.2,4.9,8
"KCATOPAN8","2021-09-26T19:30",62.2,8.9,9,61.7,4.9,8
"KCATOPAN8","2021-09-26T19:45",61.5,8.1,9,61.2,4.9,8
"KCATOPAN8","2021-09-26T20:00",61.2,6.9,8,60.8,4,5
"KCATOPAN8","2021-09-26T20:15",60.6,6.9,8,60.4,4,5
"KCATOPAN8","2021-09-26T20:30",60.6,6,8,60.4,4.9,5
"KCATOPAN8","2021-09-26T20:45",60.4,6.9,8,59.7,4,5
"KCATOPAN8","2021-09-26T21:00",59.7,6,7,59.5,2.9,4
"KCATOPAN8","2021-09-26T21:15",59.5,6,6,58.8,2.9,4
"KCATOPAN8","2021-09-26T21:30",58.8,6,7,58.3,4,6
"KCATOPAN8","2021-09-26T21:45",58.3,8.9,9,57.9,4,6
"KCATOPAN8","2021-09-26T22:00",57.9,8.1,9,56.7,2,5
"KCATOPAN8","2021-09-26T22:15",56.7,6.9,8,55.6,2,4
"KCATOPAN8","2021-09-26T22:30",55.6,4.9,7,55,0.9,3
"KCATOPAN8","2021-09-26T22:45",55.8,6,8,55.6,0,2
"KCATOPAN8","2021-09-26T23:00",55.9,4,8,55.6,0,1
"KCATOPAN8","2021-09-26T23:15",55.8,2.9,4,55.6,0,1
"KCATOPAN8","2021-09-26T23:30",55.6,2.9,4,55.2,0,1
"KCATOPAN8","2021-09-26T23:45",55.2,4.9,5,55,0.9,3
"KCATOPAN8","2021-09-27T00:00",55,4,5,54.9,0.9,3
"KCATOPAN8","2021-09-27T00:15",55,4,5,54.9,0.9,3
"KCATOPAN8","2021-09-27T00:30",55,4,5,54.9,0.9,3
"KCATOPAN8","2021-09-27T00:45",55,4,5,54.9,0.9,3
