"Station","DateTime","Temperature High","Wind Speed High","Wind Gust High","Temperature Low","Wind Speed Low","Wind Gust Low"
"KCATOPAN8","2020-01-03T00:00",59,16.1,16,59,13,15
"KCATOPAN8","2020-01-03T00:15",59,15,16,59,11,14
"KCATOPAN8","2020-01-03T00:30",59,15,16,58.6,13,14
"KCATOPAN8","2020-01-03T00:45",58.6,14.1,16,58.1,10.1,13
"KCATOPAN8","2020-01-03T01:00",57.9,15,16,57.6,8.9,13
"KCATOPAN8","2020-01-03T01:15",57.6,13,14,57.4,8.1,10
"KCATOPAN8","2020-01-03T01:30",57.6,8.9,11,57.4,2.9,5
"KCATOPAN8","2020-01-03T01:45",58.3,4.9,5,57.6,0,0
"KCATOPAN8","2020-01-03T02:00",59.4,6.9,7,58.3,0,0
"KCATOPAN8","2020-01-03T02:15",60.1,4.9,8,59.5,0,1
"KCATOPAN8","2020-01-03T02:30",59.9,2.9,3,59.5,0,0
"KCATOPAN8","2020-01-03T02:45",59.5,0,0,59.5,0,0
"KCATOPAN8","2020-01-03T03:00",59.7,0.9,4,59.4,0,0
"KCATOPAN8","2020-01-03T03:15",59.5,4.9,6,59.4,0,0
"KCATOPAN8","2020-01-03T03:30",60.1,4.9,7,59.7,0,0
"KCATOPAN8","2020-01-03T03:45",60.1,2.9,6,59.5,0,0
"KCATOPAN8","2020-01-03T04:00",59.5,0,0,59,0,0
"KCATOPAN8","2020-01-03T04:15",59,0,0,58.6,0,0
"KCATOPAN8","2020-01-03T04:30",58.6,8.1,8,57.7,0,0
"KCATOPAN8","2020-01-03T04:45",57.7,12.1,13,56.7,6,8
"KCATOPAN8","2020-01-03T05:00",56.8,11,13,56.7,4.9,9
"KCATOPAN8","2020-01-03T05:15",57.6,12.1,14,56.7,8.1,12
"KCATOPAN8","2020-01-03T05:30",57.6,13,14,57,8.9,12
"KCATOPAN8","2020-01-03T05:45",57.9,14.1,14,57.2,8.1,12
"KCATOPAN8","2020-01-03T06:00",57.9,14.1,14,57.7,8.1,13
"KCATOPAN8","2020-01-03T06:15",58.3,15,17,57.9,12.1,14
"KCATOPAN8","2020-01-03T06:30",58.5,16.1,18,58.3,8.1,15
"KCATOPAN8","2020-01-03T06:45",59,17.9,19,58.5,12.1,17
"KCATOPAN8","2020-01-03T07:00",59,17,18,58.6,10.1,15
"KCATOPAN8","2020-01-03T07:15",58.8,16.1,17,58.5,8.1,13
"KCATOPAN8","2020-01-03T07:30",58.3,12.1,15,57.9,6,11
"KCATOPAN8","2020-01-03T07:45",57.9,11,11,57.9,4,9
"KCATOPAN8","2020-01-03T08:00",58.3,6,8,57.9,0,0
"KCATOPAN8","2020-01-03T08:15",58.5,6,6,58.3,0,0
"KCATOPAN8","2020-01-03T08:30",58.5,6,6,57.9,2,3
"KCATOPAN8","2020-01-03T08:45",57.9,4.9,7,57.7,2,3
"KCATOPAN8","2020-01-03T09:00",57.9,11,11,57.6,4,5
"KCATOPAN8","2020-01-03T09:15",57.6,11,11,57.4,6,9
"KCATOPAN8","2020-01-03T09:30",57.6,11,12,57.6,8.1,10
"KCATOPAN8","2020-01-03T09:45",58.5,10.1,11,57.6,4,5
"KCATOPAN8","2020-01-03T10:00",59.5,4,8,58.5,0,0
"KCATOPAN8","2020-01-03T10:15",62.1,2,3,59.7,0,0
"KCATOPAN8","2020-01-03T10:30",65.1,8.9,10,62.2,0,0
"KCATOPAN8","2020-01-03T10:45",65.8,8.9,10,65.3,4,8
"KCATOPAN8","2020-01-03T11:00",65.1,8.9,9,64.2,2,5
"KCATOPAN8","2020-01-03T11:15",65.1,4.9,6,64.2,0.9,3
"KCATOPAN8","2020-01-03T11:30",66.2,6,10,65.3,2.9,6
"KCATOPAN8","2020-01-03T11:45",66.4,8.1,12,65.8,2,8
"KCATOPAN8","2020-01-03T12:00",66.2,8.9,10,65.7,2,7
"KCATOPAN8","2020-01-03T12:15",65.8,8.9,12,65.1,2.9,8
"KCATOPAN8","2020-01-03T12:30",65.7,8.9,11,64.9,2.9,7
"KCATOPAN8","2020-01-03T12:45",65.1,11,13,64.9,2,7
"KCATOPAN8","2020-01-03T13:00",65.5,8.9,12,64.9,2,6
"KCATOPAN8","2020-01-03T13:15",65.8,8.1,11,65.5,2,5
"KCATOPAN8","2020-01-03T13:30",65.8,11,11,65.5,2,8
"KCATOPAN8","2020-01-03T13:45",65.7,8.9,10,65.7,2,6
"KCATOPAN8","2020-01-03T14:00",65.7,6,9,65.1,2.9,5
"KCATOPAN8","2020-01-03T14:15",65.1,4.9,7,64.8,2,5
"KCATOPAN8","2020-01-03T14:30",64.8,4.9,7,64.2,0.9,5
"KCATOPAN8","2020-01-03T14:45",64.2,6,8,64,2,5
"KCATOPAN8","2020-01-03T15:00",64,6,7,63.9,2,4
"KCATOPAN8","2020-01-03T15:15",64,4.9,8,63.9,0.9,4
"KCATOPAN8","2020-01-03T15:30",64,4.9,6,63.9,0,0
"KCATOPAN8","2020-01-03T15:45",64.4,4.9,5,64,0,3
"KCATOPAN8","2020-01-03T16:00",64.2,4.9,6,63.9,0.9,4
"KCATOPAN8","2020-01-03T16:15",64.2,4,5,64,0,0
"KCATOPAN8","2020-01-03T16:30",64,4.9,6,63.9,0,1
