"Station","DateTime","Temperature High","Wind Speed High","Wind Gust High","Temperature Low","Wind Speed Low","Wind Gust Low"
"KCATOPAN8","2016-02-17T00:00",69.4,4,5,69.4,4,5
"KCATOPAN8","2016-02-17T00:15",69.3,6.9,11,69.1,4,6
"KCATOPAN8","2016-02-17T00:30",69.1,8.1,10,68.9,6.9,9
"KCATOPAN8","2016-02-17T00:45",68.5,8.9,10,68.2,8.1,9
"KCATOPAN8","2016-02-17T01:00",67.6,8.1,9,66.9,4.9,8
"KCATOPAN8","2016-02-17T01:15",66.7,8.9,9,66.6,4.9,7
"KCATOPAN8","2016-02-17T01:30",66.6,10.1,11,66.2,8.9,9
"KCATOPAN8","2016-02-17T01:45",65.7,11,12,65.5,4.9,8
"KCATOPAN8","2016-02-17T02:00",65.3,8.9,9,64.8,6.9,7
"KCATOPAN8","2016-02-17T02:15",64.4,4.9,8,64,4,6
"KCATOPAN8","2016-02-17T02:30",64.2,4.9,9,64,4.9,7
"KCATOPAN8","2016-02-17T02:45",64.2,6.9,8,64.2,4,7
"KCATOPAN8","2016-02-17T03:00",64.6,6.9,7,64.2,4.9,7
"KCATOPAN8","2016-02-17T03:15",64.9,6,6,64.8,4,4
"KCATOPAN8","2016-02-17T03:30",64.9,4.9,6,64.9,2,5
"KCATOPAN8","2016-02-17T03:45",64.8,4.9,7,64.6,4.9,5
"KCATOPAN8","2016-02-17T04:00",64.4,6.9,7,64.2,4.9,7
"KCATOPAN8","2016-02-17T04:15",64.6,6.9,8,64.2,4.9,7
"KCATOPAN8","2016-02-17T04:30",64.6,8.1,8.1,64.2,4.9,7
"KCATOPAN8","2016-02-17T04:45",64,8.1,9,64,8.1,8.1
"KCATOPAN8","2016-02-17T05:00",63.7,6.9,9,63.1,4,8
"KCATOPAN8","2016-02-17T05:15",62.8,10.1,12,62.8,8.9,9
"KCATOPAN8","2016-02-17T05:30",62.4,14.1,14.1,61,8.9,12
"KCATOPAN8","2016-02-17T05:45",60.4,12.1,18,59.9,11,14
"KCATOPAN8","2016-02-17T06:00",59.9,13,16,59.5,12.1,15
"KCATOPAN8","2016-02-17T06:15",59.7,10.1,15,59.5,8.9,12
"KCATOPAN8","2016-02-17T06:30",59.5,14.1,16,59,11,14
"KCATOPAN8","2016-02-17T06:45",59,15,16,58.6,12.1,16
"KCATOPAN8","2016-02-17T07:00",59,15,16,58.6,12.1,15
"KCATOPAN8","2016-02-17T07:15",60.1,12.1,14,59.4,6.9,9
"KCATOPAN8","2016-02-17T07:30",60.6,11,13,60.1,10.1,11
"KCATOPAN8","2016-02-17T07:45",61.5,8.9,11,61.2,8.1,9
"KCATOPAN8","2016-02-17T08:00",61.3,6.9,9,61.2,4.9,9
"KCATOPAN8","2016-02-17T08:15",61.2,6.9,10,60.8,6,8
"KCATOPAN8","2016-02-17T08:30",60.6,6.9,10,60.4,6.9,8
"KCATOPAN8","2016-02-17T08:45",61.3,6,8,61,4,5
"KCATOPAN8","2016-02-17T09:00",61.9,6.9,9,61.2,6.9,9
"KCATOPAN8","2016-02-17T09:15",60.4,10.1,12,60.1,8.1,11
"KCATOPAN8","2016-02-17T09:30",60.1,8.9,13,60.1,8.9,13
"KCATOPAN8","2016-02-17T09:45",60.1,13,16,59.7,11,14
"KCATOPAN8","2016-02-17T10:00",60.1,13,13,59.9,10.1,13
"KCATOPAN8","2016-02-17T10:15",61.2,14.1,15,61.2,14.1,15
"KCATOPAN8","2016-02-17T10:30",60.8,15,18,60.4,10.1,14
"KCATOPAN8","2016-02-17T10:45",60.6,17.9,19,60.4,8.1,12
"KCATOPAN8","2016-02-17T11:00",60.1,14.1,15,60.1,4.9,11
"KCATOPAN8","2016-02-17T11:15",60.4,8.9,13,60.1,6,12
"KCATOPAN8","2016-02-17T11:30",60.3,13,19,59,8.9,12
"KCATOPAN8","2016-02-17T11:45",57.4,12.1,15,56.5,8.1,10
"KCATOPAN8","2016-02-17T12:00",56.1,8.9,11,55.6,8.1,9
"KCATOPAN8","2016-02-17T12:15",55.9,4.9,11,55.8,4,8
"KCATOPAN8","2016-02-17T12:30",55.9,8.1,10,55.8,6.9,8
"KCATOPAN8","2016-02-17T12:45",55.6,2.9,7,55.2,0,3
"KCATOPAN8","2016-02-17T13:00",55.4,6.9,9,55,2.9,4
"KCATOPAN8","2016-02-17T13:15",57.6,8.1,9,55.9,4,7
"KCATOPAN8","2016-02-17T13:30",59,8.9,10,57.9,4.9,8
"KCATOPAN8","2016-02-17T13:45",58.3,6.9,11,57.6,4.9,10
"KCATOPAN8","2016-02-17T14:00",57.6,11,12,57.4,4,5
"KCATOPAN8","2016-02-17T14:15",59,11,13,57.9,8.1,9
"KCATOPAN8","2016-02-17T14:30",58.5,10.1,15,57.6,6.9,8
"KCATOPAN8","2016-02-17T14:45",57.6,8.9,9,57.4,4.9,8
"KCATOPAN8","2016-02-17T15:00",57.2,8.9,9,57,6,6
"KCATOPAN8","2016-02-17T15:15",57,6.9,8,56.8,4.9,5
"KCATOPAN8","2016-02-17T15:30",56.7,4,8,56.1,2.9,5
"KCATOPAN8","2016-02-17T15:45",55.6,4.9,7,55,2,5
"KCATOPAN8","2016-02-17T16:00",54,12.1,13,53.2,4.9,7
"KCATOPAN8","2016-02-17T16:15",53.2,8.9,12,52.5,6.9,10
"KCATOPAN8","2016-02-17T16:30",52.9,14.1,19,52.5,8.9,11
"KCATOPAN8","2016-02-17T16:45",52,12.1,15,51.4,8.1,11
"KCATOPAN8","2016-02-17T17:00",51.4,14.1,18,49.6,10.1,17
"KCATOPAN8","2016-02-17T17:15",49.3,8.9,13,49.1,6,12
"KCATOPAN8","2016-02-17T17:30",49.1,17.9,21,47.8,8.9,13
"KCATOPAN8","2016-02-17T17:45",48,17,23,47.3,13,18
