"Station","DateTime","Temperature High","Temperature Low","Wind Speed High","Wind Speed Low","Wind Gust High","Wind Gust Low","Wind Direction","Precipitation","Dew Point","Humidity","Pressure","Condition"
"KCALOSAN958","2023-03-20T00:00",54.1,54.1,1.8,0,2.2,1.1,356,0,53.6,98,29.79,"none"
"KCALOSAN958","2023-03-20T00:15",54.1,54.1,2.5,0,3.4,1.1,1,0,53.6,98,29.77,"none"
"KCALOSAN958","2023-03-20T00:30",54.1,53.8,2.5,0,4.5,1.1,12,0,53.3,98,29.77,"none"
"KCALOSAN958","2023-03-20T00:45",54,53.8,2.5,0,3.4,1.1,6,0.01,53.2,98,29.77,"none"
"KCALOSAN958","2023-03-20T01:00",53.8,53.8,2.2,0,3.4,1.1,15,0.01,53.2,98,29.77,"none"
"KCALOSAN958","2023-03-20T01:15",53.8,53.6,2.2,0.2,3.4,1.1,2,0.01,53.1,98,29.77,"none"
"KCALOSAN958","2023-03-20T01:30",53.6,53.6,2.9,0,3.4,1.1,8,0.02,53.1,98,29.78,"none"
"KCALOSAN958","2023-03-20T01:45",53.6,53.4,2.7,0,4.5,0,1,0.02,53,98.2,29.79,"none"
"KCALOSAN958","2023-03-20T02:00",53.6,53.4,0.9,0,1.1,0,5,0.02,53.1,98.8,29.79,"none"
"KCALOSAN958","2023-03-20T02:15",53.6,53.6,0.9,0,1.1,0,2,0.02,53.2,99,29.78,"none"
"KCALOSAN958","2023-03-20T02:30",53.6,53.6,0.9,0,1.1,0,332,0.02,53.2,99,29.76,"none"
"KCALOSAN958","2023-03-20T02:45",54,53.6,1.1,0,1.1,0,0,0.02,53.2,99,29.76,"none"
"KCALOSAN958","2023-03-20T03:00",54,53.8,1.1,0,1.1,0,0,0.02,53.4,99,29.75,"none"
"KCALOSAN958","2023-03-20T03:15",54,53.8,0.9,0,1.1,0,337,0.02,53.4,99,29.75,"none"
"KCALOSAN958","2023-03-20T03:30",54,53.8,1.3,0,2.2,0,13,0.02,53.6,99,29.74,"none"
"KCALOSAN958","2023-03-20T03:45",54.1,54,1.1,0,1.1,0,8,0.02,53.6,99,29.74,"none"
"KCALOSAN958","2023-03-20T04:00",54.1,54.1,0.4,0,1.1,0,340,0.02,53.8,99,29.76,"none"
"KCALOSAN958","2023-03-20T04:15",54.1,54.1,0.9,0,1.1,0,325,0.02,53.8,99,29.74,"none"
"KCALOSAN958","2023-03-20T04:30",54.1,54.1,1.6,0,2.2,0,329,0.02,53.8,99,29.75,"none"
