"Station","DateTime","Temperature High","Temperature Low","Wind Speed High","Wind Speed Low","Wind Gust High","Wind Gust Low","Wind Direction","Precipitation","Dew Point","Humidity","Pressure","Condition"
"KCALOSAN958","2023-01-20T00:00",47.5,46.9,0,0,0,0,342,0,37,67.5,29.93,"none"
"KCALOSAN958","2023-01-20T00:15",46.9,46.4,1.8,0,2.2,0,6,0,36.9,68.2,29.92,"none"
"KCALOSAN958","2023-01-20T00:30",47.7,46.4,1.1,0,1.1,0,342,0,36.8,66.5,29.93,"none"
"KCALOSAN958","2023-01-20T00:45",47.3,47.1,1.3,0,2.2,0,0,0,36.7,66.8,29.92,"none"
"KCALOSAN958","2023-01-20T01:00",49.1,47.3,2.9,0,4.5,1.1,1,0,36.4,63.2,29.93,"none"
"KCALOSAN958","2023-01-20T01:15",49.1,48.4,3.4,0,4.5,1.1,4,0,36.4,62.1,29.93,"none"
"KCALOSAN958","2023-01-20T01:30",49.1,48.7,3.4,0,4.5,1.1,0,0,36.3,61.3,29.94,"none"
"KCALOSAN958","2023-01-20T01:45",49.5,48.4,2.9,0,4.5,1.1,349,0,36.2,60.5,29.94,"none"
"KCALOSAN958","2023-01-20T02:00",48.4,47.7,2.2,0,3.4,1.1,355,0,36.2,63.3,29.94,"none"
"KCALOSAN958","2023-01-20T02:15",47.7,47.1,1.3,0,2.2,1.1,352,0,36,64.1,29.94,"none"
"KCALOSAN958","2023-01-20T02:30",47.8,47.1,2.7,0,5.8,1.1,0,0,35.4,61.9,29.94,"none"
"KCALOSAN958","2023-01-20T02:45",48.6,47.8,4.7,0.7,6.9,2.2,5,0,35.1,60,29.95,"none"
"KCALOSAN958","2023-01-20T03:00",48.4,47.8,2.2,0,4.5,1.1,1,0,34.9,60.2,29.95,"none"
"KCALOSAN958","2023-01-20T03:15",48.2,47.3,3.4,0,5.8,1.1,7,0,34.9,60.4,29.95,"none"
"KCALOSAN958","2023-01-20T03:30",47.7,47.1,2.5,0,3.4,2.2,0,0,34.6,61,29.95,"none"
"KCALOSAN958","2023-01-20T03:45",47.3,46.6,2.2,0,3.4,0,1,0,34.1,61.2,29.95,"none"
"KCALOSAN958","2023-01-20T04:00",46.4,45.7,1.3,0,2.2,0,0,0,33.3,61,29.96,"none"
"KCALOSAN958","2023-01-20T04:15",45.7,44.2,0.9,0,1.1,0,324,0,33.6,63.3,29.96,"none"
"KCALOSAN958","2023-01-20T04:30",44.4,43.9,1.1,0,1.1,0,4,0,34,66.9,29.96,"none"
"KCALOSAN958","2023-01-20T04:45",43.9,43.2,0.9,0,1.1,0,345,0,33.9,68.2,29.97,"none"
"KCALOSAN958","2023-01-20T05:00",43.2,43,1.3,0,2.2,0,353,0,35.3,73.7,29.97,"none"
"KCALOSAN958","2023-01-20T05:15",43,42.3,1.1,0,1.1,0,1,0,35.9,76.4,29.97,"none"
"KCALOSAN958","2023-01-20T05:30",42.4,41.7,1.3,0,2.2,0,9,0,36.1,79,29.97,"none"
"KCALOSAN958","2023-01-20T05:45",41.9,41.4,1.1,0,1.1,0,340,0,36.6,81.8,29.98,"none"
"KCALOSAN958","2023-01-20T06:00",41.7,40.6,0.7,0,1.1,0,339,0,36.4,83.9,29.99,"none"
"KCALOSAN958","2023-01-20T06:15",41.4,40.6,1.1,0,1.1,0,341,0,36.9,84.9,29.99,"none"
"KCALOSAN958","2023-01-20T06:30",41.4,39.9,0,0,0,0,319,0,36.5,86,30,"none"
"KCALOSAN958","2023-01-20T06:45",40.8,39.7,0,0,0,0,333,0,36.4,87,30,"none"
"KCALOSAN958","2023-01-20T07:00",40.3,39.7,1.1,0,1.1,0,312,0,36.3,86.7,30.01,"none"
"KCALOSAN958","2023-01-20T07:15",40.8,39.6,0,0,0,0,324,0,36.2,86.1,30.02,"none"
"KCALOSAN958","2023-01-20T07:30",41.2,40.8,0,0,0,0,327,0,37,86,30.02,"none"
"KCALOSAN958","2023-01-20T07:45",41.7,41,0,0,0,0,300,0,37.5,86.4,30.04,"none"
"KCALOSAN958","2023-01-20T08:00",43.7,41.7,0,0,0,0,329,0,37.8,81.5,30.04,"none"
"KCALOSAN958","2023-01-20T08:15",47.8,43.9,1.1,0,1.1,0,1,0,34.8,61.7,30.05,"none"
"KCALOSAN958","2023-01-20T08:30",50.4,47.8,2.5,0,3.4,1.1,0,0,35.7,59.9,30.05,"none"
"KCALOSAN958","2023-01-20T08:45",52,50,1.1,0,2.2,0,1,0,37.5,61.5,30.06,"none"
"KCALOSAN958","2023-01-20T09:00",53.6,52.2,2.5,0,4.5,1.1,6,0,39.6,61.3,30.07,"none"
"KCALOSAN958","2023-01-20T09:15",53.8,52.9,2.7,0,4.5,2.2,3,0,41.9,64.4,30.07,"none"
"KCALOSAN958","2023-01-20T09:30",55.9,53.1,2.2,0,3.4,0,12,0,43.2,64.5,30.07,"none"
"KCALOSAN958","2023-01-20T09:45",56.3,55.4,2.2,0,3.4,0,3,0,42.7,60.7,30.07,"none"
"KCALOSAN958","2023-01-20T10:00",57.2,56.1,2,0,2.2,1.1,5,0,44.4,62.9,30.08,"none"
"KCALOSAN958","2023-01-20T10:15",60.3,57.2,1.8,0,3.4,0,219,0,46.3,62.9,30.07,"none"
"KCALOSAN958","2023-01-20T10:30",61,58.3,2.5,0,3.4,0,7,0,47.9,64.6,30.07,"none"
"KCALOSAN958","2023-01-20T10:45",61.5,58.5,3.1,0,3.4,1.1,244,0,48.2,63.1,30.07,"none"
"KCALOSAN958","2023-01-20T11:00",61.7,59,2.5,0,3.4,1.1,257,0,48.1,62.7,30.07,"none"
"KCALOSAN958","2023-01-20T11:15",59,56.8,3.4,0,4.5,1.1,246,0,47,67.3,30.06,"none"
"KCALOSAN958","2023-01-20T11:30",59.2,56.8,2.2,0,2.2,1.1,244,0,47,65.6,30.06,"none"
"KCALOSAN958","2023-01-20T11:45",60.1,59.2,4.5,0.7,5.8,2.2,246,0,47.5,64.9,30.05,"none"
"KCALOSAN958","2023-01-20T12:00",59.9,59,5.8,0.9,6.9,3.4,236,0,48.4,66.4,30.05,"none"
"KCALOSAN958","2023-01-20T12:15",60.6,59,5.4,1.3,6.9,4.5,218,0,47.6,63.6,30.04,"none"
"KCALOSAN958","2023-01-20T12:30",60.4,59.7,4.7,1.6,5.8,3.4,240,0,47.3,62.9,30.04,"none"
"KCALOSAN958","2023-01-20T12:45",60.3,59.4,6,1.3,8.1,4.5,231,0,47.5,63.9,30.03,"none"
"KCALOSAN958","2023-01-20T13:00",61,59.5,4.9,1.1,6.9,3.4,239,0,47.2,61,30.03,"none"
"KCALOSAN958","2023-01-20T13:15",61,60.4,4.9,1.3,6.9,3.4,233,0,47.1,60.6,30.02,"none"
"KCALOSAN958","2023-01-20T13:30",61.2,60.4,5.8,1.3,8.1,3.4,229,0,47.1,60.3,30.02,"none"
"KCALOSAN958","2023-01-20T13:45",62.1,60.3,5.4,2.2,8.1,4.5,222,0,47.1,59.8,30.02,"none"
"KCALOSAN958","2023-01-20T14:00",61.3,60.1,5.6,1.3,6.9,3.4,228,0,47.2,62.2,30.02,"none"
"KCALOSAN958","2023-01-20T14:15",62.1,60.8,4.9,1.6,6.9,4.5,219,0,46.1,57.3,30.02,"none"
"KCALOSAN958","2023-01-20T14:30",61.9,60.8,4.9,1.6,8.1,4.5,221,0,46.8,58.6,30.02,"none"
"KCALOSAN958","2023-01-20T14:45",61.3,60.3,6,1.3,8.1,3.4,232,0,47,61.1,30.02,"none"
"KCALOSAN958","2023-01-20T15:00",60.8,59.9,6.7,0.7,8.1,3.4,242,0,46.9,60.7,30.02,"none"
"KCALOSAN958","2023-01-20T15:15",60.6,59.4,4.7,1.8,5.8,3.4,247,0,47.7,64.2,30.03,"none"
"KCALOSAN958","2023-01-20T15:30",60.1,59.4,4.9,1.3,6.9,3.4,238,0,47.9,64.5,30.03,"none"
"KCALOSAN958","2023-01-20T15:45",60.3,58.8,4.7,0.9,6.9,3.4,244,0,47.6,65.2,30.03,"none"
"KCALOSAN958","2023-01-20T16:00",59.5,58.8,5.4,0.9,6.9,3.4,250,0,48.1,66.9,30.03,"none"
