Station,DateTime,Temperature High,Temperature Low,Wind Speed High,Wind Speed Low,Wind Gust High,Wind Gust Low,Wind Direction,Precipitation,Dew Point,Humidity,Pressure,Condition,Fire Distance (mi),KCATOPAN8 Distance (mi),KLAX Distance (mi),KCATOPAN8 Wind Speed Difference,KCATOPAN8 Wind Gust Difference,KLAX Wind Speed Difference,KLAX Wind Gust Difference
"KCALOSAN1017","2025-01-07T00:00","52.8","52.5","1.5","0","1.5","0","22","0","50","91","29.76","none","4.01","6.29","11.10","-23.60","-24.50","",""
"KCALOSAN1017","2025-01-07T00:15","53.2","52.5","2.2","0","2.2","0","292","0","50.3","91.5","29.76","none","4.01","6.29","11.10","-22.90","-25.80","",""
"KCALOSAN1017","2025-01-07T00:30","53.2","52.8","1.7","0","1.7","0","292","0","50.9","92.1","29.76","none","4.01","6.29","11.10","-23.40","-26.30","",""
"KCALOSAN1017","2025-01-07T00:45","52.8","52.7","1.1","0","1.1","0","292","0","50.9","93","29.73","none","4.01","6.29","11.10","-22.80","-24.90","",""
"KCALOSAN1017","2025-01-07T01:00","52.8","52.7","2.2","0","2.2","0","292","0","50.9","93","29.73","none","4.01","6.29","11.10","-25.80","-27.80","-0.80","2.20"
"KCALOSAN1017","2025-01-07T01:15","52.7","51.2","3.1","0","3.8","0","292","0","49.2","93","29.73","none","4.01","6.29","11.10","-24.00","-28.20","0.10","3.80"
"KCALOSAN1017","2025-01-07T01:30","51.4","51","2.2","0","2.2","0","68","0","49","92.1","29.73","none","4.01","6.29","11.10","-30.90","-31.80","-0.80","2.20"
"KCALOSAN1017","2025-01-07T01:45","51.2","50.9","2.2","0","2.2","0","292","0","46.7","85","29.73","none","4.01","6.29","11.10","-27.80","-31.80","-0.80","2.20"
"KCALOSAN1017","2025-01-07T02:00","51.8","51.2","2","0","2","0","292","0","44","75","29.73","none","4.01","6.29","11.10","-32.00","-34.00","2.00","2.00"
"KCALOSAN1017","2025-01-07T02:15","53.6","51.8","3.5","0","4.4","0","289","0","41.9","65.6","29.73","none","4.01","6.29","11.10","-33.40","-36.60","3.50","4.40"
"KCALOSAN1017","2025-01-07T02:30","55.7","53.6","4.6","0","5.3","0","290","0","40.8","58.3","29.73","none","4.01","6.29","11.10","-32.30","-34.70","4.60","5.30"
"KCALOSAN1017","2025-01-07T02:45","57.2","55.7","4.6","0","5.3","0","270","0","39.7","53.2","29.73","none","4.01","6.29","11.10","-34.30","-35.70","4.60","5.30"
"KCALOSAN1017","2025-01-07T03:00","57.5","57.2","6.2","0","6.4","0","280","0","39.9","51.8","29.73","none","4.01","6.29","11.10","-33.80","-33.60","6.20","6.40"
"KCALOSAN1017","2025-01-07T03:15","58.1","57.5","5.1","0","6","0","285","0","39.3","49.5","29.73","none","4.01","6.29","11.10","-33.80","-38.00","5.10","6.00"
"KCALOSAN1017","2025-01-07T03:30","59.5","58.1","7.6","1.3","9.6","1.3","276","0","36.5","42.8","29.71","none","4.01","6.29","11.10","-33.30","-35.40","7.60","9.60"
"KCALOSAN1017","2025-01-07T03:45","60.6","59.7","8.9","1.7","11.6","1.7","285","0","36.4","41","29.71","none","4.01","6.29","11.10","-29.10","-34.40","8.90","11.60"
"KCALOSAN1017","2025-01-07T04:00","60.6","60.4","7.3","1.5","7.8","1.5","271","0","35.9","40.1","29.71","none","4.01","6.29","11.10","-31.60","-39.20","4.30","7.80"
"KCALOSAN1017","2025-01-07T04:15","60.4","60.4","7.8","1.7","8.9","1.7","292","0","36","40.2","29.73","none","4.01","6.29","11.10","-35.20","-38.10","4.80","8.90"
