Station,DateTime,Temperature High,Temperature Low,Wind Speed High,Wind Speed Low,Wind Gust High,Wind Gust Low,Wind Direction,Precipitation,Dew Point,Humidity,Pressure,Condition,Fire Distance (mi),KCATOPAN8 Distance (mi),KLAX Distance (mi),KCATOPAN8 Wind Speed Difference,KCATOPAN8 Wind Gust Difference,KLAX Wind Speed Difference,KLAX Wind Gust Difference
"KCATOPAN32","2025-01-07T00:00","56.3","55","1.3","0","2.2","0","28","0","39.1","53.4","29.84","none","3.31","1.19","15.88","-23.80","-23.80","",""
"KCATOPAN32","2025-01-07T00:15","55","53.4","1.8","0","2.2","0","163","0","38.4","54.9","29.84","none","3.31","1.19","15.88","-23.30","-25.80","",""
"KCATOPAN32","2025-01-07T00:30","53.4","51.8","3.1","0","3.4","0","171","0","37.8","57","29.83","none","3.31","1.19","15.88","-22.00","-24.60","",""
"KCATOPAN32","2025-01-07T00:45","52","50.5","2.2","0","3.4","0","194","0","37.7","59","29.83","none","3.31","1.19","15.88","-21.70","-22.60","",""
"KCATOPAN32","2025-01-07T01:00","50.5","48.7","1.3","0","2.2","0","14","0","36.7","61","29.84","none","3.31","1.19","15.88","-26.70","-27.80","-1.70","2.20"
"KCATOPAN32","2025-01-07T01:15","49.1","48.6","2.5","0","3.4","0","189","0","36.9","62.8","29.84","none","3.31","1.19","15.88","-24.60","-28.60","-0.50","3.40"
"KCATOPAN32","2025-01-07T01:30","49.6","49.1","2.2","0","2.2","0","186","0","37.3","63","29.83","none","3.31","1.19","15.88","-30.90","-31.80","-0.80","2.20"
"KCATOPAN32","2025-01-07T01:45","49.3","48.9","2.2","0","2.2","0","191","0","37","63.3","29.83","none","3.31","1.19","15.88","-27.80","-31.80","-0.80","2.20"
"KCATOPAN32","2025-01-07T02:00","51.1","48.2","4.5","0","4.5","0","4","0","37","62.3","29.83","none","3.31","1.19","15.88","-29.50","-31.50","4.50","4.50"
"KCATOPAN32","2025-01-07T02:15","53.8","50.7","6","0","6.9","0","1","0","37.8","55.7","29.83","none","3.31","1.19","15.88","-30.90","-34.10","6.00","6.90"
"KCATOPAN32","2025-01-07T02:30","54.1","52.3","9.6","0","12.5","0","325","0","37.8","55","29.83","none","3.31","1.19","15.88","-27.30","-27.50","9.60","12.50"
"KCATOPAN32","2025-01-07T02:45","55.4","54","8.1","3.6","9.2","4.5","333","0","37.9","52.6","29.84","none","3.31","1.19","15.88","-30.80","-31.80","8.10","9.20"
"KCATOPAN32","2025-01-07T03:00","54.9","53.6","6.9","2.2","8.1","2.2","344","0","37.6","53.7","29.84","none","3.31","1.19","15.88","-33.10","-31.90","6.90","8.10"
"KCATOPAN32","2025-01-07T03:15","55.2","53.8","10.3","4","12.5","5.8","345","0","37.1","50.4","29.83","none","3.31","1.19","15.88","-28.60","-31.50","10.30","12.50"
"KCATOPAN32","2025-01-07T03:30","56.8","55.2","14.5","4.5","17.2","6.9","330","0","36.4","46.4","29.82","none","3.31","1.19","15.88","-26.40","-27.80","14.50","17.20"
"KCATOPAN32","2025-01-07T03:45","57.7","57","16.3","6.7","18.3","8.1","334","0","36.3","44.9","29.83","none","3.31","1.19","15.88","-21.70","-27.70","16.30","18.30"
"KCATOPAN32","2025-01-07T04:00","58.3","57.7","17.9","7.4","22.8","9.2","334","0","36.3","44","29.83","none","3.31","1.19","15.88","-21.00","-24.20","14.90","22.80"
"KCATOPAN32","2025-01-07T04:15","58.5","58.3","22.1","10.5","25.1","12.5","330","0","36.6","44","29.83","none","3.31","1.19","15.88","-20.90","-21.90","19.10","25.10"
"KCATOPAN32","2025-01-07T04:30","58.8","58.5","19.2","8.5","22.8","10.3","330","0","36.9","44.1","29.83","none","3.31","1.19","15.88","-21.70","-24.20","16.20","22.80"
"KCATOPAN32","2025-01-07T04:45","59.2","58.8","18.8","2.5","26.2","4.5","328","0","37.7","45","29.84","none","3.31","1.19","15.88","-29.30","-24.80","15.80","26.20"
"KCATOPAN32","2025-01-07T05:00","59.2","58.6","19.2","6.7","23.9","10.3","324","0","38.3","46","29.84","none","3.31","1.19","15.88","-30.90","-27.10","19.20","23.90"
"KCATOPAN32","2025-01-07T05:15","58.8","58.6","19.9","5.6","22.8","9.2","312","0","38.6","47","29.85","none","3.31","1.19","15.88","-24.20","-33.20","19.90","22.80"
"KCATOPAN32","2025-01-07T05:30","58.8","58.6","22.6","5.4","26.2","8.1","330","0","38.5","46.8","29.84","none","3.31","1.19","15.88","-20.40","-20.80","22.60","26.20"
"KCATOPAN32","2025-01-07T05:45","58.8","58.3","15.2","6.9","19.5","8.1","335","0","38.1","47","29.85","none","3.31","1.19","15.88","-31.80","-29.50","15.20","19.50"
"KCATOPAN32","2025-01-07T06:00","58.5","58.1","14.5","7.6","17.2","8.1","336","0","38.5","47.8","29.85","none","3.31","1.19","15.88","-29.60","-31.80","14.50","17.20"
"KCATOPAN32","2025-01-07T06:15","58.1","57.9","15.7","8.7","19.5","9.2","333","0","38.3","48","29.86","none","3.31","1.19","15.88","-28.40","-30.50","15.70","19.50"
"KCATOPAN32","2025-01-07T06:30","57.9","57.6","14.8","6","19.5","9.2","328","0","38.7","48.9","29.85","none","3.31","1.19","15.88","-30.20","-30.50","14.80","19.50"
"KCATOPAN32","2025-01-07T06:45","57.7","57.4","17","6.7","20.6","9.2","330","0","38.8","49.3","29.85","none","3.31","1.19","15.88","-21.90","-25.40","17.00","20.60"
"KCATOPAN32","2025-01-07T07:00","57.9","57.7","17.4","8.5","23.9","10.3","333","0","38.7","49","29.85","none","3.31","1.19","15.88","-16.60","-19.10","12.40","23.90"
"KCATOPAN32","2025-01-07T07:15","57.7","57.6","15.2","4.5","22.8","8.1","328","0","38.6","48.9","29.86","none","3.31","1.19","15.88","-20.80","-26.20","10.20","22.80"
"KCATOPAN32","2025-01-07T07:30","57.9","57.6","10.7","0.9","13.6","1.1","315","0","37.8","47.1","29.86","none","3.31","1.19","15.88","-33.40","-39.40","5.70","13.60"
