Station,DateTime,Temperature High,Temperature Low,Wind Speed High,Wind Speed Low,Wind Gust High,Wind Gust Low,Wind Direction,Precipitation,Dew Point,Humidity,Pressure,Condition,Fire Distance (mi),KCATOPAN8 Distance (mi),KLAX Distance (mi),KCATOPAN8 Wind Speed Difference,KCATOPAN8 Wind Gust Difference,KLAX Wind Speed Difference,KLAX Wind Gust Difference
"KCATOPAN43","2025-01-07T00:00","57.2","56.7","4.5","0","5.8","0","322","0","39","51.3","29.78","none","3.31","1.19","15.88","-20.60","-20.20","",""
"KCATOPAN43","2025-01-07T00:15","56.7","55.4","3.4","0","4.5","0","306","0","39.1","52.2","29.77","none","3.31","1.19","15.88","-21.70","-23.50","",""
"KCATOPAN43","2025-01-07T00:30","55.4","54.9","2.2","0","2.2","0","114","0","38.8","54","29.77","none","3.31","1.19","15.88","-22.90","-25.80","",""
"KCATOPAN43","2025-01-07T00:45","55.2","53.6","1.1","0","1.1","0","100","0","38.9","54.4","29.76","none","3.31","1.19","15.88","-22.80","-24.90","",""
"KCATOPAN43","2025-01-07T01:00","54.5","52.7","5.4","0","6.9","0","322","0","38.3","55.7","29.77","none","3.31","1.19","15.88","-22.60","-23.10","2.40","6.90"
"KCATOPAN43","2025-01-07T01:15","54.9","54.1","3.8","0","5.8","0","311","0","38.8","54.8","29.77","none","3.31","1.19","15.88","-23.30","-26.20","0.80","5.80"
"KCATOPAN43","2025-01-07T01:30","54.7","54.3","3.8","0","5.8","0","1","0","38.8","55.4","29.76","none","3.31","1.19","15.88","-29.30","-28.20","0.80","5.80"
"KCATOPAN43","2025-01-07T01:45","54.3","54","1.6","0","2.2","0","287","0","38.7","55.6","29.76","none","3.31","1.19","15.88","-28.40","-31.80","-1.40","2.20"
"KCATOPAN43","2025-01-07T02:00","54.5","53.8","2.7","0","3.4","0","49","0","38.1","53.8","29.76","none","3.31","1.19","15.88","-31.30","-32.60","2.70","3.40"
"KCATOPAN43","2025-01-07T02:15","55","54.5","3.6","0","4.5","0","221","0","37.8","52.3","29.77","none","3.31","1.19","15.88","-33.30","-36.50","3.60","4.50"
"KCATOPAN43","2025-01-07T02:30","54.7","54","2.9","0","4.5","0","109","0","37.6","53.3","29.77","none","3.31","1.19","15.88","-34.00","-35.50","2.90","4.50"
"KCATOPAN43","2025-01-07T02:45","55","54","7.4","0.2","11.4","1.1","7","0","37.3","51.6","29.77","none","3.31","1.19","15.88","-31.50","-29.60","7.40","11.40"
"KCATOPAN43","2025-01-07T03:00","55.2","54.9","7.2","0","11.4","0","305","0","37.2","51","29.76","none","3.31","1.19","15.88","-32.80","-28.60","7.20","11.40"
"KCATOPAN43","2025-01-07T03:15","55.2","54.9","6.3","0","8.1","0","1","0","36.5","49.2","29.76","none","3.31","1.19","15.88","-32.60","-35.90","6.30","8.10"
"KCATOPAN43","2025-01-07T03:30","56.1","55","6.5","0","8.1","0","321","0","35.6","46.3","29.76","none","3.31","1.19","15.88","-34.40","-36.90","6.50","8.10"
"KCATOPAN43","2025-01-07T03:45","57","56.1","7.8","0.4","14.8","1.1","17","0","35.5","44.8","29.76","none","3.31","1.19","15.88","-30.20","-31.20","7.80","14.80"
"KCATOPAN43","2025-01-07T04:00","57.2","57","11.9","1.1","20.6","1.1","7","0","35.8","44.5","29.77","none","3.31","1.19","15.88","-27.00","-26.40","8.90","20.60"
"KCATOPAN43","2025-01-07T04:15","57.2","57","7.6","0","15.9","0","4","0","36","44.9","29.76","none","3.31","1.19","15.88","-35.40","-31.10","4.60","15.90"
"KCATOPAN43","2025-01-07T04:30","57.4","57","5.4","0.2","9.2","1.1","30","0","36.4","45.6","29.77","none","3.31","1.19","15.88","-35.50","-37.80","2.40","9.20"
"KCATOPAN43","2025-01-07T04:45","58.1","57.2","11.2","0.7","18.3","1.1","38","0","36.8","46","29.77","none","3.31","1.19","15.88","-36.90","-32.70","8.20","18.30"
"KCATOPAN43","2025-01-07T05:00","58.1","57.6","6.5","0.2","11.4","1.1","128","0","37.6","46.8","29.78","none","3.31","1.19","15.88","-43.60","-39.60","6.50","11.40"
"KCATOPAN43","2025-01-07T05:15","57.6","56.8","4","0.2","8.1","1.1","24","0","37.9","47.8","29.78","none","3.31","1.19","15.88","-40.10","-47.90","4.00","8.10"
"KCATOPAN43","2025-01-07T05:30","57.4","57.2","6.3","0.2","10.3","1.1","48","0","37.8","48","29.78","none","3.31","1.19","15.88","-36.70","-36.70","6.30","10.30"
"KCATOPAN43","2025-01-07T05:45","57.4","56.8","5.4","0.4","8.1","1.1","10","0","37.9","48","29.79","none","3.31","1.19","15.88","-41.60","-40.90","5.40","8.10"
"KCATOPAN43","2025-01-07T06:00","56.8","56.3","4.5","0","6.9","0","162","0","37.8","49","29.79","none","3.31","1.19","15.88","-39.60","-42.10","4.50","6.90"
"KCATOPAN43","2025-01-07T06:15","56.7","56.5","5.6","0.9","6.9","1.1","8","0","37.9","49.2","29.79","none","3.31","1.19","15.88","-38.50","-43.10","5.60","6.90"
"KCATOPAN43","2025-01-07T06:30","56.7","56.3","6","0.2","10.3","1.1","19","0","38.1","50","29.79","none","3.31","1.19","15.88","-39.00","-39.70","6.00","10.30"
"KCATOPAN43","2025-01-07T06:45","56.1","55.8","5.6","0.2","8.1","1.1","18","0","38.6","52","29.79","none","3.31","1.19","15.88","-33.30","-37.90","5.60","8.10"
"KCATOPAN43","2025-01-07T07:00","56.5","55.8","5.4","0","10.3","0","48","0","38.2","50.4","29.79","none","3.31","1.19","15.88","-28.60","-32.70","0.40","10.30"
"KCATOPAN43","2025-01-07T07:15","56.7","56.3","7.4","0","10.3","0","25","0","38.1","49.8","29.8","none","3.31","1.19","15.88","-28.60","-38.70","2.40","10.30"
"KCATOPAN43","2025-01-07T07:30","56.7","56.5","4.5","0.2","8.1","1.1","19","0","37.7","49","29.81","none","3.31","1.19","15.88","-39.60","-44.90","-0.50","8.10"
"KCATOPAN43","2025-01-07T07:45","57.4","56.7","7.6","0.2","14.8","1.1","142","0","36.9","46.3","29.8","none","3.31","1.19","15.88","-44.30","-40.20","2.60","14.80"
"KCATOPAN43","2025-01-07T08:00","57.7","57.6","8.1","0.9","11.4","1.1","6","0","37","46","29.81","none","3.31","1.19","15.88","-45.80","-45.60","8.10","11.40"
"KCATOPAN43","2025-01-07T08:15","57.9","57.7","13.2","0.9","18.3","1.1","61","0","36.7","45","29.82","none","3.31","1.19","15.88","-40.70","-43.70","13.20","18.30"
"KCATOPAN43","2025-01-07T08:30","58.1","57.7","8.5","1.3","13.6","2.2","42","0","36.5","44.6","29.83","none","3.31","1.19","15.88","-48.50","-53.40","8.50","13.60"
"KCATOPAN43","2025-01-07T08:45","57.7","57.6","8.9","0.7","14.8","1.1","35","0","36.5","45.3","29.84","none","3.31","1.19","15.88","-48.10","-51.20","8.90","14.80"
"KCATOPAN43","2025-01-07T09:00","57.9","57.6","9.2","0.9","17.2","1.1","46","0","36.8","45.1","29.84","none","3.31","1.19","15.88","-38.90","-43.80","6.20","17.20"
"KCATOPAN43","2025-01-07T09:15","58.1","57.7","10.5","0.9","20.6","2.2","13","0","36.7","45","29.84","none","3.31","1.19","15.88","-45.40","-42.40","7.50","20.60"
"KCATOPAN43","2025-01-07T09:30","58.5","58.1","11.6","1.6","23.9","2.2","13","0","37","45","29.85","none","3.31","1.19","15.88","-43.40","-40.10","8.60","23.90"
"KCATOPAN43","2025-01-07T09:45","58.6","57.9","9.4","1.3","17.2","2.2","61","0","37.5","45.6","29.86","none","3.31","1.19","15.88","-56.60","-54.80","6.40","17.20"
"KCATOPAN43","2025-01-07T10:00","58.8","58.3","9.2","0.7","15.9","1.1","0","0","37.3","44.8","29.87","none","3.31","1.19","15.88","-51.90","-51.10","6.20","15.90"
"KCATOPAN43","2025-01-07T10:15","59.5","58.6","11.9","0.9","18.3","1.1","21","0","37.1","43.6","29.87","none","3.31","1.19","15.88","-48.10","-48.70","8.90","18.30"
"KCATOPAN43","2025-01-07T10:30","60.8","59.5","11.2","1.1","21.7","1.1","14","0","37","41.3","29.85","none","3.31","1.19","15.88","-46.70","-42.30","8.20","21.70"
"KCATOPAN43","2025-01-07T10:45","61.5","60.3","10.5","1.1","19.5","2.2","7","0","36.2","39.4","29.84","none","3.31","1.19","15.88","-40.50","-43.50","7.50","19.50"
"KCATOPAN43","2025-01-07T11:00","61.5","61","10.1","1.8","19.5","2.2","44","0","35.2","37.2","29.84","none","3.31","1.19","15.88","-40.00","-36.50","0.10","19.50"
"KCATOPAN43","2025-01-07T11:15","62.4","61.3","11.9","1.6","17.2","2.2","73","0","35","35.9","29.82","none","3.31","1.19","15.88","-34.20","-36.80","1.90","17.20"
"KCATOPAN43","2025-01-07T11:30","62.8","62.2","11.6","1.3","18.3","2.2","18","0","34","34.5","29.81","none","3.31","1.19","15.88","-43.40","-39.70","1.60","18.30"
"KCATOPAN43","2025-01-07T11:45","63.5","62.4","9.2","0.9","15.9","1.1","35","0","33.9","33.4","29.81","none","3.31","1.19","15.88","-36.90","-36.10","-0.80","15.90"
"KCATOPAN43","2025-01-07T12:00","64","63.3","8.9","0.9","14.8","1.1","7","0","33.8","32.9","29.81","none","3.31","1.19","15.88","-36.10","-40.20","-14.10","-15.20"
"KCATOPAN43","2025-01-07T12:15","64.8","63.7","13.2","1.8","18.3","2.2","3","0","32.1","29.8","29.81","none","3.31","1.19","15.88","-44.70","-44.70","-9.80","-11.70"
"KCATOPAN43","2025-01-07T12:30","65.3","63.9","11.2","1.1","15.9","1.1","24","0","31.5","28.8","29.81","none","3.31","1.19","15.88","-42.70","-46.10","-11.80","-14.10"
"KCATOPAN43","2025-01-07T12:45","66.7","65.3","8.9","0.9","12.5","1.1","1","0","31.4","27.5","29.8","none","3.31","1.19","15.88","-38.10","-35.50","-14.10","-17.50"
"KCATOPAN43","2025-01-07T13:00","66.6","65.5","12.8","0.9","20.6","1.1","16","0","31.2","27.4","29.79","none","3.31","1.19","15.88","-28.10","-28.40","-1.20","-8.40"
"KCATOPAN43","2025-01-07T13:15","66.6","65.5","9.8","0.7","13.6","1.1","6","0","31.1","27.4","29.79","none","3.31","1.19","15.88","-42.10","-38.40","-4.20","-15.40"
"KCATOPAN43","2025-01-07T13:30","67.3","65.8","6.5","0.2","11.4","1.1","6","0","31.5","27.2","29.8","none","3.31","1.19","15.88","-51.40","-46.60","-7.50","-17.60"
"KCATOPAN43","2025-01-07T13:45","67.5","66.2","11.2","0.7","20.6","1.1","30","0","30","25.3","29.79","none","3.31","1.19","15.88","-35.80","-31.40","-2.80","-8.40"
"KCATOPAN43","2025-01-07T14:00","66.4","65.1","13.6","0.7","19.5","1.1","50","0","28.3","24.5","29.8","none","3.31","1.19","15.88","-38.30","-35.50","-0.40","-6.50"
"KCATOPAN43","2025-01-07T14:15","66.6","65.8","7.2","1.3","11.4","2.2","33","0","28.3","23.8","29.79","none","3.31","1.19","15.88","-45.80","-49.60","-6.80","-14.60"
"KCATOPAN43","2025-01-07T14:30","66.9","66","8.1","0.7","10.3","1.1","9","0","28.3","23.4","29.79","none","3.31","1.19","15.88","-43.80","-49.70","-5.90","-15.70"
"KCATOPAN43","2025-01-07T14:45","66.7","65.8","11.9","0.9","18.3","1.1","4","0","26.9","22.7","29.79","none","3.31","1.19","15.88","-40.00","-39.70","-2.10","-7.70"
"KCATOPAN43","2025-01-07T15:00","66.6","66","8.9","0.4","13.6","1.1","29","0","24.3","20.4","29.79","none","3.31","1.19","15.88","-45.00","-46.40","-16.10","-23.40"
"KCATOPAN43","2025-01-07T15:15","66.2","65.5","11.6","0.4","19.5","1.1","12","0","23","19.5","29.8","none","3.31","1.19","15.88","-41.40","-40.50","-13.40","-17.50"
"KCATOPAN43","2025-01-07T15:30","66.2","64.9","8.5","0.9","18.3","1.1","172","0","22.2","19.3","29.8","none","3.31","1.19","15.88","-39.60","-38.70","-16.50","-18.70"
"KCATOPAN43","2025-01-07T15:45","65.1","64.4","9.8","0.2","15.9","1.1","80","0","21.6","19","29.8","none","3.31","1.19","15.88","-44.10","-50.10","-15.20","-21.10"
"KCATOPAN43","2025-01-07T16:00","64.4","63.5","13.9","1.3","27.3","3.4","1","0","21.1","19","29.8","none","3.31","1.19","15.88","-39.10","-37.70","-11.10","-5.70"
"KCATOPAN43","2025-01-07T16:15","63.5","63.1","12.3","1.6","22.8","2.2","30","0","21.3","19.8","29.79","none","3.31","1.19","15.88","-42.70","-33.20","-12.70","-10.20"
"KCATOPAN43","2025-01-07T16:30","63.1","61.7","8.9","1.1","12.5","2.2","1","0","20.6","20","29.79","none","3.31","1.19","15.88","-45.00","-49.50","-16.10","-20.50"
"KCATOPAN43","2025-01-07T16:45","61.7","61.5","10.7","0.9","20.6","2.2","19","0","20.4","20.1","29.79","none","3.31","1.19","15.88","-31.40","-41.40","-14.30","-12.40"
"KCATOPAN43","2025-01-07T17:00","61.5","61.2","14.3","1.3","21.7","2.2","64","0","19.9","20.1","29.8","none","3.31","1.19","15.88","-30.70","-28.30","-6.70","-14.30"
"KCATOPAN43","2025-01-07T17:15","61.2","60.4","6.9","0.4","11.4","1.1","87","0","19.9","20.2","29.81","none","3.31","1.19","15.88","-37.20","-63.60","-14.10","-24.60"
"KCATOPAN43","2025-01-07T17:30","60.4","60.3","8.5","1.1","14.8","1.1","2","0","19.9","20.7","29.82","none","3.31","1.19","15.88","-42.50","-45.20","-12.50","-21.20"
"KCATOPAN43","2025-01-07T17:45","60.4","59.5","10.1","0.4","14.8","1.1","25","0","19.9","20.9","29.82","none","3.31","1.19","15.88","-38.90","-38.20","-10.90","-21.20"
"KCATOPAN43","2025-01-07T18:00","59.9","59.5","8.1","0.2","12.5","1.1","73","0","19.6","21","29.84","none","3.31","1.19","15.88","-42.90","-50.50","-16.90","-28.50"
"KCATOPAN43","2025-01-07T18:15","59.7","59.5","8.7","0.2","13.6","1.1","2","0","19.7","21","29.84","none","3.31","1.19","15.88","-39.40","-47.40","-16.30","-27.40"
"KCATOPAN43","2025-01-07T18:30","60.3","59.7","11","1.3","23.9","2.2","51","0","18.8","20","29.84","none","3.31","1.19","15.88","-40.00","-39.10","-14.00","-17.10"
"KCATOPAN43","2025-01-07T18:45","60.4","60.1","14.3","1.3","25.1","2.2","15","0","19","20","29.84","none","3.31","1.19","15.88","-36.70","-37.90","-10.70","-15.90"
