Station,DateTime,Temperature High,Temperature Low,Wind Speed High,Wind Speed Low,Wind Gust High,Wind Gust Low,Wind Direction,Precipitation,Dew Point,Humidity,Pressure,Condition,Fire Distance (mi),KCATOPAN8 Distance (mi),KLAX Distance (mi),KCATOPAN8 Wind Speed Difference,KCATOPAN8 Wind Gust Difference,KLAX Wind Speed Difference,KLAX Wind Gust Difference
"KCATOPAN68","2025-01-07T00:00","55.8","54.3","0.7","0","2.2","0","224","0","37.8","51","28.71","none","2.58","0.31","14.78","-24.40","-23.80","",""
"KCATOPAN68","2025-01-07T00:15","55.8","54.3","0.7","0","2.2","0","224","0","37.8","51","28.71","none","2.58","0.31","14.78","-24.40","-25.80","",""
"KCATOPAN68","2025-01-07T00:30","53.8","52.9","1.1","0","1.1","1.1","260","0","37.6","55","28.71","none","2.58","0.31","14.78","-24.00","-26.90","",""
"KCATOPAN68","2025-01-07T00:45","52.9","52.3","0.9","0","1.1","1.1","260","0","37.6","56.6","28.7","none","2.58","0.31","14.78","-23.00","-24.90","",""
"KCATOPAN68","2025-01-07T01:00","52.5","51.8","0.9","0","1.1","0","260","0","37.6","57.8","28.71","none","2.58","0.31","14.78","-27.10","-28.90","-2.10","1.10"
"KCATOPAN68","2025-01-07T01:15","53.8","52.9","0.7","0.2","2.2","1.1","208","0","37.5","54","28.7","none","2.58","0.31","14.78","-26.40","-29.80","-2.30","2.20"
"KCATOPAN68","2025-01-07T01:30","52.5","51.4","0","0","1.1","1.1","238","0","37.3","57","28.7","none","2.58","0.31","14.78","-33.10","-32.90","-3.00","1.10"
"KCATOPAN68","2025-01-07T01:45","52","51.4","1.1","0","1.1","0","254","0","37.3","57.7","28.69","none","2.58","0.31","14.78","-28.90","-32.90","-1.90","1.10"
"KCATOPAN68","2025-01-07T02:00","55.9","53.1","2.2","0.5","4.5","1.1","98","0","37.2","50","28.7","none","2.58","0.31","14.78","-31.80","-31.50","2.20","4.50"
"KCATOPAN68","2025-01-07T02:15","56.5","55.9","2.9","0","5.8","2.2","105","0","37.4","49","28.7","none","2.58","0.31","14.78","-34.00","-35.20","2.90","5.80"
"KCATOPAN68","2025-01-07T02:30","56.1","55.8","3.4","0.2","5.8","2.2","46","0","36.9","49","28.7","none","2.58","0.31","14.78","-33.50","-34.20","3.40","5.80"
"KCATOPAN68","2025-01-07T02:45","56.5","55.8","3.4","0","6.9","1.1","60","0","36.7","47.8","28.7","none","2.58","0.31","14.78","-35.50","-34.10","3.40","6.90"
"KCATOPAN68","2025-01-07T03:00","56.1","55.8","4","0","8.1","2.2","159","0","35.8","46.5","28.69","none","2.58","0.31","14.78","-36.00","-31.90","4.00","8.10"
