"Station","DateTime","Temperature High","Temperature Low","Wind Speed High","Wind Speed Low","Wind Gust High","Wind Gust Low","Wind Direction","Precipitation","Dew Point","Humidity","Pressure","Condition"
"KCAMALIB62","2024-01-28T00:00",70.7,70.3,5.6,3.4,8.1,4.5,17,0,40,33,29.99,"none"
"KCAMALIB62","2024-01-28T00:15",70.5,69.4,6,1.3,9.2,2.2,0,0,39.9,33.4,29.99,"none"
"KCAMALIB62","2024-01-28T00:30",70,69.4,6,1.6,8.1,2.2,324,0,39.9,34,29.99,"none"
"KCAMALIB62","2024-01-28T00:45",70.3,69.8,8.3,2.2,11.4,3.4,3,0,39.6,33,29.98,"none"
"KCAMALIB62","2024-01-28T01:00",70.2,69.8,6.7,2.5,8.1,4.5,13,0,39.7,33,29.98,"none"
"KCAMALIB62","2024-01-28T01:15",70.2,69.8,6.5,3.6,11.4,4.5,29,0,39.6,33,29.98,"none"
"KCAMALIB62","2024-01-28T01:30",70.5,69.8,6.7,2.2,10.3,4.5,15,0,39.5,33,29.97,"none"
"KCAMALIB62","2024-01-28T01:45",70.5,69.8,7.4,3.4,10.3,4.5,10,0,39.9,33,29.97,"none"
"KCAMALIB62","2024-01-28T02:00",70.2,69.4,8.3,2.2,10.3,3.4,44,0,39.9,33.3,29.96,"none"
"KCAMALIB62","2024-01-28T02:15",70.2,69.4,8.1,0.7,10.3,1.1,320,0,39.9,33.3,29.96,"none"
"KCAMALIB62","2024-01-28T02:30",70.2,69.8,5.6,1.6,6.9,3.4,31,0,40,33.7,29.96,"none"
"KCAMALIB62","2024-01-28T02:45",70.5,70,7.4,1.6,10.3,2.2,34,0,39.8,33,29.95,"none"
"KCAMALIB62","2024-01-28T03:00",70.7,70,6.3,2.2,10.3,3.4,17,0,40.3,33.5,29.94,"none"
"KCAMALIB62","2024-01-28T03:15",69.8,69.3,7.8,2.5,11.4,3.4,320,0,40.3,34.3,29.94,"none"
"KCAMALIB62","2024-01-28T03:30",70.9,69.4,6.5,3.4,9.2,4.5,334,0,39.9,32.8,29.93,"none"
"KCAMALIB62","2024-01-28T03:45",71.1,70.3,8.5,3.8,13.6,5.8,33,0,40.2,33,29.92,"none"
"KCAMALIB62","2024-01-28T04:00",70.5,69.8,7.8,2.5,12.5,4.5,24,0,40.2,33.8,29.93,"none"
"KCAMALIB62","2024-01-28T04:15",70.3,69.8,7.6,2.5,12.5,3.4,10,0,40.1,33.5,29.92,"none"
"KCAMALIB62","2024-01-28T04:30",70.7,70.2,5.8,1.6,9.2,2.2,333,0,39.9,33,29.92,"none"
"KCAMALIB62","2024-01-28T04:45",70.9,70.5,5.6,2,8.1,3.4,14,0,39.9,32.7,29.92,"none"
"KCAMALIB62","2024-01-28T05:00",70.7,70.2,4,2.2,5.8,2.2,266,0,39.7,33,29.93,"none"
"KCAMALIB62","2024-01-28T05:15",70.7,70.2,4.9,1.6,6.9,2.2,0,0,39.8,32.8,29.93,"none"
"KCAMALIB62","2024-01-28T05:30",70.5,70.3,7.6,2.5,10.3,3.4,5,0,39.7,32.7,29.93,"none"
"KCAMALIB62","2024-01-28T05:45",70.5,70.3,4.7,1.8,8.1,2.2,16,0,39.8,33,29.94,"none"
"KCAMALIB62","2024-01-28T06:00",70.5,70.2,4.5,1.8,5.8,2.2,8,0,39.6,32.8,29.94,"none"
"KCAMALIB62","2024-01-28T06:15",71.2,70.2,4.5,2.2,6.9,2.2,326,0,39.4,31.8,29.95,"none"
"KCAMALIB62","2024-01-28T06:30",71.4,71.2,4.5,3.4,6.9,4.5,35,0,39.6,31.7,29.95,"none"
"KCAMALIB62","2024-01-28T06:45",71.6,70.9,6.7,2,10.3,2.2,333,0,39.7,31.8,29.95,"none"
"KCAMALIB62","2024-01-28T07:00",71.2,70.7,5.1,1.6,8.1,2.2,7,0,39.9,32.5,29.96,"none"
"KCAMALIB62","2024-01-28T07:15",71.4,70.9,5.8,1.3,10.3,2.2,339,0,40,32.3,29.96,"none"
"KCAMALIB62","2024-01-28T07:30",71.4,71.1,6.9,2.2,8.1,3.4,7,0,40.4,32.8,29.96,"none"
"KCAMALIB62","2024-01-28T07:45",72.3,71.4,6.7,3.1,13.6,4.5,328,0,40.4,32,29.96,"none"
"KCAMALIB62","2024-01-28T08:00",73.2,72.5,7.2,1.8,9.2,2.2,351,0,40.7,31,29.97,"none"
"KCAMALIB62","2024-01-28T08:15",73.8,73.2,8.1,3.4,12.5,4.5,5,0,40.9,31,29.96,"none"
"KCAMALIB62","2024-01-28T08:30",74.8,74.1,6.9,2.2,9.2,4.5,6,0,41.4,30.5,29.97,"none"
"KCAMALIB62","2024-01-28T08:45",76.3,74.3,5.6,2.2,10.3,3.4,8,0,41.3,30,29.98,"none"
"KCAMALIB62","2024-01-28T09:00",77.4,75.9,4.7,0.9,6.9,1.1,325,0,42.3,29.8,29.99,"none"
"KCAMALIB62","2024-01-28T09:15",77.5,76.8,5.1,1.3,6.9,2.2,308,0,42.9,29.5,29.99,"none"
"KCAMALIB62","2024-01-28T09:30",76.8,76.3,4,1.8,6.9,2.2,22,0,42.5,29.7,29.99,"none"
"KCAMALIB62","2024-01-28T09:45",78.3,76.8,4.5,1.8,6.9,3.4,336,0,43.1,29,29.99,"none"
"KCAMALIB62","2024-01-28T10:00",81.7,78.6,3.6,0.7,4.5,1.1,4,0,43.2,27,30,"none"
"KCAMALIB62","2024-01-28T10:15",82.8,81.9,2.2,1.1,4.5,1.1,341,0,43.7,25.5,30,"none"
"KCAMALIB62","2024-01-28T10:30",82.8,82,3.6,0.9,4.5,1.1,5,0,44.3,26.3,30,"none"
"KCAMALIB62","2024-01-28T10:45",84.6,82.2,4.5,0.9,8.1,1.1,4,0,43.8,24,30,"none"
"KCAMALIB62","2024-01-28T11:00",87.1,84.9,2.2,0,3.4,0,78,0,44,22.5,30,"none"
"KCAMALIB62","2024-01-28T11:15",86.4,80.2,2.5,0,3.4,0,256,0,48.9,28.3,30,"none"
"KCAMALIB62","2024-01-28T11:30",83.1,81,2.2,0.2,3.4,1.1,224,0,53,36,30,"none"
"KCAMALIB62","2024-01-28T11:45",80.8,79.5,1.3,0,2.2,0,226,0,54.3,41,30,"none"
"KCAMALIB62","2024-01-28T12:00",81.5,74.3,3.4,0,4.5,0,103,0,55.8,42,29.99,"none"
"KCAMALIB62","2024-01-28T12:15",74.7,73.4,3.4,0.4,4.5,1.1,217,0,55.9,53.3,29.99,"none"
"KCAMALIB62","2024-01-28T12:30",74.8,71.6,3.8,0.2,4.5,1.1,245,0,54.3,50.8,29.99,"none"
"KCAMALIB62","2024-01-28T12:45",75.9,74.8,2.9,0.7,3.4,1.1,240,0,53.1,46.3,29.98,"none"
"KCAMALIB62","2024-01-28T13:00",77.4,72.9,3.6,0.2,4.5,1.1,240,0,50.9,43.8,29.98,"none"
"KCAMALIB62","2024-01-28T13:15",75,72.5,2.9,0.9,4.5,1.1,254,0,50.7,43.3,29.97,"none"
"KCAMALIB62","2024-01-28T13:30",76.1,74.3,2.2,0.2,2.2,1.1,258,0,47.6,37,29.97,"none"
"KCAMALIB62","2024-01-28T13:45",76.6,76.1,2,0,2.2,0,272,0,46.2,34.3,29.97,"none"
"KCAMALIB62","2024-01-28T14:00",78.1,76.1,2.2,0,2.2,0,264,0,42.3,28.5,29.97,"none"
"KCAMALIB62","2024-01-28T14:15",78.4,76.5,2,0,2.2,0,190,0,43,28.7,29.97,"none"
"KCAMALIB62","2024-01-28T14:30",77,76.3,1.8,0,2.2,0,202,0,44.3,31.5,29.97,"none"
