"Station","DateTime","Temperature High","Temperature Low","Wind Speed High","Wind Speed Low","Wind Gust High","Wind Gust Low","Wind Direction","Precipitation","Dew Point","Humidity","Pressure","Condition"
"KCAMALIB87","2022-05-02T00:00",49.3,49.2,1,0,3,2,0,0,46,89,30.02,"none"
"KCAMALIB87","2022-05-02T00:15",49.4,49.3,1,0,3,1,0,0,46,89,30.02,"none"
"KCAMALIB87","2022-05-02T00:30",49.2,49.1,0,0,1,1,0,0,46,89,30.02,"none"
"KCAMALIB87","2022-05-02T00:45",49,48.7,0,0,1,0,0,0,45,89,30.02,"none"
"KCAMALIB87","2022-05-02T01:00",48.9,48.7,1,0,2,1,0,0,46,90,30.03,"none"
"KCAMALIB87","2022-05-02T01:15",49.6,49.1,2,1,4,2,90,0,46,90,30.03,"none"
"KCAMALIB87","2022-05-02T01:30",49.7,49.7,4,1,8,5,123,0,47,90,30.03,"none"
"KCAMALIB87","2022-05-02T01:45",49.8,49.7,3,0,5,3,0,0,47,91,30.03,"none"
"KCAMALIB87","2022-05-02T02:00",50,49.8,4,2,4,4,141,0,47,91,30.03,"none"
"KCAMALIB87","2022-05-02T02:15",50,49.9,1,0,7,4,0,0,47,91,30.04,"none"
"KCAMALIB87","2022-05-02T02:30",49.9,49.9,2,0,4,4,0,0,47,91,30.04,"none"
"KCAMALIB87","2022-05-02T02:45",49.9,49.8,3,1,6,4,189,0,47,90,30.03,"none"
"KCAMALIB87","2022-05-02T03:00",49.9,49.9,5,1,5,5,200,0,47,90,30.04,"none"
"KCAMALIB87","2022-05-02T03:15",49.9,49.9,4,0,5,4,0,0,47,90,30.04,"none"
"KCAMALIB87","2022-05-02T03:30",50,49.9,2,0,5,4,0,0,47,90,30.04,"none"
"KCAMALIB87","2022-05-02T03:45",50,49.9,1,1,8,7,185,0,47,90,30.04,"none"
"KCAMALIB87","2022-05-02T04:00",49.8,49.8,2,0,6,6,0,0,47,90,30.05,"none"
"KCAMALIB87","2022-05-02T04:15",49.7,49.7,1,0,8,6,0,0,46,90,30.05,"none"
"KCAMALIB87","2022-05-02T04:30",49.7,49.6,1,1,5,3,98,0,46,89,30.05,"none"
"KCAMALIB87","2022-05-02T04:45",49.5,49.4,1,0,5,4,0,0,46,89,30.05,"none"
"KCAMALIB87","2022-05-02T05:00",49.4,49.4,1,0,4,4,0,0,46,89,30.04,"none"
"KCAMALIB87","2022-05-02T05:15",49.4,49.3,3,0,4,1,0,0,46,89,30.05,"none"
"KCAMALIB87","2022-05-02T05:30",49.5,49.4,3,1,5,4,28,0,46,89,30.05,"none"
"KCAMALIB87","2022-05-02T05:45",49.5,49.3,3,0,4,3,0,0,46,89,30.05,"none"
