"Time","Temperature","Dew Point","Humidity","Wind","Wind Speed","Wind Gust","Pressure","Precip.","Condition"
"2023-01-11|1:53 AM","54ʡF","48ʡF","80ʡ%","CALM","0ʡmph","0ʡmph","30.02ʡin","0.0ʡin","Mostly Cloudy"
"2023-01-11|2:53 AM","51ʡF","47ʡF","86ʡ%","ENE","3ʡmph","0ʡmph","30.02ʡin","0.0ʡin","Mostly Cloudy"
"2023-01-11|3:53 AM","50ʡF","47ʡF","89ʡ%","CALM","0ʡmph","0ʡmph","30.02ʡin","0.0ʡin","Mostly Cloudy"
"2023-01-11|4:51 AM","50ʡF","46ʡF","87ʡ%","CALM","0ʡmph","0ʡmph","30.03ʡin","0.0ʡin","Partly Cloudy"
"2023-01-11|4:53 AM","50ʡF","47ʡF","89ʡ%","CALM","0ʡmph","0ʡmph","30.03ʡin","0.0ʡin","Partly Cloudy"
"2023-01-11|5:53 AM","49ʡF","46ʡF","90ʡ%","CALM","0ʡmph","0ʡmph","30.02ʡin","0.0ʡin","Partly Cloudy"
"2023-01-11|6:53 AM","47ʡF","46ʡF","97ʡ%","ENE","3ʡmph","0ʡmph","30.05ʡin","0.0ʡin","Partly Cloudy"
"2023-01-11|7:53 AM","50ʡF","44ʡF","80ʡ%","VAR","6ʡmph","0ʡmph","30.07ʡin","0.0ʡin","Mostly Cloudy"
"2023-01-11|8:53 AM","51ʡF","45ʡF","80ʡ%","NNE","5ʡmph","0ʡmph","30.10ʡin","0.0ʡin","Mostly Cloudy"
"2023-01-11|9:53 AM","51ʡF","45ʡF","80ʡ%","E","5ʡmph","0ʡmph","30.11ʡin","0.0ʡin","Cloudy"
"2023-01-11|10:53 AM","54ʡF","45ʡF","72ʡ%","E","5ʡmph","0ʡmph","30.13ʡin","0.0ʡin","Cloudy"
"2023-01-11|11:53 AM","57ʡF","49ʡF","74ʡ%","E","3ʡmph","0ʡmph","30.13ʡin","0.0ʡin","Mostly Cloudy"
"2023-01-11|12:53 PM","59ʡF","48ʡF","67ʡ%","ENE","3ʡmph","0ʡmph","30.11ʡin","0.0ʡin","Mostly Cloudy"
"2023-01-11|1:53 PM","61ʡF","49ʡF","64ʡ%","SSW","3ʡmph","0ʡmph","30.10ʡin","0.0ʡin","Mostly Cloudy"
"2023-01-11|2:53 PM","60ʡF","48ʡF","64ʡ%","W","6ʡmph","0ʡmph","30.08ʡin","0.0ʡin","Mostly Cloudy"
"2023-01-11|3:53 PM","59ʡF","49ʡF","69ʡ%","WSW","8ʡmph","0ʡmph","30.07ʡin","0.0ʡin","Mostly Cloudy"
"2023-01-11|4:53 PM","58ʡF","51ʡF","78ʡ%","W","9ʡmph","0ʡmph","30.08ʡin","0.0ʡin","Mostly Cloudy"
"2023-01-11|5:53 PM","57ʡF","51ʡF","81ʡ%","W","10ʡmph","0ʡmph","30.08ʡin","0.0ʡin","Mostly Cloudy"
"2023-01-11|6:53 PM","57ʡF","50ʡF","77ʡ%","W","5ʡmph","0ʡmph","30.08ʡin","0.0ʡin","Fair"
"2023-01-11|7:53 PM","56ʡF","51ʡF","84ʡ%","WNW","6ʡmph","0ʡmph","30.09ʡin","0.0ʡin","Fair"
"2023-01-11|8:53 PM","56ʡF","50ʡF","80ʡ%","W","6ʡmph","0ʡmph","30.09ʡin","0.0ʡin","Fair"
"2023-01-11|9:53 PM","56ʡF","51ʡF","84ʡ%","N","3ʡmph","0ʡmph","30.09ʡin","0.0ʡin","Fair"
"2023-01-11|10:53 PM","56ʡF","51ʡF","84ʡ%","N","3ʡmph","0ʡmph","30.09ʡin","0.0ʡin","Fair"
"2023-01-11|11:53 PM","55ʡF","51ʡF","86ʡ%","VAR","3ʡmph","0ʡmph","30.09ʡin","0.0ʡin","Fair"
"2023-01-11|12:53 AM","54ʡF","50ʡF","86ʡ%","NE","7ʡmph","0ʡmph","30.07ʡin","0.0ʡin","Partly Cloudy"
