"Time","Temperature","Dew Point","Humidity","Wind","Wind Speed","Wind Gust","Pressure","Precip.","Condition"
"2024-09-12|12:53 AM","65ʡF","61ʡF","87ʡ%","E","5ʡmph","0ʡmph","29.60ʡin","0.0ʡin","Mostly Cloudy"
"2024-09-12|1:50 AM","63ʡF","59ʡF","88ʡ%","E","5ʡmph","0ʡmph","29.58ʡin","0.0ʡin","Partly Cloudy"
"2024-09-12|1:53 AM","63ʡF","59ʡF","87ʡ%","E","5ʡmph","0ʡmph","29.58ʡin","0.0ʡin","Partly Cloudy"
"2024-09-12|2:53 AM","63ʡF","60ʡF","90ʡ%","E","6ʡmph","0ʡmph","29.57ʡin","0.0ʡin","Partly Cloudy"
"2024-09-12|3:42 AM","63ʡF","59ʡF","87ʡ%","E","3ʡmph","0ʡmph","29.58ʡin","0.0ʡin","Mostly Cloudy"
"2024-09-12|3:53 AM","63ʡF","60ʡF","90ʡ%","CALM","0ʡmph","0ʡmph","29.57ʡin","0.0ʡin","Mostly Cloudy"
"2024-09-12|4:06 AM","64ʡF","60ʡF","87ʡ%","E","3ʡmph","0ʡmph","29.58ʡin","0.0ʡin","Mostly Cloudy"
"2024-09-12|4:53 AM","65ʡF","60ʡF","84ʡ%","CALM","0ʡmph","0ʡmph","29.58ʡin","0.0ʡin","Mostly Cloudy"
"2024-09-12|5:53 AM","65ʡF","60ʡF","84ʡ%","ESE","6ʡmph","0ʡmph","29.59ʡin","0.0ʡin","Cloudy"
"2024-09-12|6:53 AM","65ʡF","58ʡF","78ʡ%","SSE","7ʡmph","0ʡmph","29.61ʡin","0.0ʡin","Cloudy"
"2024-09-12|7:53 AM","66ʡF","58ʡF","75ʡ%","E","6ʡmph","0ʡmph","29.62ʡin","0.0ʡin","Cloudy"
"2024-09-12|8:53 AM","68ʡF","58ʡF","70ʡ%","VAR","5ʡmph","0ʡmph","29.63ʡin","0.0ʡin","Cloudy"
"2024-09-12|9:53 AM","71ʡF","58ʡF","63ʡ%","SSE","5ʡmph","0ʡmph","29.63ʡin","0.0ʡin","Mostly Cloudy"
"2024-09-12|10:47 AM","73ʡF","58ʡF","59ʡ%","ESE","3ʡmph","0ʡmph","29.64ʡin","0.0ʡin","Partly Cloudy"
"2024-09-12|10:53 AM","72ʡF","58ʡF","61ʡ%","E","3ʡmph","0ʡmph","29.64ʡin","0.0ʡin","Partly Cloudy"
"2024-09-12|11:53 AM","73ʡF","59ʡF","61ʡ%","WSW","12ʡmph","0ʡmph","29.63ʡin","0.0ʡin","Fair"
"2024-09-12|12:53 PM","74ʡF","60ʡF","62ʡ%","WSW","12ʡmph","0ʡmph","29.62ʡin","0.0ʡin","Fair"
"2024-09-12|1:53 PM","73ʡF","60ʡF","64ʡ%","WSW","14ʡmph","0ʡmph","29.61ʡin","0.0ʡin","Partly Cloudy"
"2024-09-12|2:53 PM","73ʡF","60ʡF","64ʡ%","WSW","13ʡmph","0ʡmph","29.59ʡin","0.0ʡin","Fair"
"2024-09-12|3:53 PM","72ʡF","0ʡF","0ʡ%","WSW","13ʡmph","0ʡmph","29.59ʡin","0.0ʡin","Fair"
"2024-09-12|4:53 PM","71ʡF","59ʡF","66ʡ%","W","13ʡmph","0ʡmph","29.58ʡin","0.0ʡin","Fair"
"2024-09-12|5:53 PM","69ʡF","59ʡF","70ʡ%","WSW","9ʡmph","0ʡmph","29.58ʡin","0.0ʡin","Fair"
"2024-09-12|6:53 PM","67ʡF","59ʡF","76ʡ%","W","8ʡmph","0ʡmph","29.59ʡin","0.0ʡin","Fair"
"2024-09-12|7:53 PM","67ʡF","61ʡF","81ʡ%","W","8ʡmph","0ʡmph","29.59ʡin","0.0ʡin","Fair"
"2024-09-12|8:53 PM","66ʡF","61ʡF","84ʡ%","WSW","7ʡmph","0ʡmph","29.61ʡin","0.0ʡin","Fair"
"2024-09-12|9:53 PM","66ʡF","61ʡF","84ʡ%","W","6ʡmph","0ʡmph","29.62ʡin","0.0ʡin","Fair"
"2024-09-12|10:53 PM","66ʡF","61ʡF","84ʡ%","SSW","3ʡmph","0ʡmph","29.62ʡin","0.0ʡin","Fair"
"2024-09-12|11:53 PM","65ʡF","61ʡF","87ʡ%","CALM","0ʡmph","0ʡmph","29.63ʡin","0.0ʡin","Fair"
