"Station","DateTime","Temperature High","Wind Speed High","Wind Gust High","Temperature Low","Wind Speed Low","Wind Gust Low"
"KCATOPAN8","2020-04-05T00:00",46.6,15,16,46.4,6,15
"KCATOPAN8","2020-04-05T00:15",46.8,13,17,46.2,2.9,10
"KCATOPAN8","2020-04-05T00:30",46.2,13,17,45.7,4,13
"KCATOPAN8","2020-04-05T00:45",45.9,14.1,15,45.7,8.1,12
"KCATOPAN8","2020-04-05T01:00",45.9,16.1,16,45.7,4.9,13
"KCATOPAN8","2020-04-05T01:15",46,17,17,46,8.1,14
"KCATOPAN8","2020-04-05T01:30",46,17,21,45.9,12.1,16
"KCATOPAN8","2020-04-05T01:45",46,17.9,21,45.9,11,17
"KCATOPAN8","2020-04-05T02:00",46,15,17,45.7,11,14
"KCATOPAN8","2020-04-05T02:15",45.7,14.1,15,45,11,14
"KCATOPAN8","2020-04-05T02:30",45,14.1,15,45,10.1,12
"KCATOPAN8","2020-04-05T02:45",45,11,14,44.8,6,11
"KCATOPAN8","2020-04-05T03:00",45.1,12.1,14,45,8.1,11
"KCATOPAN8","2020-04-05T03:15",45.3,12.1,14,45.1,6,10
"KCATOPAN8","2020-04-05T03:30",45.7,12.1,14,45.3,6,10
"KCATOPAN8","2020-04-05T03:45",45.7,10.1,12,45.7,4.9,9
"KCATOPAN8","2020-04-05T04:00",45.7,14.1,15,45.3,8.9,12
"KCATOPAN8","2020-04-05T04:15",45.5,11,13,45.3,8.1,10
"KCATOPAN8","2020-04-05T04:30",45.7,14.1,15,45.3,6,11
"KCATOPAN8","2020-04-05T04:45",45.9,16.1,16,45.5,6,12
"KCATOPAN8","2020-04-05T05:00",45.9,21.9,22,45.3,8.1,13
"KCATOPAN8","2020-04-05T05:15",45.9,15,20,45.3,6,13
"KCATOPAN8","2020-04-05T05:30",45.9,15,15,45.3,10.1,12
"KCATOPAN8","2020-04-05T05:45",45.5,11,14,45.3,8.1,11
"KCATOPAN8","2020-04-05T06:00",45.3,13,13,45.1,8.1,11
"KCATOPAN8","2020-04-05T06:15",45.1,13,13,45.1,8.9,12
"KCATOPAN8","2020-04-05T06:30",45,16.1,18,45,8.9,11
"KCATOPAN8","2020-04-05T06:45",45.1,19,20,45,6,12
"KCATOPAN8","2020-04-05T07:00",45.1,19,21,45,6,16
"KCATOPAN8","2020-04-05T07:15",45.3,17.9,18,44.8,8.1,13
"KCATOPAN8","2020-04-05T07:30",45.3,17,19,45,11,15
"KCATOPAN8","2020-04-05T07:45",45.3,19,20,45,10.1,16
"KCATOPAN8","2020-04-05T08:00",45.5,19,20,45,8.9,16
"KCATOPAN8","2020-04-05T08:15",45.7,20,23,45.1,12.1,17
"KCATOPAN8","2020-04-05T08:30",45.7,17.9,24,45.1,11,12
"KCATOPAN8","2020-04-05T08:45",45.9,17,19,45.1,11,17
"KCATOPAN8","2020-04-05T09:00",46,19.9,21,45.1,8.1,16
"KCATOPAN8","2020-04-05T09:15",46.2,19,20,45.3,8.1,16
"KCATOPAN8","2020-04-05T09:30",45.9,17.9,19,45.3,8.1,15
"KCATOPAN8","2020-04-05T09:45",46.2,17.9,20,45.5,8.9,14
"KCATOPAN8","2020-04-05T10:00",46.6,19,25,45.9,10.1,16
"KCATOPAN8","2020-04-05T10:15",46.2,16.1,22,45.5,4.9,13
"KCATOPAN8","2020-04-05T10:30",46.4,16.1,20,45.9,6,17
"KCATOPAN8","2020-04-05T10:45",46.9,16.1,20,45.9,4.9,15
"KCATOPAN8","2020-04-05T11:00",47.1,19,21,46.8,6,15
"KCATOPAN8","2020-04-05T11:15",46.8,22,22,46.6,4,15
"KCATOPAN8","2020-04-05T11:30",47.8,17,23,46.6,8.9,14
"KCATOPAN8","2020-04-05T11:45",47.8,19,23,47.5,8.1,16
"KCATOPAN8","2020-04-05T12:00",48,21,22,47.1,6,16
