"Station","DateTime","Temperature High","Wind Speed High","Wind Gust High","Temperature Low","Wind Speed Low","Wind Gust Low"
"KCATOPAN8","2017-04-07T00:00",55.8,12.1,12.1,55.6,6.9,9
"KCATOPAN8","2017-04-07T00:15",55.4,6,8,55.2,4.9,7
"KCATOPAN8","2017-04-07T00:30",55,4,5,54.9,2.9,5
"KCATOPAN8","2017-04-07T00:45",54.9,6,7,54.5,2,5
"KCATOPAN8","2017-04-07T01:00",54.3,4,5,54.1,4,4
"KCATOPAN8","2017-04-07T01:15",54.1,8.1,8.1,54.1,4,5
"KCATOPAN8","2017-04-07T01:30",54.1,8.1,9,54,4,5
"KCATOPAN8","2017-04-07T01:45",53.8,8.9,9,53.2,6.9,8
"KCATOPAN8","2017-04-07T02:00",53.1,6.9,8,52.7,6,7
"KCATOPAN8","2017-04-07T02:15",52.5,8.1,8.1,52.5,6,7
"KCATOPAN8","2017-04-07T02:30",52.5,6.9,8,52.2,6,7
"KCATOPAN8","2017-04-07T02:45",52.2,10.1,10.1,52,8.1,9
"KCATOPAN8","2017-04-07T03:00",52.2,4.9,8,52,2,5
"KCATOPAN8","2017-04-07T03:15",52.2,6.9,7,51.4,4.9,7
"KCATOPAN8","2017-04-07T03:30",52,8.1,9,50.9,2.9,8
"KCATOPAN8","2017-04-07T03:45",52.3,8.9,10,52.3,4,6
"KCATOPAN8","2017-04-07T04:00",52.3,6.9,8,51.4,4.9,7
"KCATOPAN8","2017-04-07T04:15",50.5,6.9,9,49.5,2.9,5
"KCATOPAN8","2017-04-07T04:30",49.5,6,7,49.5,6,6
"KCATOPAN8","2017-04-07T04:45",51.6,6,7,50,2.9,6
"KCATOPAN8","2017-04-07T05:00",52.3,8.9,10,52,8.1,9
"KCATOPAN8","2017-04-07T05:15",52.5,8.9,9,52.3,8.1,9
"KCATOPAN8","2017-04-07T05:30",52.5,8.1,8.1,52.3,4,7
"KCATOPAN8","2017-04-07T05:45",52.3,4,6,52.3,4,4
"KCATOPAN8","2017-04-07T06:00",52.9,4,5,52.7,2.9,4
"KCATOPAN8","2017-04-07T06:15",52.3,6.9,8,51.8,4,6
"KCATOPAN8","2017-04-07T06:30",51.6,4,8,51.3,2.9,6
"KCATOPAN8","2017-04-07T06:45",51.1,4.9,5,49.8,2.9,3
"KCATOPAN8","2017-04-07T07:00",49.6,6,7,49.3,4,7
"KCATOPAN8","2017-04-07T07:15",49.1,2.9,7,48.4,0.9,4
"KCATOPAN8","2017-04-07T07:30",50.5,4,5,49.3,2,4
"KCATOPAN8","2017-04-07T07:45",52.7,8.1,9,51.3,6,7
"KCATOPAN8","2017-04-07T08:00",53.1,8.9,12,52.3,8.1,10
"KCATOPAN8","2017-04-07T08:15",51.8,12.1,16,50.9,10.1,13
"KCATOPAN8","2017-04-07T08:30",51.1,14.1,14.1,50.7,10.1,12
"KCATOPAN8","2017-04-07T08:45",52.2,8.1,10,51.3,6.9,9
"KCATOPAN8","2017-04-07T09:00",52.2,8.1,11,51.8,6,9
"KCATOPAN8","2017-04-07T09:15",52.2,6.9,12,52.2,6,9
"KCATOPAN8","2017-04-07T09:30",53.8,4,11,52.9,2.9,8
"KCATOPAN8","2017-04-07T09:45",54.3,4.9,8,54,2.9,7
"KCATOPAN8","2017-04-07T10:00",54.3,4.9,10,54.3,2.9,9
"KCATOPAN8","2017-04-07T10:15",54.1,4.9,10,53.8,4,7
"KCATOPAN8","2017-04-07T10:30",55.2,4,7,55,0.9,4
"KCATOPAN8","2017-04-07T10:45",56.1,4.9,8,55.2,0.9,4
"KCATOPAN8","2017-04-07T11:00",56.1,4.9,7,55.9,2.9,6
"KCATOPAN8","2017-04-07T11:15",56.5,4,7,55.9,0.9,6
"KCATOPAN8","2017-04-07T11:30",56.5,4,8,56.3,0.9,6
"KCATOPAN8","2017-04-07T11:45",56.8,4,5,56.1,2.9,3
"KCATOPAN8","2017-04-07T12:00",57.6,2.9,5,57.4,0.9,5
"KCATOPAN8","2017-04-07T12:15",58.3,2.9,7,57.9,0.9,5
"KCATOPAN8","2017-04-07T12:30",58.3,4.9,10,57.9,2.9,6
"KCATOPAN8","2017-04-07T12:45",59,4.9,11,58.3,2.9,6
"KCATOPAN8","2017-04-07T13:00",59.5,4.9,9,59,2,7
"KCATOPAN8","2017-04-07T13:15",59.7,8.9,10,59.2,6,8
"KCATOPAN8","2017-04-07T13:30",60.4,8.1,11,60.1,4,8
"KCATOPAN8","2017-04-07T13:45",60.3,8.9,12,59.5,6.9,11
"KCATOPAN8","2017-04-07T14:00",59.5,8.9,14,59,4.9,8
"KCATOPAN8","2017-04-07T14:15",60.1,8.9,14,59.4,8.1,11
"KCATOPAN8","2017-04-07T14:30",59,10.1,11,58.6,6.9,10
"KCATOPAN8","2017-04-07T14:45",59,10.1,12,58.5,6.9,10
"KCATOPAN8","2017-04-07T15:00",59,10.1,14,58.6,6.9,12
"KCATOPAN8","2017-04-07T15:15",59.4,10.1,12,59,8.1,11
"KCATOPAN8","2017-04-07T15:30",59.7,11,14,59,6.9,12
"KCATOPAN8","2017-04-07T15:45",58.6,8.9,14,58.6,8.1,13
"KCATOPAN8","2017-04-07T16:00",58.5,12.1,15,58.3,10.1,12
"KCATOPAN8","2017-04-07T16:15",58.3,14.1,14.1,58.1,8.9,11
"KCATOPAN8","2017-04-07T16:30",58.1,12.1,15,57.2,8.9,14
"KCATOPAN8","2017-04-07T16:45",57,13,15,56.5,8.1,12
"KCATOPAN8","2017-04-07T17:00",56.5,15,15,55.9,12.1,14
"KCATOPAN8","2017-04-07T17:15",55.2,13,15,54,12.1,13
"KCATOPAN8","2017-04-07T17:30",53.8,13,15,53.4,11,13
"KCATOPAN8","2017-04-07T17:45",53.2,13,14,53.2,11,13
"KCATOPAN8","2017-04-07T18:00",53.2,15,16,53.2,11,15
"KCATOPAN8","2017-04-07T18:15",53.4,17,18,53.2,13,15
"KCATOPAN8","2017-04-07T18:30",53.6,14.1,17,53.6,12.1,15
"KCATOPAN8","2017-04-07T18:45",54,15,17,53.8,14.1,16
"KCATOPAN8","2017-04-07T19:00",54.1,15,16,54,10.1,15
"KCATOPAN8","2017-04-07T19:15",54,12.1,15,54,11,12
"KCATOPAN8","2017-04-07T19:30",53.2,12.1,14,53.1,10.1,12
"KCATOPAN8","2017-04-07T19:45",53.4,12.1,14,53.2,10.1,12
"KCATOPAN8","2017-04-07T20:00",53.4,11,12,53.2,10.1,11
"KCATOPAN8","2017-04-07T20:15",52.3,10.1,12,49.8,8.9,10
