"Station","DateTime","Temperature High","Wind Speed High","Wind Gust High","Temperature Low","Wind Speed Low","Wind Gust Low"
"KCATOPAN62","2025-01-07T00:00",57.7,1.8,1.8,57.4,0,0.9
"KCATOPAN62","2025-01-07T00:15",57.6,1.6,1.6,56.8,0,0.5
"KCATOPAN62","2025-01-07T00:30",56.8,0.9,1.1,55.4,0,0.5
"KCATOPAN62","2025-01-07T00:45",55.4,0.9,1.1,54.5,0,0.9
"KCATOPAN62","2025-01-07T01:00",55.9,1.8,2.2,54.5,0,0.7
"KCATOPAN62","2025-01-07T01:15",55.9,1.3,2.2,55.2,0,0.9
"KCATOPAN62","2025-01-07T01:30",55.2,1.1,1.3,55,0,0.5
"KCATOPAN62","2025-01-07T01:45",55.6,1.3,2,54.9,0,0.9
"KCATOPAN62","2025-01-07T02:00",55.6,1.8,2.5,54.9,0,0.9
"KCATOPAN62","2025-01-07T02:15",55,1.8,2.2,54.5,0,0.9
"KCATOPAN62","2025-01-07T02:30",55.2,2.2,2.2,54.3,0,1.3
"KCATOPAN62","2025-01-07T02:45",55.2,2.5,3.1,54.7,0,1.8
"KCATOPAN62","2025-01-07T03:00",55.6,3.1,4.3,55.2,0,2
"KCATOPAN62","2025-01-07T03:15",55.4,2.7,3.6,55.2,0.5,1.8
"KCATOPAN62","2025-01-07T03:30",56.5,2.7,3.6,55.4,0.5,2
"KCATOPAN62","2025-01-07T03:45",57,3.8,4,56.3,0,2
"KCATOPAN62","2025-01-07T04:00",57,4.5,5.6,56.8,0.5,2.7
"KCATOPAN62","2025-01-07T04:15",57,4.3,4.9,56.7,0.5,2
"KCATOPAN62","2025-01-07T04:30",57.2,3.1,4,56.8,0,2
"KCATOPAN62","2025-01-07T04:45",57.6,3.4,4,57,0.5,2
"KCATOPAN62","2025-01-07T05:00",57.9,4.5,5.4,57.4,0.5,2.5
"KCATOPAN62","2025-01-07T05:15",57.9,3.8,4.9,57.2,0,2
"KCATOPAN62","2025-01-07T05:30",57.2,4.3,4.7,57,0,1.8
"KCATOPAN62","2025-01-07T05:45",57.2,3.1,3.8,56.7,0,1.3
"KCATOPAN62","2025-01-07T06:00",56.7,3.6,3.8,56.3,0,1.3
"KCATOPAN62","2025-01-07T06:15",56.7,1.8,2.2,55.8,0,0.9
"KCATOPAN62","2025-01-07T06:30",55.8,2.7,2.7,55.2,0,0.9
"KCATOPAN62","2025-01-07T06:45",55.6,2.7,4,55.2,0,2
"KCATOPAN62","2025-01-07T07:00",56.1,4,4.7,55.4,0,2
