"Time","Temperature","Dew Point","Humidity","Wind","Wind Speed","Wind Gust","Pressure","Precip.","Condition"
"2022-03-29|12:53 AM","56ʡF","50ʡF","80ʡ%","W","9ʡmph","0ʡmph","29.70ʡin","0.0ʡin","Light Rain"
"2022-03-29|1:53 AM","55ʡF","49ʡF","80ʡ%","CALM","0ʡmph","0ʡmph","29.68ʡin","0.1ʡin","Mostly Cloudy"
"2022-03-29|2:49 AM","54ʡF","48ʡF","82ʡ%","CALM","0ʡmph","0ʡmph","29.69ʡin","0.0ʡin","Partly Cloudy"
"2022-03-29|2:53 AM","54ʡF","49ʡF","83ʡ%","CALM","0ʡmph","0ʡmph","29.69ʡin","0.0ʡin","Partly Cloudy"
"2022-03-29|3:53 AM","54ʡF","50ʡF","86ʡ%","CALM","0ʡmph","0ʡmph","29.70ʡin","0.0ʡin","Partly Cloudy"
"2022-03-29|4:53 AM","53ʡF","50ʡF","89ʡ%","WNW","5ʡmph","0ʡmph","29.73ʡin","0.0ʡin","Partly Cloudy"
"2022-03-29|5:53 AM","52ʡF","49ʡF","89ʡ%","CALM","0ʡmph","0ʡmph","29.73ʡin","0.0ʡin","Partly Cloudy"
"2022-03-29|6:53 AM","54ʡF","50ʡF","86ʡ%","CALM","0ʡmph","0ʡmph","29.76ʡin","0.0ʡin","Partly Cloudy"
"2022-03-29|7:53 AM","56ʡF","51ʡF","84ʡ%","S","5ʡmph","0ʡmph","29.77ʡin","0.0ʡin","Partly Cloudy"
"2022-03-29|8:53 AM","57ʡF","52ʡF","83ʡ%","WSW","9ʡmph","0ʡmph","29.79ʡin","0.0ʡin","Partly Cloudy"
"2022-03-29|9:53 AM","59ʡF","50ʡF","72ʡ%","W","12ʡmph","0ʡmph","29.82ʡin","0.0ʡin","Partly Cloudy"
"2022-03-29|10:53 AM","60ʡF","49ʡF","67ʡ%","SW","9ʡmph","0ʡmph","29.84ʡin","0.0ʡin","Partly Cloudy"
"2022-03-29|11:53 AM","61ʡF","51ʡF","70ʡ%","WSW","15ʡmph","0ʡmph","29.85ʡin","0.0ʡin","Partly Cloudy"
"2022-03-29|12:53 PM","61ʡF","51ʡF","70ʡ%","WSW","15ʡmph","0ʡmph","29.86ʡin","0.0ʡin","Partly Cloudy"
"2022-03-29|1:53 PM","63ʡF","52ʡF","67ʡ%","WSW","14ʡmph","0ʡmph","29.85ʡin","0.0ʡin","Partly Cloudy"
"2022-03-29|2:53 PM","62ʡF","51ʡF","67ʡ%","WSW","16ʡmph","0ʡmph","29.85ʡin","0.0ʡin","Fair"
"2022-03-29|3:53 PM","63ʡF","51ʡF","65ʡ%","W","14ʡmph","0ʡmph","29.85ʡin","0.0ʡin","Fair"
"2022-03-29|4:53 PM","62ʡF","52ʡF","70ʡ%","WSW","15ʡmph","0ʡmph","29.84ʡin","0.0ʡin","Fair"
"2022-03-29|5:53 PM","60ʡF","53ʡF","78ʡ%","WSW","13ʡmph","0ʡmph","29.86ʡin","0.0ʡin","Fair"
"2022-03-29|6:53 PM","59ʡF","53ʡF","81ʡ%","W","10ʡmph","0ʡmph","29.87ʡin","0.0ʡin","Fair"
"2022-03-29|7:53 PM","58ʡF","53ʡF","84ʡ%","SW","7ʡmph","0ʡmph","29.87ʡin","0.0ʡin","Fair"
"2022-03-29|8:53 PM","57ʡF","53ʡF","87ʡ%","SSW","5ʡmph","0ʡmph","29.88ʡin","0.0ʡin","Fair"
"2022-03-29|9:53 PM","58ʡF","53ʡF","84ʡ%","SSW","3ʡmph","0ʡmph","29.89ʡin","0.0ʡin","Fair"
"2022-03-29|10:53 PM","57ʡF","53ʡF","87ʡ%","SE","3ʡmph","0ʡmph","29.91ʡin","0.0ʡin","Fair"
"2022-03-29|11:53 PM","57ʡF","53ʡF","87ʡ%","ESE","3ʡmph","0ʡmph","29.92ʡin","0.0ʡin","Partly Cloudy"
