"Time","Temperature","Dew Point","Humidity","Wind","Wind Speed","Wind Gust","Pressure","Precip.","Condition"
"2020-06-08|12:53 AM","69ʡF","24ʡF","18ʡ%","N","16ʡmph","30ʡmph","29.78ʡin","0.0ʡin","Fair"
"2020-06-08|1:53 AM","68ʡF","26ʡF","21ʡ%","N","13ʡmph","28ʡmph","29.78ʡin","0.0ʡin","Fair"
"2020-06-08|2:53 AM","67ʡF","29ʡF","24ʡ%","N","17ʡmph","29ʡmph","29.77ʡin","0.0ʡin","Fair"
"2020-06-08|3:53 AM","66ʡF","30ʡF","26ʡ%","N","17ʡmph","31ʡmph","29.78ʡin","0.0ʡin","Fair"
"2020-06-08|4:53 AM","65ʡF","32ʡF","29ʡ%","NNW","13ʡmph","26ʡmph","29.79ʡin","0.0ʡin","Fair"
"2020-06-08|5:53 AM","65ʡF","33ʡF","31ʡ%","NNW","17ʡmph","26ʡmph","29.79ʡin","0.0ʡin","Fair"
"2020-06-08|6:53 AM","67ʡF","30ʡF","25ʡ%","NNW","22ʡmph","33ʡmph","29.81ʡin","0.0ʡin","Fair / Windy"
"2020-06-08|7:53 AM","69ʡF","29ʡF","22ʡ%","NNW","21ʡmph","30ʡmph","29.82ʡin","0.0ʡin","Fair / Windy"
"2020-06-08|8:53 AM","74ʡF","28ʡF","18ʡ%","NNW","16ʡmph","23ʡmph","29.82ʡin","0.0ʡin","Fair"
"2020-06-08|9:53 AM","78ʡF","25ʡF","14ʡ%","ENE","13ʡmph","16ʡmph","29.85ʡin","0.0ʡin","Fair"
"2020-06-08|10:38 AM","80ʡF","27ʡF","14ʡ%","ENE","7ʡmph","0ʡmph","29.86ʡin","0.0ʡin","Fair"
"2020-06-08|10:53 AM","80ʡF","23ʡF","12ʡ%","E","10ʡmph","0ʡmph","29.87ʡin","0.0ʡin","Fair"
"2020-06-08|11:53 AM","81ʡF","26ʡF","13ʡ%","CALM","0ʡmph","0ʡmph","29.87ʡin","0.0ʡin","Partly Cloudy"
"2020-06-08|12:53 PM","81ʡF","28ʡF","14ʡ%","WSW","13ʡmph","0ʡmph","29.87ʡin","0.0ʡin","Mostly Cloudy"
"2020-06-08|1:53 PM","83ʡF","27ʡF","13ʡ%","SW","13ʡmph","0ʡmph","29.86ʡin","0.0ʡin","Partly Cloudy"
"2020-06-08|2:53 PM","80ʡF","38ʡF","22ʡ%","WSW","18ʡmph","0ʡmph","29.85ʡin","0.0ʡin","Fair"
"2020-06-08|3:53 PM","75ʡF","47ʡF","37ʡ%","WSW","14ʡmph","0ʡmph","29.84ʡin","0.0ʡin","Fair"
"2020-06-08|4:53 PM","76ʡF","45ʡF","33ʡ%","W","17ʡmph","0ʡmph","29.84ʡin","0.0ʡin","Fair"
"2020-06-08|5:53 PM","75ʡF","46ʡF","36ʡ%","W","16ʡmph","0ʡmph","29.83ʡin","0.0ʡin","Fair"
"2020-06-08|6:53 PM","74ʡF","46ʡF","37ʡ%","W","13ʡmph","0ʡmph","29.83ʡin","0.0ʡin","Fair"
"2020-06-08|7:53 PM","77ʡF","39ʡF","25ʡ%","WNW","12ʡmph","0ʡmph","29.83ʡin","0.0ʡin","Fair"
"2020-06-08|8:53 PM","78ʡF","31ʡF","18ʡ%","NW","8ʡmph","0ʡmph","29.83ʡin","0.0ʡin","Fair"
"2020-06-08|9:53 PM","78ʡF","26ʡF","15ʡ%","N","9ʡmph","0ʡmph","29.85ʡin","0.0ʡin","Fair"
"2020-06-08|10:53 PM","76ʡF","30ʡF","19ʡ%","N","12ʡmph","0ʡmph","29.86ʡin","0.0ʡin","Fair"
"2020-06-08|11:53 PM","75ʡF","29ʡF","18ʡ%","NNW","7ʡmph","0ʡmph","29.85ʡin","0.0ʡin","Fair"
