"Time","Temperature","Dew Point","Humidity","Wind","Wind Speed","Wind Gust","Pressure","Precip.","Condition"
"2019-05-20|12:53 AM","57ʡF","50ʡF","77ʡ%","W","14ʡmph","25ʡmph","29.75ʡin","0.0ʡin","Partly Cloudy"
"2019-05-20|1:53 AM","57ʡF","50ʡF","77ʡ%","W","18ʡmph","0ʡmph","29.72ʡin","0.0ʡin","Partly Cloudy"
"2019-05-20|2:53 AM","56ʡF","50ʡF","80ʡ%","W","18ʡmph","25ʡmph","29.71ʡin","0.0ʡin","Partly Cloudy"
"2019-05-20|3:49 AM","55ʡF","48ʡF","77ʡ%","N","6ʡmph","0ʡmph","29.72ʡin","0.0ʡin","Mostly Cloudy"
"2019-05-20|3:53 AM","56ʡF","49ʡF","77ʡ%","N","6ʡmph","0ʡmph","29.73ʡin","0.0ʡin","Mostly Cloudy"
"2019-05-20|4:45 AM","56ʡF","47ʡF","72ʡ%","VAR","3ʡmph","0ʡmph","29.72ʡin","0.0ʡin","Partly Cloudy"
"2019-05-20|4:53 AM","56ʡF","47ʡF","72ʡ%","VAR","3ʡmph","0ʡmph","29.72ʡin","0.0ʡin","Partly Cloudy"
"2019-05-20|5:53 AM","55ʡF","48ʡF","77ʡ%","CALM","0ʡmph","0ʡmph","29.73ʡin","0.0ʡin","Partly Cloudy"
"2019-05-20|6:53 AM","57ʡF","49ʡF","74ʡ%","SW","6ʡmph","0ʡmph","29.74ʡin","0.0ʡin","Partly Cloudy"
"2019-05-20|7:53 AM","58ʡF","48ʡF","70ʡ%","WSW","8ʡmph","0ʡmph","29.75ʡin","0.0ʡin","Partly Cloudy"
"2019-05-20|8:53 AM","60ʡF","48ʡF","64ʡ%","W","7ʡmph","0ʡmph","29.77ʡin","0.0ʡin","Partly Cloudy"
"2019-05-20|9:53 AM","61ʡF","49ʡF","64ʡ%","W","10ʡmph","0ʡmph","29.78ʡin","0.0ʡin","Partly Cloudy"
"2019-05-20|10:53 AM","63ʡF","49ʡF","60ʡ%","W","10ʡmph","0ʡmph","29.78ʡin","0.0ʡin","Partly Cloudy"
"2019-05-20|11:53 AM","64ʡF","49ʡF","58ʡ%","SW","14ʡmph","0ʡmph","29.79ʡin","0.0ʡin","Partly Cloudy"
"2019-05-20|12:53 PM","66ʡF","48ʡF","52ʡ%","W","20ʡmph","0ʡmph","29.79ʡin","0.0ʡin","Partly Cloudy"
"2019-05-20|1:53 PM","67ʡF","48ʡF","51ʡ%","W","18ʡmph","0ʡmph","29.79ʡin","0.0ʡin","Fair"
"2019-05-20|2:53 PM","66ʡF","50ʡF","56ʡ%","W","18ʡmph","0ʡmph","29.80ʡin","0.0ʡin","Fair"
"2019-05-20|3:53 PM","65ʡF","50ʡF","58ʡ%","W","22ʡmph","0ʡmph","29.79ʡin","0.0ʡin","Fair / Windy"
"2019-05-20|4:53 PM","66ʡF","49ʡF","54ʡ%","W","23ʡmph","28ʡmph","29.79ʡin","0.0ʡin","Fair / Windy"
"2019-05-20|5:53 PM","63ʡF","49ʡF","60ʡ%","W","22ʡmph","0ʡmph","29.79ʡin","0.0ʡin","Fair / Windy"
"2019-05-20|6:53 PM","62ʡF","49ʡF","62ʡ%","WSW","21ʡmph","29ʡmph","29.79ʡin","0.0ʡin","Fair / Windy"
"2019-05-20|7:53 PM","60ʡF","50ʡF","69ʡ%","W","16ʡmph","0ʡmph","29.80ʡin","0.0ʡin","Fair"
"2019-05-20|8:53 PM","59ʡF","51ʡF","75ʡ%","","0ʡmph","0ʡmph","29.82ʡin","0.0ʡin","Fair"
"2019-05-20|9:53 PM","58ʡF","51ʡF","78ʡ%","W","13ʡmph","0ʡmph","29.84ʡin","0.0ʡin","Partly Cloudy"
"2019-05-20|10:53 PM","58ʡF","51ʡF","78ʡ%","W","10ʡmph","0ʡmph","29.84ʡin","0.0ʡin","Mostly Cloudy"
"2019-05-20|11:53 PM","58ʡF","51ʡF","78ʡ%","SW","8ʡmph","0ʡmph","29.84ʡin","0.0ʡin","Mostly Cloudy"
