"Time","Temperature","Dew Point","Humidity","Wind","Wind Speed","Wind Gust","Pressure","Precip.","Condition"
"2019-06-17|12:53 AM","63ʡF","57ʡF","81ʡ%","WSW","8ʡmph","0ʡmph","29.75ʡin","0.0ʡin","Cloudy"
"2019-06-17|1:24 AM","62ʡF","57ʡF","84ʡ%","WSW","6ʡmph","0ʡmph","29.75ʡin","0.0ʡin","Cloudy"
"2019-06-17|1:53 AM","62ʡF","57ʡF","84ʡ%","WSW","5ʡmph","0ʡmph","29.74ʡin","0.0ʡin","Cloudy"
"2019-06-17|2:53 AM","62ʡF","57ʡF","84ʡ%","WSW","6ʡmph","0ʡmph","29.73ʡin","0.0ʡin","Cloudy"
"2019-06-17|2:59 AM","62ʡF","57ʡF","84ʡ%","WSW","5ʡmph","0ʡmph","29.73ʡin","0.0ʡin","Cloudy"
"2019-06-17|3:53 AM","62ʡF","57ʡF","84ʡ%","W","3ʡmph","0ʡmph","29.73ʡin","0.0ʡin","Cloudy"
"2019-06-17|4:49 AM","63ʡF","57ʡF","82ʡ%","W","7ʡmph","0ʡmph","29.73ʡin","0.0ʡin","Cloudy"
"2019-06-17|4:53 AM","62ʡF","57ʡF","84ʡ%","W","7ʡmph","0ʡmph","29.73ʡin","0.0ʡin","Cloudy"
"2019-06-17|5:53 AM","62ʡF","57ʡF","84ʡ%","NW","3ʡmph","0ʡmph","29.74ʡin","0.0ʡin","Cloudy"
"2019-06-17|6:53 AM","63ʡF","57ʡF","81ʡ%","W","8ʡmph","0ʡmph","29.75ʡin","0.0ʡin","Cloudy"
"2019-06-17|7:48 AM","63ʡF","57ʡF","82ʡ%","WSW","5ʡmph","0ʡmph","29.76ʡin","0.0ʡin","Cloudy"
"2019-06-17|7:53 AM","63ʡF","58ʡF","84ʡ%","WSW","5ʡmph","0ʡmph","29.76ʡin","0.0ʡin","Cloudy"
"2019-06-17|8:53 AM","65ʡF","58ʡF","78ʡ%","CALM","0ʡmph","0ʡmph","29.77ʡin","0.0ʡin","Cloudy"
"2019-06-17|9:53 AM","65ʡF","57ʡF","75ʡ%","WSW","7ʡmph","0ʡmph","29.77ʡin","0.0ʡin","Cloudy"
"2019-06-17|10:53 AM","65ʡF","58ʡF","78ʡ%","W","7ʡmph","0ʡmph","29.78ʡin","0.0ʡin","Cloudy"
"2019-06-17|11:53 AM","66ʡF","57ʡF","73ʡ%","W","7ʡmph","0ʡmph","29.79ʡin","0.0ʡin","Cloudy"
"2019-06-17|12:53 PM","67ʡF","57ʡF","70ʡ%","WSW","9ʡmph","0ʡmph","29.79ʡin","0.0ʡin","Cloudy"
"2019-06-17|1:53 PM","68ʡF","57ʡF","68ʡ%","W","8ʡmph","0ʡmph","29.78ʡin","0.0ʡin","Cloudy"
"2019-06-17|2:31 PM","69ʡF","58ʡF","68ʡ%","WSW","9ʡmph","0ʡmph","29.77ʡin","0.0ʡin","Cloudy"
"2019-06-17|2:53 PM","68ʡF","58ʡF","70ʡ%","W","8ʡmph","0ʡmph","29.77ʡin","0.0ʡin","Cloudy"
"2019-06-17|3:53 PM","68ʡF","57ʡF","68ʡ%","W","9ʡmph","0ʡmph","29.76ʡin","0.0ʡin","Mostly Cloudy"
"2019-06-17|4:53 PM","69ʡF","58ʡF","68ʡ%","WSW","8ʡmph","0ʡmph","29.75ʡin","0.0ʡin","Fair"
"2019-06-17|5:21 PM","69ʡF","57ʡF","65ʡ%","W","9ʡmph","0ʡmph","29.75ʡin","0.0ʡin","Mostly Cloudy"
"2019-06-17|5:53 PM","68ʡF","57ʡF","68ʡ%","W","10ʡmph","0ʡmph","29.75ʡin","0.0ʡin","Mostly Cloudy"
"2019-06-17|6:53 PM","66ʡF","57ʡF","73ʡ%","WSW","9ʡmph","0ʡmph","29.76ʡin","0.0ʡin","Mostly Cloudy"
"2019-06-17|7:24 PM","66ʡF","57ʡF","73ʡ%","WSW","10ʡmph","0ʡmph","29.76ʡin","0.0ʡin","Fair"
"2019-06-17|7:53 PM","65ʡF","57ʡF","75ʡ%","WSW","8ʡmph","0ʡmph","29.76ʡin","0.0ʡin","Fair"
"2019-06-17|8:53 PM","64ʡF","57ʡF","78ʡ%","WSW","7ʡmph","0ʡmph","29.78ʡin","0.0ʡin","Mostly Cloudy"
"2019-06-17|9:53 PM","64ʡF","57ʡF","78ʡ%","WSW","7ʡmph","0ʡmph","29.78ʡin","0.0ʡin","Cloudy"
"2019-06-17|10:53 PM","64ʡF","58ʡF","80ʡ%","SW","7ʡmph","0ʡmph","29.78ʡin","0.0ʡin","Cloudy"
"2019-06-17|11:53 PM","64ʡF","58ʡF","80ʡ%","SW","6ʡmph","0ʡmph","29.78ʡin","0.0ʡin","Cloudy"
