"Time","Temperature","Dew Point","Humidity","Wind","Wind Speed","Wind Gust","Pressure","Precip.","Condition"
"2021-12-26|1:06 AM","51ʡF","48ʡF","89ʡ%","WSW","23ʡmph","37ʡmph","29.83ʡin","0.1ʡin","Heavy Rain / Windy"
"2021-12-26|1:53 AM","52ʡF","49ʡF","89ʡ%","WSW","16ʡmph","0ʡmph","29.83ʡin","0.1ʡin","Mostly Cloudy"
"2021-12-26|2:53 AM","53ʡF","48ʡF","83ʡ%","W","13ʡmph","21ʡmph","29.84ʡin","0.0ʡin","Light Rain"
"2021-12-26|3:51 AM","54ʡF","46ʡF","77ʡ%","W","9ʡmph","0ʡmph","29.86ʡin","0.0ʡin","Cloudy"
"2021-12-26|3:53 AM","54ʡF","47ʡF","77ʡ%","W","13ʡmph","0ʡmph","29.87ʡin","0.0ʡin","Cloudy"
"2021-12-26|4:53 AM","53ʡF","42ʡF","66ʡ%","W","16ʡmph","0ʡmph","29.87ʡin","0.0ʡin","Fair"
"2021-12-26|5:53 AM","51ʡF","42ʡF","71ʡ%","W","16ʡmph","0ʡmph","29.88ʡin","0.0ʡin","Fair"
"2021-12-26|6:53 AM","52ʡF","39ʡF","61ʡ%","W","16ʡmph","0ʡmph","29.89ʡin","0.0ʡin","Fair"
"2021-12-26|7:53 AM","51ʡF","40ʡF","66ʡ%","NW","6ʡmph","0ʡmph","29.94ʡin","0.0ʡin","Partly Cloudy"
"2021-12-26|8:53 AM","51ʡF","41ʡF","68ʡ%","NNE","5ʡmph","0ʡmph","29.95ʡin","0.0ʡin","Partly Cloudy"
"2021-12-26|9:53 AM","53ʡF","43ʡF","69ʡ%","E","3ʡmph","0ʡmph","29.96ʡin","0.0ʡin","Fair"
"2021-12-26|10:53 AM","55ʡF","40ʡF","57ʡ%","CALM","0ʡmph","0ʡmph","29.97ʡin","0.0ʡin","Fair"
"2021-12-26|11:53 AM","56ʡF","40ʡF","55ʡ%","VAR","3ʡmph","0ʡmph","29.98ʡin","0.0ʡin","Fair"
"2021-12-26|12:53 PM","56ʡF","37ʡF","49ʡ%","SSE","3ʡmph","0ʡmph","29.94ʡin","0.0ʡin","Fair"
"2021-12-26|1:53 PM","57ʡF","39ʡF","51ʡ%","W","9ʡmph","0ʡmph","29.92ʡin","0.0ʡin","Partly Cloudy"
"2021-12-26|2:53 PM","57ʡF","41ʡF","55ʡ%","WSW","9ʡmph","0ʡmph","29.90ʡin","0.0ʡin","Partly Cloudy"
"2021-12-26|3:53 PM","57ʡF","39ʡF","51ʡ%","W","14ʡmph","0ʡmph","29.91ʡin","0.0ʡin","Fair"
"2021-12-26|4:53 PM","56ʡF","40ʡF","55ʡ%","W","13ʡmph","0ʡmph","29.91ʡin","0.0ʡin","Fair"
"2021-12-26|5:53 PM","54ʡF","39ʡF","57ʡ%","WSW","10ʡmph","0ʡmph","29.91ʡin","0.0ʡin","Partly Cloudy"
"2021-12-26|6:53 PM","54ʡF","42ʡF","64ʡ%","WSW","10ʡmph","0ʡmph","29.92ʡin","0.0ʡin","Fair"
"2021-12-26|7:53 PM","54ʡF","41ʡF","62ʡ%","W","12ʡmph","0ʡmph","29.94ʡin","0.0ʡin","Fair"
"2021-12-26|8:53 PM","54ʡF","41ʡF","62ʡ%","W","9ʡmph","0ʡmph","29.95ʡin","0.0ʡin","Fair"
"2021-12-26|9:53 PM","53ʡF","42ʡF","66ʡ%","WNW","10ʡmph","0ʡmph","29.95ʡin","0.0ʡin","Fair"
"2021-12-26|10:53 PM","52ʡF","40ʡF","63ʡ%","N","3ʡmph","0ʡmph","29.96ʡin","0.0ʡin","Fair"
"2021-12-26|11:53 PM","49ʡF","41ʡF","74ʡ%","ENE","6ʡmph","0ʡmph","29.96ʡin","0.0ʡin","Fair"
"2021-12-26|12:53 AM","49ʡF","41ʡF","74ʡ%","NNE","6ʡmph","0ʡmph","29.95ʡin","0.0ʡin","Fair"
