"Station","DateTime","Temperature High","Wind Speed High","Wind Gust High","Temperature Low","Wind Speed Low","Wind Gust Low"
"KCATOPAN8","2022-01-12T00:00",62.1,17.9,21,61.9,15,18
"KCATOPAN8","2022-01-12T00:15",62.2,17.9,19,62.1,15,18
"KCATOPAN8","2022-01-12T00:30",62.6,19,20,62.2,13,18
"KCATOPAN8","2022-01-12T00:45",62.8,21.9,22,62.6,15,20
"KCATOPAN8","2022-01-12T01:00",62.8,23,23,62.8,13,18
"KCATOPAN8","2022-01-12T01:15",62.8,17,19,62.4,10.1,16
"KCATOPAN8","2022-01-12T01:30",62.8,14.1,17,62.6,11,13
"KCATOPAN8","2022-01-12T01:45",63.1,12.1,17,62.8,8.1,11
"KCATOPAN8","2022-01-12T02:00",63,12.1,12,62.6,6,8
"KCATOPAN8","2022-01-12T02:15",62.6,13,14,62.2,8.9,12
"KCATOPAN8","2022-01-12T02:30",62.2,13,15,62.2,8.9,11
"KCATOPAN8","2022-01-12T02:45",62.4,14.1,15,62.2,8.9,13
"KCATOPAN8","2022-01-12T03:00",62.4,14.1,15,62.2,8.1,13
"KCATOPAN8","2022-01-12T03:15",63,15,16,62.4,10.1,14
"KCATOPAN8","2022-01-12T03:30",63.1,15,16,62.8,8.9,13
"KCATOPAN8","2022-01-12T03:45",63.1,16.1,16,62.8,8.9,13
"KCATOPAN8","2022-01-12T04:00",63.1,13,14,63,8.9,11
"KCATOPAN8","2022-01-12T04:15",63.3,11,12,63.1,2,3
"KCATOPAN8","2022-01-12T04:30",63.9,2,4,63.3,0,1
"KCATOPAN8","2022-01-12T04:45",65.3,4,5,64,0.9,2
"KCATOPAN8","2022-01-12T05:00",65.5,2.9,4,65.3,0,0
"KCATOPAN8","2022-01-12T05:15",65.5,4,8,64.8,0,3
"KCATOPAN8","2022-01-12T05:30",64.8,14.1,14,62.8,4,8
"KCATOPAN8","2022-01-12T05:45",62.6,12.1,15,61.9,8.9,11
"KCATOPAN8","2022-01-12T06:00",61.9,15,16,61.5,8.9,12
"KCATOPAN8","2022-01-12T06:15",61.5,14.1,15,61.2,8.9,11
"KCATOPAN8","2022-01-12T06:30",61.5,12.1,13,61.2,8.1,11
"KCATOPAN8","2022-01-12T06:45",62.4,12.1,13,61.5,8.1,11
"KCATOPAN8","2022-01-12T07:00",62.4,12.1,13,62.1,8.1,12
"KCATOPAN8","2022-01-12T07:15",62.1,11,12,61.5,8.1,11
"KCATOPAN8","2022-01-12T07:30",61.7,11,12,61.5,4.9,9
"KCATOPAN8","2022-01-12T07:45",61.7,11,12,61.5,8.1,9
"KCATOPAN8","2022-01-12T08:00",61.7,12.1,14,61.5,8.1,10
"KCATOPAN8","2022-01-12T08:15",62.1,12.1,12,61.7,6,10
"KCATOPAN8","2022-01-12T08:30",62.4,12.1,12,62.1,8.1,10
"KCATOPAN8","2022-01-12T08:45",63,11,12,62.4,6,9
"KCATOPAN8","2022-01-12T09:00",63.1,10.1,11,62.8,4.9,9
"KCATOPAN8","2022-01-12T09:15",63.1,14.1,15,63,8.9,10
"KCATOPAN8","2022-01-12T09:30",63.1,14.1,15,63,8.1,13
"KCATOPAN8","2022-01-12T09:45",63.9,14.1,16,63.3,10.1,13
"KCATOPAN8","2022-01-12T10:00",63.9,13,15,63.9,6,11
"KCATOPAN8","2022-01-12T10:15",63.9,14.1,15,63.1,10.1,13
"KCATOPAN8","2022-01-12T10:30",63.1,14.1,16,63.1,8.9,12
"KCATOPAN8","2022-01-12T10:45",63.3,15,17,63.1,11,14
"KCATOPAN8","2022-01-12T11:00",63.1,18,19,63.1,13,16
"KCATOPAN8","2022-01-12T11:15",64,16.1,18,63.1,10.1,14
"KCATOPAN8","2022-01-12T11:30",64.6,17,19,64,10.1,15
"KCATOPAN8","2022-01-12T11:45",64.9,17.9,19,64.8,12.1,16
"KCATOPAN8","2022-01-12T12:00",64.9,17,19,64.8,8.1,16
"KCATOPAN8","2022-01-12T12:15",65.3,17,18,64.8,6,15
"KCATOPAN8","2022-01-12T12:30",65.8,17,18,65.5,10.1,16
"KCATOPAN8","2022-01-12T12:45",66.7,16.1,18,66,8.1,14
"KCATOPAN8","2022-01-12T13:00",67.3,15,17,66.9,8.9,12
"KCATOPAN8","2022-01-12T13:15",67.3,14.1,16,67.1,8.9,12
"KCATOPAN8","2022-01-12T13:30",67.5,16.1,17,67.3,8.1,14
"KCATOPAN8","2022-01-12T13:45",67.6,15,17,67.5,11,15
"KCATOPAN8","2022-01-12T14:00",67.6,16.1,17,67.6,8.9,14
"KCATOPAN8","2022-01-12T14:15",68.2,15,15,67.8,10.1,14
"KCATOPAN8","2022-01-12T14:30",68.5,13,15,68.2,8.9,12
"KCATOPAN8","2022-01-12T14:45",69.1,13,14,68.7,4.9,11
"KCATOPAN8","2022-01-12T15:00",69.4,10.1,12,69.1,4,6
"KCATOPAN8","2022-01-12T15:15",69.4,10.1,11,69.1,4,9
"KCATOPAN8","2022-01-12T15:30",69.1,12.1,13,68.5,8.1,10
"KCATOPAN8","2022-01-12T15:45",68.5,11,12,68.4,8.1,11
"KCATOPAN8","2022-01-12T16:00",68.4,12.1,12,68,6,11
"KCATOPAN8","2022-01-12T16:15",68,13,13,67.8,8.9,12
"KCATOPAN8","2022-01-12T16:30",67.8,15,15,67.6,10.1,13
"KCATOPAN8","2022-01-12T16:45",67.6,13,14,67.5,8.9,11
"KCATOPAN8","2022-01-12T17:00",67.5,11,12,67.5,8.1,10
"KCATOPAN8","2022-01-12T17:15",67.6,13,13,67.5,8.9,11
"KCATOPAN8","2022-01-12T17:30",67.6,12.1,13,67.3,11,12
"KCATOPAN8","2022-01-12T17:45",67.1,11,13,66.7,8.9,10
"KCATOPAN8","2022-01-12T18:00",67.3,11,12,66.6,8.1,9
"KCATOPAN8","2022-01-12T18:15",67.3,8.9,11,66.9,0,2
"KCATOPAN8","2022-01-12T18:30",67.1,2.9,4,66.9,0,1
"KCATOPAN8","2022-01-12T18:45",66.9,2.9,4,66.7,0,1
"KCATOPAN8","2022-01-12T19:00",67.1,4.9,5,66.6,2,3
"KCATOPAN8","2022-01-12T19:15",66.7,2.9,3,66.6,0.9,2
"KCATOPAN8","2022-01-12T19:30",66.7,4.9,5,66.2,0,1
"KCATOPAN8","2022-01-12T19:45",66,6,8,65.7,4,5
"KCATOPAN8","2022-01-12T20:00",65.7,8.1,9,65.3,4,5
"KCATOPAN8","2022-01-12T20:15",65.5,10.1,12,65.3,6,8
"KCATOPAN8","2022-01-12T20:30",65.3,8.9,10,65.1,6,8
"KCATOPAN8","2022-01-12T20:45",65.1,11,12,64.9,8.9,10
"KCATOPAN8","2022-01-12T21:00",64.9,11,11,64,8.1,9
"KCATOPAN8","2022-01-12T21:15",64,13,14,63.7,8.9,11
"KCATOPAN8","2022-01-12T21:30",63.7,12.1,13,63.1,8.1,10
"KCATOPAN8","2022-01-12T21:45",63.3,10.1,12,63.1,8.1,10
"KCATOPAN8","2022-01-12T22:00",63.1,11,12,63.1,4,5
"KCATOPAN8","2022-01-12T22:15",63.5,8.9,12,63.1,2,5
"KCATOPAN8","2022-01-12T22:30",64.8,10.1,10,63.5,2.9,5
"KCATOPAN8","2022-01-12T22:45",64,8.1,9,63.9,4.9,8
"KCATOPAN8","2022-01-12T23:00",63.9,16.1,16,63.7,4.9,9
"KCATOPAN8","2022-01-12T23:15",63.7,17,17,63.7,14.1,15
"KCATOPAN8","2022-01-12T23:30",64,15,16,63.7,11,14
"KCATOPAN8","2022-01-12T23:45",64.2,14.1,14,63.9,10.1,12
"KCATOPAN8","2022-01-13T00:00",64.6,14.1,14,64.2,8.9,12
"KCATOPAN8","2022-01-13T00:15",64.6,14.1,14,64.2,8.9,12
"KCATOPAN8","2022-01-13T00:30",64.6,14.1,14,64.2,8.9,12
"KCATOPAN8","2022-01-13T00:45",64.6,14.1,14,64.2,8.9,12
