"Station","DateTime","Temperature High","Wind Speed High","Wind Gust High","Temperature Low","Wind Speed Low","Wind Gust Low"
"KCATOPAN8","2023-01-03T00:00",43.9,19.9,21,43.9,15,20
"KCATOPAN8","2023-01-03T00:15",44.1,19.9,21,43.9,8.9,18
"KCATOPAN8","2023-01-03T00:30",44.1,17.9,20,43.7,10.1,17
"KCATOPAN8","2023-01-03T00:45",43.9,20,20,43.9,11,15
"KCATOPAN8","2023-01-03T01:00",44.1,17,19,43.3,6.9,11
"KCATOPAN8","2023-01-03T01:15",43.2,16.1,18,42.4,8.9,12
"KCATOPAN8","2023-01-03T01:30",43.2,15,16,42.6,10.1,14
"KCATOPAN8","2023-01-03T01:45",43.3,15,18,43,8.1,14
"KCATOPAN8","2023-01-03T02:00",43.9,19.9,21,43.5,12.1,16
"KCATOPAN8","2023-01-03T02:15",43.9,19,21,43.5,12.1,16
"KCATOPAN8","2023-01-03T02:30",43.5,17.9,22,43.3,12.1,18
"KCATOPAN8","2023-01-03T02:45",43.2,17.9,19,43,13,14
"KCATOPAN8","2023-01-03T03:00",43,19.9,22,42.6,13,17
"KCATOPAN8","2023-01-03T03:15",42.8,19.9,22,42.6,12.1,17
"KCATOPAN8","2023-01-03T03:30",42.8,19.9,21,42.6,12.1,17
"KCATOPAN8","2023-01-03T03:45",43,17.9,20,42.8,11,15
"KCATOPAN8","2023-01-03T04:00",43,16.1,17,43,11,13
"KCATOPAN8","2023-01-03T04:15",43,17.9,19,43,11,15
"KCATOPAN8","2023-01-03T04:30",43.3,17.9,23,43,12.1,18
"KCATOPAN8","2023-01-03T04:45",43.3,25.1,25,43.2,10.1,19
"KCATOPAN8","2023-01-03T05:00",43.3,19,22,43.2,10.1,16
"KCATOPAN8","2023-01-03T05:15",43.3,17.9,21,43.2,11,17
"KCATOPAN8","2023-01-03T05:30",43.2,21,22,43.2,12.1,16
"KCATOPAN8","2023-01-03T05:45",43.3,21,23,43.2,12.1,19
"KCATOPAN8","2023-01-03T06:00",43.3,21.9,24,43.2,13,20
"KCATOPAN8","2023-01-03T06:15",43.3,23.9,24,43.2,13,21
"KCATOPAN8","2023-01-03T06:30",43.7,21,23,43.3,12.1,18
"KCATOPAN8","2023-01-03T06:45",44.1,21,25,43.9,8.9,17
"KCATOPAN8","2023-01-03T07:00",44.1,19,25,43.9,12.1,19
"KCATOPAN8","2023-01-03T07:15",44.2,21,27,43.9,12.1,19
"KCATOPAN8","2023-01-03T07:30",44.4,21,27,44.1,12.1,20
"KCATOPAN8","2023-01-03T07:45",44.8,25.9,26,44.2,14.1,21
"KCATOPAN8","2023-01-03T08:00",45.1,28,29,44.8,15,21
"KCATOPAN8","2023-01-03T08:15",45.5,23,27,45.1,13,21
"KCATOPAN8","2023-01-03T08:30",45.9,29.1,31,45.5,16.1,23
"KCATOPAN8","2023-01-03T08:45",45.9,23.9,30,45.7,15,24
