"Station","DateTime","Temperature High","Wind Speed High","Wind Gust High","Temperature Low","Wind Speed Low","Wind Gust Low"
"KCATOPAN8","2020-05-26T00:00",79.3,14.1,15,79,12.1,14
"KCATOPAN8","2020-05-26T00:15",79.5,13,15,79.3,10.1,13
"KCATOPAN8","2020-05-26T00:30",79.3,11,13,78.3,0.9,6
"KCATOPAN8","2020-05-26T00:45",78.3,10.1,11,77.5,4,6
"KCATOPAN8","2020-05-26T01:00",78.1,12.1,14,77.5,4.9,8
"KCATOPAN8","2020-05-26T01:15",78.1,14.1,14,77.9,8.1,12
"KCATOPAN8","2020-05-26T01:30",78.1,14.1,14,77.5,4,8
"KCATOPAN8","2020-05-26T01:45",78.1,12.1,13,77.5,4,9
"KCATOPAN8","2020-05-26T02:00",78.1,12.1,12,77.7,4.9,10
"KCATOPAN8","2020-05-26T02:15",78.1,11,12,77.7,4.9,6
"KCATOPAN8","2020-05-26T02:30",77.7,8.1,8,77.4,4,6
"KCATOPAN8","2020-05-26T02:45",77.4,6,8,76.8,4,5
"KCATOPAN8","2020-05-26T03:00",76.8,4.9,6,76.3,2.9,5
"KCATOPAN8","2020-05-26T03:15",76.3,4,5,75.9,0,0
"KCATOPAN8","2020-05-26T03:30",76.8,4.9,5,75.9,0,0
"KCATOPAN8","2020-05-26T03:45",77.2,6,8,77,2.9,6
"KCATOPAN8","2020-05-26T04:00",77.2,4,6,76.3,0,0
"KCATOPAN8","2020-05-26T04:15",76.3,8.1,9,75.7,0,2
"KCATOPAN8","2020-05-26T04:30",77.2,8.1,9,75.9,4,6
"KCATOPAN8","2020-05-26T04:45",78.1,6,8,77.2,4,5
"KCATOPAN8","2020-05-26T05:00",78.6,6,6,78.3,4,5
"KCATOPAN8","2020-05-26T05:15",78.8,4,6,78.6,0,0
"KCATOPAN8","2020-05-26T05:30",78.6,6,6,77.9,0,3
"KCATOPAN8","2020-05-26T05:45",77.9,6,8,77.2,2.9,5
"KCATOPAN8","2020-05-26T06:00",77.9,4.9,5,77.4,0,0
"KCATOPAN8","2020-05-26T06:15",78.4,0,0,77.9,0,0
"KCATOPAN8","2020-05-26T06:30",78.4,0,0,78.1,0,0
"KCATOPAN8","2020-05-26T06:45",78.1,0,0,77.5,0,0
"KCATOPAN8","2020-05-26T07:00",78.3,0,0,77.5,0,0
"KCATOPAN8","2020-05-26T07:15",78.3,6,8,77.9,0,0
"KCATOPAN8","2020-05-26T07:30",78.4,8.1,8,78.1,2,4
"KCATOPAN8","2020-05-26T07:45",79.3,4,4,78.4,0,2
"KCATOPAN8","2020-05-26T08:00",79.3,4,5,79.3,2,4
"KCATOPAN8","2020-05-26T08:15",79.3,2.9,5,79.2,2,3
"KCATOPAN8","2020-05-26T08:30",80.4,4,4,79.3,0,0
"KCATOPAN8","2020-05-26T08:45",81.1,4,5,80.4,0,0
"KCATOPAN8","2020-05-26T09:00",81.1,4.9,5,79,0,3
"KCATOPAN8","2020-05-26T09:15",79,2.9,5,78.1,0,3
"KCATOPAN8","2020-05-26T09:30",79,2.9,3,78.1,0,1
"KCATOPAN8","2020-05-26T09:45",79,2.9,4,78.6,0,2
"KCATOPAN8","2020-05-26T10:00",79,4,5,78.3,0,3
"KCATOPAN8","2020-05-26T10:15",79,4.9,5,78.4,0,3
"KCATOPAN8","2020-05-26T10:30",79.3,6,6,79,0,3
"KCATOPAN8","2020-05-26T10:45",80.1,8.1,9,79.3,0,1
"KCATOPAN8","2020-05-26T11:00",80.8,6,6,80.1,0,2
"KCATOPAN8","2020-05-26T11:15",80.8,4.9,6,80.2,0,3
"KCATOPAN8","2020-05-26T11:30",80.4,6,8,79.5,2,4
"KCATOPAN8","2020-05-26T11:45",81.1,6,8,79.3,0,4
"KCATOPAN8","2020-05-26T12:00",82.6,4,6,81.1,0,3
"KCATOPAN8","2020-05-26T12:15",83.8,4.9,5,82.6,0,3
"KCATOPAN8","2020-05-26T12:30",84.2,2.9,5,83.8,0,0
"KCATOPAN8","2020-05-26T12:45",84.4,4,5,84,0,2
"KCATOPAN8","2020-05-26T13:00",84.7,4.9,6,84.2,0,2
"KCATOPAN8","2020-05-26T13:15",84.7,4.9,8,84.4,0,0
"KCATOPAN8","2020-05-26T13:30",84.7,6,8,84.4,0,0
"KCATOPAN8","2020-05-26T13:45",86.2,4.9,8,84.9,0,2
"KCATOPAN8","2020-05-26T14:00",86.7,2.9,6,85.8,0,2
"KCATOPAN8","2020-05-26T14:15",87.1,4,6,86.7,0,2
"KCATOPAN8","2020-05-26T14:30",86.7,6,8,85.5,0,2
"KCATOPAN8","2020-05-26T14:45",85.3,6,8,83.7,2.9,5
"KCATOPAN8","2020-05-26T15:00",84.7,10.1,11,83.8,2.9,8
"KCATOPAN8","2020-05-26T15:15",84.6,10.1,11,83.7,0,8
"KCATOPAN8","2020-05-26T15:30",83.5,11,12,82.8,4.9,9
