"Station","DateTime","Temperature High","Wind Speed High","Wind Gust High","Temperature Low","Wind Speed Low","Wind Gust Low"
"KCATOPAN8","2017-11-06T00:00",53.8,2,3,53.8,2,3
"KCATOPAN8","2017-11-06T00:15",53.6,2.9,4,53.4,0.9,2
"KCATOPAN8","2017-11-06T00:30",53.4,0.9,3,53.4,0.9,1
"KCATOPAN8","2017-11-06T00:45",53.8,2,4,53.4,0,1
"KCATOPAN8","2017-11-06T01:00",53.4,2,2,53.2,0,0
"KCATOPAN8","2017-11-06T01:15",53.2,4.9,6,52.7,2,2
"KCATOPAN8","2017-11-06T01:30",52.3,6,8,52.2,4,4
"KCATOPAN8","2017-11-06T01:45",52.2,6.9,9,52.2,2.9,4
"KCATOPAN8","2017-11-06T02:00",52,8.9,10,51.3,4.9,8
"KCATOPAN8","2017-11-06T02:15",50.7,4.9,9,50.5,4,7
"KCATOPAN8","2017-11-06T02:30",50.5,6.9,7,50.4,2.9,5
"KCATOPAN8","2017-11-06T02:45",50.5,8.1,9,50.4,2.9,7
"KCATOPAN8","2017-11-06T03:00",50.4,10.1,12,50,6,8
"KCATOPAN8","2017-11-06T03:15",49.8,6.9,9,49.8,4,4
"KCATOPAN8","2017-11-06T03:30",50,6.9,8,50,4,5
"KCATOPAN8","2017-11-06T03:45",49.8,6,8,49.6,6,6
"KCATOPAN8","2017-11-06T04:00",50.2,8.1,9,49.6,6.9,8.1
"KCATOPAN8","2017-11-06T04:15",50.4,8.9,9,50,4.9,9
"KCATOPAN8","2017-11-06T04:30",50.5,10.1,10.1,50.4,4,6
"KCATOPAN8","2017-11-06T04:45",50.5,8.1,10,50.5,6,9
"KCATOPAN8","2017-11-06T05:00",50.5,6,7,50.5,2.9,6
"KCATOPAN8","2017-11-06T05:15",50.4,8.9,10,50.4,8.1,9
"KCATOPAN8","2017-11-06T05:30",50.5,8.1,10,50.5,6.9,8.1
"KCATOPAN8","2017-11-06T05:45",50.5,8.9,12,50.4,6.9,10
"KCATOPAN8","2017-11-06T06:00",50.4,4.9,8,50.4,2.9,6
"KCATOPAN8","2017-11-06T06:15",50.4,2.9,8,50.4,2.9,5
"KCATOPAN8","2017-11-06T06:30",50.5,6,7,50.4,2.9,4
"KCATOPAN8","2017-11-06T06:45",50.4,6,8,50.4,0,2
"KCATOPAN8","2017-11-06T07:00",50.5,8.1,10,50.4,0,4
