"Time","Temperature","Dew Point","Humidity","Wind","Wind Speed","Wind Gust","Pressure","Precip.","Condition"
"2019-06-23|12:53 AM","63ʡF","58ʡF","84ʡ%","W","7ʡmph","0ʡmph","29.85ʡin","0.0ʡin","Mostly Cloudy"
"2019-06-23|1:53 AM","63ʡF","58ʡF","84ʡ%","W","9ʡmph","0ʡmph","29.85ʡin","0.0ʡin","Mostly Cloudy"
"2019-06-23|2:53 AM","63ʡF","57ʡF","81ʡ%","NW","9ʡmph","0ʡmph","29.84ʡin","0.0ʡin","Cloudy"
"2019-06-23|3:53 AM","62ʡF","57ʡF","84ʡ%","NNW","8ʡmph","0ʡmph","29.84ʡin","0.0ʡin","Cloudy"
"2019-06-23|4:53 AM","62ʡF","57ʡF","84ʡ%","NNW","6ʡmph","0ʡmph","29.85ʡin","0.0ʡin","Mostly Cloudy"
"2019-06-23|5:53 AM","63ʡF","57ʡF","81ʡ%","VAR","5ʡmph","0ʡmph","29.85ʡin","0.0ʡin","Mostly Cloudy"
"2019-06-23|6:53 AM","63ʡF","57ʡF","81ʡ%","SW","3ʡmph","0ʡmph","29.86ʡin","0.0ʡin","Mostly Cloudy"
"2019-06-23|7:53 AM","64ʡF","57ʡF","78ʡ%","WSW","5ʡmph","0ʡmph","29.87ʡin","0.0ʡin","Cloudy"
"2019-06-23|8:38 AM","65ʡF","57ʡF","75ʡ%","W","5ʡmph","0ʡmph","29.87ʡin","0.0ʡin","Cloudy"
"2019-06-23|8:53 AM","65ʡF","57ʡF","75ʡ%","CALM","0ʡmph","0ʡmph","29.88ʡin","0.0ʡin","Cloudy"
"2019-06-23|9:53 AM","66ʡF","57ʡF","73ʡ%","WSW","6ʡmph","0ʡmph","29.87ʡin","0.0ʡin","Cloudy"
"2019-06-23|10:37 AM","69ʡF","58ʡF","68ʡ%","WSW","8ʡmph","0ʡmph","29.87ʡin","0.0ʡin","Partly Cloudy"
"2019-06-23|10:53 AM","69ʡF","58ʡF","68ʡ%","W","9ʡmph","0ʡmph","29.87ʡin","0.0ʡin","Partly Cloudy"
"2019-06-23|11:53 AM","70ʡF","58ʡF","65ʡ%","W","12ʡmph","0ʡmph","29.87ʡin","0.0ʡin","Partly Cloudy"
"2019-06-23|12:53 PM","71ʡF","58ʡF","63ʡ%","WSW","13ʡmph","0ʡmph","29.87ʡin","0.0ʡin","Fair"
"2019-06-23|1:53 PM","70ʡF","58ʡF","65ʡ%","W","15ʡmph","0ʡmph","29.85ʡin","0.0ʡin","Partly Cloudy"
"2019-06-23|2:53 PM","71ʡF","59ʡF","66ʡ%","W","14ʡmph","0ʡmph","29.83ʡin","0.0ʡin","Partly Cloudy"
"2019-06-23|3:26 PM","69ʡF","58ʡF","68ʡ%","W","16ʡmph","0ʡmph","29.83ʡin","0.0ʡin","Mostly Cloudy"
"2019-06-23|3:53 PM","69ʡF","59ʡF","70ʡ%","W","17ʡmph","0ʡmph","29.82ʡin","0.0ʡin","Cloudy"
"2019-06-23|4:53 PM","67ʡF","59ʡF","76ʡ%","WSW","15ʡmph","0ʡmph","29.80ʡin","0.0ʡin","Cloudy"
"2019-06-23|5:53 PM","65ʡF","58ʡF","78ʡ%","WSW","15ʡmph","0ʡmph","29.79ʡin","0.0ʡin","Cloudy"
"2019-06-23|6:29 PM","65ʡF","58ʡF","78ʡ%","W","14ʡmph","0ʡmph","29.79ʡin","0.0ʡin","Cloudy"
"2019-06-23|6:53 PM","64ʡF","58ʡF","80ʡ%","WSW","13ʡmph","0ʡmph","29.79ʡin","0.0ʡin","Cloudy"
"2019-06-23|7:53 PM","64ʡF","58ʡF","80ʡ%","W","10ʡmph","0ʡmph","29.79ʡin","0.0ʡin","Cloudy"
"2019-06-23|8:53 PM","63ʡF","59ʡF","87ʡ%","WSW","9ʡmph","0ʡmph","29.80ʡin","0.0ʡin","Cloudy"
"2019-06-23|9:53 PM","63ʡF","59ʡF","87ʡ%","W","9ʡmph","0ʡmph","29.82ʡin","0.0ʡin","Cloudy"
"2019-06-23|10:50 PM","63ʡF","59ʡF","88ʡ%","SW","7ʡmph","0ʡmph","29.82ʡin","0.0ʡin","Cloudy"
"2019-06-23|10:53 PM","62ʡF","59ʡF","90ʡ%","WSW","7ʡmph","0ʡmph","29.82ʡin","0.0ʡin","Cloudy"
"2019-06-23|11:53 PM","61ʡF","59ʡF","93ʡ%","W","7ʡmph","0ʡmph","29.82ʡin","0.0ʡin","Cloudy"
