Station,DateTime,Temperature High,Temperature Low,Wind Speed High,Wind Speed Low,Wind Gust High,Wind Gust Low,Wind Direction,Precipitation,Dew Point,Humidity,Pressure,Condition,Fire Distance (mi),KCATOPAN8 Distance (mi),KLAX Distance (mi),KCATOPAN8 Wind Speed Difference,KCATOPAN8 Wind Gust Difference,KLAX Wind Speed Difference,KLAX Wind Gust Difference
"KCATOPAN52","2025-01-07T00:00","51.8","51.3","0.2","0","1.1","0","230","0","39.6","63.4","29.84","none","3.31","1.19","15.88","-24.90","-24.90","",""
"KCATOPAN52","2025-01-07T00:15","53.1","51.3","0.4","0","1.1","0","13","0","39.3","60.2","29.84","none","3.31","1.19","15.88","-24.70","-26.90","",""
"KCATOPAN52","2025-01-07T00:30","53.2","52","0","0","0","0","86","0","39.4","59.6","29.84","none","3.31","1.19","15.88","-25.10","-28.00","",""
"KCATOPAN52","2025-01-07T00:45","52.3","50.9","0","0","0","0","86","0","39","61","29.82","none","3.31","1.19","15.88","-23.90","-26.00","",""
"KCATOPAN52","2025-01-07T01:00","51.4","49.6","0","0","0","0","85","0","38.7","63.3","29.83","none","3.31","1.19","15.88","-28.00","-30.00","-3.00","0.00"
"KCATOPAN52","2025-01-07T01:15","49.6","49.1","0.2","0","1.1","0","86","0","38.4","65.5","29.83","none","3.31","1.19","15.88","-26.90","-30.90","-2.80","1.10"
"KCATOPAN52","2025-01-07T01:30","50.7","49.6","0.2","0","1.1","0","138","0","38.4","63","29.83","none","3.31","1.19","15.88","-32.90","-32.90","-2.80","1.10"
"KCATOPAN52","2025-01-07T01:45","50","48.6","0","0","0","0","111","0","38.4","65.4","29.82","none","3.31","1.19","15.88","-30.00","-34.00","-3.00","0.00"
"KCATOPAN52","2025-01-07T02:00","51.3","48.6","0.7","0","1.1","0","69","0","38.3","62.4","29.82","none","3.31","1.19","15.88","-33.30","-34.90","0.70","1.10"
"KCATOPAN52","2025-01-07T02:15","53.1","51.3","1.3","0","2.2","0","42","0","38.5","58.3","29.82","none","3.31","1.19","15.88","-35.60","-38.80","1.30","2.20"
"KCATOPAN52","2025-01-07T02:30","53.1","51.6","0.9","0","1.1","0","54","0","38.3","57.8","29.83","none","3.31","1.19","15.88","-36.00","-38.90","0.90","1.10"
"KCATOPAN52","2025-01-07T02:45","52.3","51.6","1.1","0","1.1","0","55","0","37.9","58.4","29.82","none","3.31","1.19","15.88","-37.80","-39.90","1.10","1.10"
"KCATOPAN52","2025-01-07T03:00","53.4","52.3","2.2","0","3.4","0","39","0","37.4","54.5","29.82","none","3.31","1.19","15.88","-37.80","-36.60","2.20","3.40"
"KCATOPAN52","2025-01-07T03:15","54.1","53.4","3.1","0","4.5","0","38","0","36.7","52.4","29.81","none","3.31","1.19","15.88","-35.80","-39.50","3.10","4.50"
"KCATOPAN52","2025-01-07T03:30","54.5","54.1","2.2","0","2.2","0","45","0","36.2","50.2","29.81","none","3.31","1.19","15.88","-38.70","-42.80","2.20","2.20"
"KCATOPAN52","2025-01-07T03:45","54.9","54.1","3.4","0","8.1","0","9","0","35.6","49","29.82","none","3.31","1.19","15.88","-34.60","-37.90","3.40","8.10"
"KCATOPAN52","2025-01-07T04:00","56.3","54.7","4.5","0","5.8","0","41","0","35.7","47","29.82","none","3.31","1.19","15.88","-34.40","-41.20","1.50","5.80"
"KCATOPAN52","2025-01-07T04:15","57.2","56.3","4.7","0.2","6.9","1.1","18","0","35.6","44.8","29.82","none","3.31","1.19","15.88","-38.30","-40.10","1.70","6.90"
"KCATOPAN52","2025-01-07T04:30","57.4","56.8","4.5","0.2","5.8","1.1","33","0","36","45","29.82","none","3.31","1.19","15.88","-36.40","-41.20","1.50","5.80"
"KCATOPAN52","2025-01-07T04:45","57.4","56.7","2.9","0.2","3.4","1.1","26","0","36.7","46","29.82","none","3.31","1.19","15.88","-45.20","-47.60","-0.10","3.40"
"KCATOPAN52","2025-01-07T05:00","57.7","57","3.8","0","6.9","0","11","0","36.9","46.3","29.83","none","3.31","1.19","15.88","-46.30","-44.10","3.80","6.90"
"KCATOPAN52","2025-01-07T05:15","58.1","57.4","4.9","0.2","8.1","1.1","21","0","37.5","47","29.84","none","3.31","1.19","15.88","-39.20","-47.90","4.90","8.10"
"KCATOPAN52","2025-01-07T05:30","58.1","57.4","3.1","0","5.8","0","44","0","38","47.5","29.84","none","3.31","1.19","15.88","-39.90","-41.20","3.10","5.80"
