Station,DateTime,Temperature High,Temperature Low,Wind Speed High,Wind Speed Low,Wind Gust High,Wind Gust Low,Wind Direction,Precipitation,Dew Point,Humidity,Pressure,Condition,Fire Distance (mi),KCATOPAN8 Distance (mi),KLAX Distance (mi),KCATOPAN8 Wind Speed Difference,KCATOPAN8 Wind Gust Difference,KLAX Wind Speed Difference,KLAX Wind Gust Difference
"KCAMALIB52","2025-01-07T00:00","41.1","40.8","0","0","1","1","315","0","35","75","29.49","none","7.13","4.95","19.61","-25.10","-25.00","",""
"KCAMALIB52","2025-01-07T00:15","40.8","40.2","5.1","0","5","0","22","0","33","75.6","29.49","none","7.13","4.95","19.61","-20.00","-23.00","",""
"KCAMALIB52","2025-01-07T00:30","40.4","39.8","2.8","0","5","2","90","0","33","77","29.48","none","7.13","4.95","19.61","-22.30","-23.00","",""
"KCAMALIB52","2025-01-07T00:45","40.1","39.7","4.2","0","4","0","90","0","33","77","29.47","none","7.13","4.95","19.61","-19.70","-22.00","",""
"KCAMALIB52","2025-01-07T01:00","40.1","39.3","3.3","0","3","0","68","0","33","77","29.48","none","7.13","4.95","19.61","-24.70","-27.00","0.30","3.00"
"KCAMALIB52","2025-01-07T01:15","39.5","39.3","2.8","0","3","0","67","0","33","78.6","29.48","none","7.13","4.95","19.61","-24.30","-29.00","-0.20","3.00"
"KCAMALIB52","2025-01-07T01:30","39.5","38.6","2.3","0","2","0","67","0","33","79","29.47","none","7.13","4.95","19.61","-30.80","-32.00","-0.70","2.00"
"KCAMALIB52","2025-01-07T01:45","38.6","37.9","3.5","0","3","0","67","0","32","79","29.47","none","7.13","4.95","19.61","-26.50","-31.00","0.50","3.00"
"KCAMALIB52","2025-01-07T02:00","38.7","37.9","4.2","0","4","0","225","0","32","80","29.47","none","7.13","4.95","19.61","-29.80","-32.00","4.20","4.00"
"KCAMALIB52","2025-01-07T02:15","38.6","37.8","2.6","0","4","1","45","0","32","80","29.47","none","7.13","4.95","19.61","-34.30","-37.00","2.60","4.00"
"KCAMALIB52","2025-01-07T02:30","38.2","37.6","2.3","0","2","0","45","0","32","80","29.47","none","7.13","4.95","19.61","-34.60","-38.00","2.30","2.00"
"KCAMALIB52","2025-01-07T02:45","37.6","37.4","3.3","0","2","0","45","0","32","80.8","29.47","none","7.13","4.95","19.61","-35.60","-39.00","3.30","2.00"
"KCAMALIB52","2025-01-07T03:00","38.5","37.6","4.4","0","4","2","67","0","33","81","29.47","none","7.13","4.95","19.61","-35.60","-36.00","4.40","4.00"
"KCAMALIB52","2025-01-07T03:15","38.3","37.5","4","0","4","0","135","0","32.2","80.2","29.46","none","7.13","4.95","19.61","-34.90","-40.00","4.00","4.00"
"KCAMALIB52","2025-01-07T03:30","37.6","37.5","2.8","0","2","0","45","0","33","81.6","29.46","none","7.13","4.95","19.61","-38.10","-43.00","2.80","2.00"
