Station,DateTime,Temperature High,Temperature Low,Wind Speed High,Wind Speed Low,Wind Gust High,Wind Gust Low,Wind Direction,Precipitation,Dew Point,Humidity,Pressure,Condition,Fire Distance (mi),KCATOPAN8 Distance (mi),KLAX Distance (mi),KCATOPAN8 Wind Speed Difference,KCATOPAN8 Wind Gust Difference,KLAX Wind Speed Difference,KLAX Wind Gust Difference
"KCAMALIB114","2025-01-07T00:00","56.3","55.8","4","0","4","0","351","0","41.3","59.7","29.94","none","13.52","11.39","22.62","-21.10","-22.00","",""
"KCAMALIB114","2025-01-07T00:15","56.5","55.6","5","1","5","2","26","0","41","59","29.93","none","13.52","11.39","22.62","-20.10","-23.00","",""
"KCAMALIB114","2025-01-07T00:30","56.5","55.2","4","0","5","0","106","0","41","57.9","29.93","none","13.52","11.39","22.62","-21.10","-23.00","",""
"KCAMALIB114","2025-01-07T00:45","55.2","54.7","4","0","4","0","19","0","41.9","61.5","29.93","none","13.52","11.39","22.62","-19.90","-22.00","",""
"KCAMALIB114","2025-01-07T01:00","56.1","54.7","5","0","5","0","326","0","45","69.1","29.92","none","13.52","11.39","22.62","-23.00","-25.00","2.00","5.00"
"KCAMALIB114","2025-01-07T01:15","54.9","54.3","4","0","4","0","33","0","44.6","69","29.92","none","13.52","11.39","22.62","-23.10","-28.00","1.00","4.00"
"KCAMALIB114","2025-01-07T01:30","54.5","53.6","4","0","4","0","2","0","45.2","73.4","29.92","none","13.52","11.39","22.62","-29.10","-30.00","1.00","4.00"
"KCAMALIB114","2025-01-07T01:45","54.3","53.6","5","1","5","2","25","0","45","75","29.92","none","13.52","11.39","22.62","-25.00","-29.00","2.00","5.00"
"KCAMALIB114","2025-01-07T02:00","54.1","53.1","4","0","4","0","45","0","45.9","75.9","29.92","none","13.52","11.39","22.62","-30.00","-32.00","4.00","4.00"
"KCAMALIB114","2025-01-07T02:15","54.5","53.1","4","0","4","0","38","0","46.5","78.3","29.92","none","13.52","11.39","22.62","-32.90","-37.00","4.00","4.00"
"KCAMALIB114","2025-01-07T02:30","53.8","53.2","2","0","2","0","68","0","46","78","29.92","none","13.52","11.39","22.62","-34.90","-38.00","2.00","2.00"
"KCAMALIB114","2025-01-07T02:45","53.8","53.6","3","0","3","0","232","0","46.1","77.5","29.92","none","13.52","11.39","22.62","-35.90","-38.00","3.00","3.00"
"KCAMALIB114","2025-01-07T03:00","53.6","53.2","6","0","6","0","18","0","47","79.2","29.92","none","13.52","11.39","22.62","-34.00","-34.00","6.00","6.00"
"KCAMALIB114","2025-01-07T03:15","54.1","53.6","5","1","6","2","14","0","48","82.4","29.92","none","13.52","11.39","22.62","-33.90","-38.00","5.00","6.00"
"KCAMALIB114","2025-01-07T03:30","55","54.1","5","0","5","0","314","0","48.2","79.3","29.92","none","13.52","11.39","22.62","-35.90","-40.00","5.00","5.00"
"KCAMALIB114","2025-01-07T03:45","55.6","54.3","4","0","4","0","131","0","45.9","71.6","29.92","none","13.52","11.39","22.62","-34.00","-42.00","4.00","4.00"
"KCAMALIB114","2025-01-07T04:00","61.5","55","14","2","14","3","69","0","39","45.1","29.91","none","13.52","11.39","22.62","-24.90","-33.00","11.00","14.00"
"KCAMALIB114","2025-01-07T04:15","61.5","55","14","2","14","3","69","0","39","45.1","29.91","none","13.52","11.39","22.62","-29.00","-33.00","11.00","14.00"
"KCAMALIB114","2025-01-07T04:30","62.6","61.2","16","4","16","4","5","0","39","43","29.9","none","13.52","11.39","22.62","-24.90","-31.00","13.00","16.00"
"KCAMALIB114","2025-01-07T04:45","62.6","62.1","22","2","22","2","38","0","39","43","29.9","none","13.52","11.39","22.62","-26.10","-29.00","19.00","22.00"
"KCAMALIB114","2025-01-07T05:00","62.2","62.1","16","6","22","7","8","0","39","43","29.9","none","13.52","11.39","22.62","-34.10","-29.00","16.00","22.00"
"KCAMALIB114","2025-01-07T05:15","62.2","62.1","17","5","17","8","21","0","39","43","29.9","none","13.52","11.39","22.62","-27.10","-39.00","17.00","17.00"
"KCAMALIB114","2025-01-07T05:30","62.6","62.1","25","8","25","11","34","0","40","44","29.91","none","13.52","11.39","22.62","-18.00","-22.00","25.00","25.00"
"KCAMALIB114","2025-01-07T05:45","63","62.6","24","5","24","11","39","0","40","44","29.92","none","13.52","11.39","22.62","-23.00","-25.00","24.00","24.00"
"KCAMALIB114","2025-01-07T06:00","63","62.8","20","4","20","9","35","0","40","44","29.92","none","13.52","11.39","22.62","-24.10","-29.00","20.00","20.00"
"KCAMALIB114","2025-01-07T06:15","63.1","62.8","25","4","25","7","36","0","40","44","29.92","none","13.52","11.39","22.62","-19.10","-25.00","25.00","25.00"
"KCAMALIB114","2025-01-07T06:30","63","62.8","27","7","27","7","45","0","40","44","29.92","none","13.52","11.39","22.62","-18.00","-23.00","27.00","27.00"
"KCAMALIB114","2025-01-07T06:45","63","62.8","24","6","24","8","35","0","40","44","29.92","none","13.52","11.39","22.62","-14.90","-22.00","24.00","24.00"
"KCAMALIB114","2025-01-07T07:00","62.8","62.6","19","6","19","7","61","0","40","44","29.92","none","13.52","11.39","22.62","-15.00","-24.00","14.00","19.00"
"KCAMALIB114","2025-01-07T07:15","62.8","62.2","14","4","14","5","46","0","40","44","29.92","none","13.52","11.39","22.62","-22.00","-35.00","9.00","14.00"
"KCAMALIB114","2025-01-07T07:30","63.7","62.6","20","4","20","11","50","0","39.3","42","29.93","none","13.52","11.39","22.62","-24.10","-33.00","15.00","20.00"
