Station,DateTime,Temperature High,Temperature Low,Wind Speed High,Wind Speed Low,Wind Gust High,Wind Gust Low,Wind Direction,Precipitation,Dew Point,Humidity,Pressure,Condition,Fire Distance (mi),KCATOPAN8 Distance (mi),KLAX Distance (mi),KCATOPAN8 Wind Speed Difference,KCATOPAN8 Wind Gust Difference,KLAX Wind Speed Difference,KLAX Wind Gust Difference
"KCALOSAN902","2025-01-07T00:00","52.5","52.3","0.9","0.4","2.5","1.3","42","0","48.6","87","29.96","none","6.18","8.35","11.64","-24.20","-23.50","",""
"KCALOSAN902","2025-01-07T00:15","52.2","52","1.1","0.2","2.2","0.7","31","0","48.2","87","29.95","none","6.18","8.35","11.64","-24.00","-25.80","",""
"KCALOSAN902","2025-01-07T00:30","52.2","52","0.9","0.4","1.3","0.7","25","0","47.8","86","29.95","none","6.18","8.35","11.64","-24.20","-26.70","",""
"KCALOSAN902","2025-01-07T00:45","52.2","52.2","1.3","0.7","1.6","0.7","24","0","47.1","83","29.94","none","6.18","8.35","11.64","-22.60","-24.40","",""
"KCALOSAN902","2025-01-07T01:00","51.8","50.7","2.2","0.9","2.7","1.1","35","0","45.7","82","29.95","none","6.18","8.35","11.64","-25.80","-27.30","-0.80","2.70"
"KCALOSAN902","2025-01-07T01:15","51.1","50.9","1.1","0","1.3","0","0","0","45.9","83","29.95","none","6.18","8.35","11.64","-26.00","-30.70","-1.90","1.30"
"KCALOSAN902","2025-01-07T01:30","51.4","51.1","1.6","0.7","1.8","1.1","33","0","43.7","75","29.95","none","6.18","8.35","11.64","-31.50","-32.20","-1.40","1.80"
"KCALOSAN902","2025-01-07T01:45","51.4","51.4","0.9","0.7","1.6","0.9","34","0","42.4","71","29.94","none","6.18","8.35","11.64","-29.10","-32.40","-2.10","1.60"
"KCALOSAN902","2025-01-07T02:00","53.1","51.6","2.5","0.9","2.7","1.6","29","0","38.7","58","29.94","none","6.18","8.35","11.64","-31.50","-33.30","2.50","2.70"
"KCALOSAN902","2025-01-07T02:15","55.6","54.5","2.2","1.3","2.7","2","20","0","40.1","58","29.96","none","6.18","8.35","11.64","-34.70","-38.30","2.20","2.70"
"KCALOSAN902","2025-01-07T02:30","55.9","55.8","3.6","1.8","6.3","2.7","11","0","41.4","58","29.96","none","6.18","8.35","11.64","-33.30","-33.70","3.60","6.30"
"KCALOSAN902","2025-01-07T02:45","57.2","56.5","3.1","1.8","4.5","2.5","17","0","40.6","54","29.96","none","6.18","8.35","11.64","-35.80","-36.50","3.10","4.50"
"KCALOSAN902","2025-01-07T03:00","57.6","57.4","3.1","2.2","4.3","3.6","3","0","39.6","51","29.95","none","6.18","8.35","11.64","-36.90","-35.70","3.10","4.30"
"KCALOSAN902","2025-01-07T03:15","57.6","57.4","2.7","1.8","3.4","2.7","24","0","39.4","51","29.95","none","6.18","8.35","11.64","-36.20","-40.60","2.70","3.40"
"KCALOSAN902","2025-01-07T03:30","59.5","57.6","5.6","1.6","9.4","2.9","24","0","35.8","42","29.95","none","6.18","8.35","11.64","-35.30","-35.60","5.60","9.40"
"KCALOSAN902","2025-01-07T03:45","59.9","59.9","3.8","1.8","6.3","5.4","0","0","36.1","41","29.95","none","6.18","8.35","11.64","-34.20","-39.70","3.80","6.30"
