Station,DateTime,Temperature High,Temperature Low,Wind Speed High,Wind Speed Low,Wind Gust High,Wind Gust Low,Wind Direction,Precipitation,Dew Point,Humidity,Pressure,Condition,Fire Distance (mi),KCATOPAN8 Distance (mi),KLAX Distance (mi),KCATOPAN8 Wind Speed Difference,KCATOPAN8 Wind Gust Difference,KLAX Wind Speed Difference,KLAX Wind Gust Difference
"KCATOPAN55","2025-01-07T00:00","55.9","55.8","6.5","2.7","11.4","8.9","13","0","35.8","47","29.95","none","3.31","1.19","15.88","-18.60","-14.60","",""
"KCATOPAN55","2025-01-07T00:15","55.8","55.6","5.4","3.8","11.6","6.9","11","0","40.6","57","29.94","none","3.31","1.19","15.88","-19.70","-16.40","",""
"KCATOPAN55","2025-01-07T00:30","55.6","55.4","6.3","2.9","9.6","5.4","27","0","40.5","57","29.93","none","3.31","1.19","15.88","-18.80","-18.40","",""
"KCATOPAN55","2025-01-07T00:45","55.4","55","6.7","4.3","9.6","6.7","31","0","40.8","58","29.93","none","3.31","1.19","15.88","-17.20","-16.40","",""
"KCATOPAN55","2025-01-07T01:00","54.9","54.7","7.2","4.7","11.4","7.6","26","0","40.3","58","29.93","none","3.31","1.19","15.88","-20.80","-18.60","4.20","11.40"
"KCATOPAN55","2025-01-07T01:15","54.5","54.3","5.8","1.1","9.8","2.2","29","0","40.3","59","29.93","none","3.31","1.19","15.88","-21.30","-22.20","2.80","9.80"
"KCATOPAN55","2025-01-07T01:30","54.5","54.3","6.3","4.3","11.6","6.5","27","0","40.1","58","29.92","none","3.31","1.19","15.88","-26.80","-22.40","3.30","11.60"
"KCATOPAN55","2025-01-07T01:45","54.5","54.3","6.9","3.4","10.1","5.8","24","0","39.6","57","29.92","none","3.31","1.19","15.88","-23.10","-23.90","3.90","10.10"
"KCATOPAN55","2025-01-07T02:00","54.7","54.5","8.1","5.4","14.5","11","22","0","39.6","57","29.92","none","3.31","1.19","15.88","-25.90","-21.50","8.10","14.50"
"KCATOPAN55","2025-01-07T02:15","54.3","54","8.5","6.5","13.6","10.1","10","0","39.6","58","29.91","none","3.31","1.19","15.88","-28.40","-27.40","8.50","13.60"
"KCATOPAN55","2025-01-07T02:30","53.8","53.8","10.3","5.1","15","9.2","5","0","39.4","58","29.92","none","3.31","1.19","15.88","-26.60","-25.00","10.30","15.00"
"KCATOPAN55","2025-01-07T02:45","54","54","9.4","6.7","13.6","9.8","18","0","38.7","56","29.92","none","3.31","1.19","15.88","-29.50","-27.40","9.40","13.60"
"KCATOPAN55","2025-01-07T03:00","54","53.8","6.9","6.5","12.1","10.5","19","0","37.9","55","29.91","none","3.31","1.19","15.88","-33.10","-27.90","6.90","12.10"
"KCATOPAN55","2025-01-07T03:15","54","53.8","7.2","6.7","10.7","9.6","0","0","37.6","54","29.91","none","3.31","1.19","15.88","-31.70","-33.30","7.20","10.70"
"KCATOPAN55","2025-01-07T03:30","54.9","54.1","13.6","9.4","19.5","13.4","25","0","36.7","51","29.91","none","3.31","1.19","15.88","-27.30","-25.50","13.60","19.50"
"KCATOPAN55","2025-01-07T03:45","55","55","15.9","11.2","22.6","16.3","31","0","37.2","51","29.91","none","3.31","1.19","15.88","-22.10","-23.40","15.90","22.60"
"KCATOPAN55","2025-01-07T04:00","55","55","12.1","9.2","17.9","15","31","0","37.2","51","29.91","none","3.31","1.19","15.88","-26.80","-29.10","9.10","17.90"
"KCATOPAN55","2025-01-07T04:15","55.4","55","17.7","14.1","25.1","21.9","22","0","36.5","49","29.91","none","3.31","1.19","15.88","-25.30","-21.90","14.70","25.10"
"KCATOPAN55","2025-01-07T04:30","55.8","55.6","15.4","14.1","22.4","19.5","27","0","37.4","50","29.91","none","3.31","1.19","15.88","-25.50","-24.60","12.40","22.40"
"KCATOPAN55","2025-01-07T04:45","55.6","55.6","17.4","12.5","27.1","19.9","26","0","38.7","53","29.91","none","3.31","1.19","15.88","-30.70","-23.90","14.40","27.10"
"KCATOPAN55","2025-01-07T05:00","55.8","55.6","16.8","11.6","23.9","17.4","26","0","39.2","54","29.91","none","3.31","1.19","15.88","-33.30","-27.10","16.80","23.90"
"KCATOPAN55","2025-01-07T05:15","55.4","55.4","18.1","13.9","24.4","20.1","26","0","39.6","55","29.91","none","3.31","1.19","15.88","-26.00","-31.60","18.10","24.40"
"KCATOPAN55","2025-01-07T05:30","55.4","55.4","17","14.1","24.4","17.9","28","0","39.6","55","29.92","none","3.31","1.19","15.88","-26.00","-22.60","17.00","24.40"
"KCATOPAN55","2025-01-07T05:45","55.6","55.4","17.2","12.8","22.6","19.7","28","0","39.6","55","29.91","none","3.31","1.19","15.88","-29.80","-26.40","17.20","22.60"
"KCATOPAN55","2025-01-07T06:00","55.4","55.2","19.7","13.4","26.4","18.6","24","0","39.6","55","29.91","none","3.31","1.19","15.88","-24.40","-22.60","19.70","26.40"
"KCATOPAN55","2025-01-07T06:15","55","54.9","17.9","13.9","26.2","21.9","24","0","40.1","57","29.92","none","3.31","1.19","15.88","-26.20","-23.80","17.90","26.20"
"KCATOPAN55","2025-01-07T06:30","54.9","54.5","17.2","13.9","25.5","19","19","0","40.5","59","29.92","none","3.31","1.19","15.88","-27.80","-24.50","17.20","25.50"
"KCATOPAN55","2025-01-07T06:45","54.3","54.1","13.9","10.7","21.7","15","14","0","40.6","60","29.93","none","3.31","1.19","15.88","-25.00","-24.30","13.90","21.70"
"KCATOPAN55","2025-01-07T07:00","54.1","54.1","15","12.1","22.4","21.5","14","0","40.6","60","29.93","none","3.31","1.19","15.88","-19.00","-20.60","10.00","22.40"
"KCATOPAN55","2025-01-07T07:15","54.3","54.1","21.7","11.9","25.7","16.6","22","0","39.9","58","29.93","none","3.31","1.19","15.88","-14.30","-23.30","16.70","25.70"
"KCATOPAN55","2025-01-07T07:30","55.2","54.7","18.3","14.1","26.2","19.7","31","0","39.2","55","29.92","none","3.31","1.19","15.88","-25.80","-26.80","13.30","26.20"
"KCATOPAN55","2025-01-07T07:45","55.8","55.4","21.5","17","29.1","24.2","28","0","38.7","53","29.92","none","3.31","1.19","15.88","-30.40","-25.90","16.50","29.10"
"KCATOPAN55","2025-01-07T08:00","56.1","55.9","21","19","28","27.7","19","0","38.7","52","29.92","none","3.31","1.19","15.88","-32.90","-29.00","21.00","28.00"
"KCATOPAN55","2025-01-07T08:15","56.1","56.1","26.8","20.4","44.5","31.5","26","0","38.3","51","29.93","none","3.31","1.19","15.88","-27.10","-17.50","26.80","44.50"
"KCATOPAN55","2025-01-07T08:30","56.1","55.9","25.5","17","43.8","26.4","29","0","38.5","52","29.93","none","3.31","1.19","15.88","-31.50","-23.20","25.50","43.80"
"KCATOPAN55","2025-01-07T08:45","55.8","55.6","21.3","15.7","34","23.5","27","0","38.7","53","29.95","none","3.31","1.19","15.88","-35.70","-32.00","21.30","34.00"
"KCATOPAN55","2025-01-07T09:00","55.8","55.8","20.6","18.1","28.6","25.7","20","0","38.8","53","29.94","none","3.31","1.19","15.88","-27.50","-32.40","17.60","28.60"
"KCATOPAN55","2025-01-07T09:15","55.8","55.6","24.6","17.7","50.6","24.2","10","0","38.7","53","29.97","none","3.31","1.19","15.88","-31.30","-12.40","21.60","50.60"
"KCATOPAN55","2025-01-07T09:30","55.6","55.2","24.2","12.8","36","19.7","25","0","38.7","53","29.95","none","3.31","1.19","15.88","-30.80","-28.00","21.20","36.00"
"KCATOPAN55","2025-01-07T09:45","55","54.7","17.4","16.8","38.5","30.4","32","0","39.2","56","29.95","none","3.31","1.19","15.88","-48.60","-33.50","14.40","38.50"
