Station,DateTime,Temperature High,Temperature Low,Wind Speed High,Wind Speed Low,Wind Gust High,Wind Gust Low,Wind Direction,Precipitation,Dew Point,Humidity,Pressure,Condition,Fire Distance (mi),KCATOPAN8 Distance (mi),KLAX Distance (mi),KCATOPAN8 Wind Speed Difference,KCATOPAN8 Wind Gust Difference,KLAX Wind Speed Difference,KLAX Wind Gust Difference
"KCASANTA4447","2025-01-07T00:00","48.6","48.2","0","0","0","0","80","0","43.3","83","29.84","none","4.38","6.42","8.46","-25.10","-26.00","",""
"KCASANTA4447","2025-01-07T00:15","48.6","48.2","0","0","0","0","80","0","43.3","83","29.84","none","4.38","6.42","8.46","-25.10","-28.00","",""
"KCASANTA4447","2025-01-07T00:30","48.2","48","0","0","0","0","80","0","44.2","86","29.84","none","4.38","6.42","8.46","-25.10","-28.00","",""
"KCASANTA4447","2025-01-07T00:45","48.2","47.8","0","0","0","0","80","0","44.9","88.5","29.83","none","4.38","6.42","8.46","-23.90","-26.00","",""
"KCASANTA4447","2025-01-07T01:00","49.5","48","0","0","1.1","0","53","0","45.5","91","29.83","none","4.38","6.42","8.46","-28.00","-28.90","-3.00","1.10"
"KCASANTA4447","2025-01-07T01:15","47.8","47.7","0","0","0","0","47","0","45.5","92","29.83","none","4.38","6.42","8.46","-27.10","-32.00","-3.00","0.00"
"KCASANTA4447","2025-01-07T01:30","50.4","48.2","0.7","0","2.2","0","54","0","46.3","93","29.83","none","4.38","6.42","8.46","-32.40","-31.80","-2.30","2.20"
"KCASANTA4447","2025-01-07T01:45","48","47.7","0","0","0","0","56","0","45.8","93","29.83","none","4.38","6.42","8.46","-30.00","-34.00","-3.00","0.00"
"KCASANTA4447","2025-01-07T02:00","47.7","47.3","0","0","0","0","76","0","45.7","93.3","29.82","none","4.38","6.42","8.46","-34.00","-36.00","0.00","0.00"
"KCASANTA4447","2025-01-07T02:15","49.5","47.3","0","0","1.1","0","34","0","45.8","94.3","29.82","none","4.38","6.42","8.46","-36.90","-39.90","0.00","1.10"
"KCASANTA4447","2025-01-07T02:30","48","46.9","0","0","0","0","35","0","45.4","94","29.81","none","4.38","6.42","8.46","-36.90","-40.00","0.00","0.00"
"KCASANTA4447","2025-01-07T02:45","48.4","46.4","0.2","0","1.1","0","90","0","44.8","93.7","29.82","none","4.38","6.42","8.46","-38.70","-39.90","0.20","1.10"
"KCASANTA4447","2025-01-07T03:00","47.8","46.4","0","0","0","0","68","0","44.3","91.3","29.82","none","4.38","6.42","8.46","-40.00","-40.00","0.00","0.00"
"KCASANTA4447","2025-01-07T03:15","47.5","46.4","0","0","0","0","28","0","44.1","91","29.81","none","4.38","6.42","8.46","-38.90","-44.00","0.00","0.00"
"KCASANTA4447","2025-01-07T03:30","46.8","46.2","0","0","0","0","69","0","43.7","90.3","29.81","none","4.38","6.42","8.46","-40.90","-45.00","0.00","0.00"
"KCASANTA4447","2025-01-07T03:45","46.2","45.9","0","0","0","0","52","0","43.7","91","29.81","none","4.38","6.42","8.46","-38.00","-46.00","0.00","0.00"
"KCASANTA4447","2025-01-07T04:00","46.9","46.6","0.2","0","1.1","0","71","0","44.4","91.5","29.81","none","4.38","6.42","8.46","-38.70","-45.90","-2.80","1.10"
"KCASANTA4447","2025-01-07T04:15","46.8","46","0","0","0","0","41","0","43.6","91","29.81","none","4.38","6.42","8.46","-43.00","-47.00","-3.00","0.00"
"KCASANTA4447","2025-01-07T04:30","48","47.5","0.7","0","3.4","0","104","0","45.1","90.5","29.81","none","4.38","6.42","8.46","-40.20","-43.60","-2.30","3.40"
"KCASANTA4447","2025-01-07T04:45","54.3","49.6","2.2","0","4.5","2.2","17","0","44.5","72","29.81","none","4.38","6.42","8.46","-45.90","-46.50","-0.80","4.50"
"KCASANTA4447","2025-01-07T05:00","61.5","56.5","3.8","0","8.1","2.2","81","0","39.4","45","29.82","none","4.38","6.42","8.46","-46.30","-42.90","3.80","8.10"
"KCASANTA4447","2025-01-07T05:15","62.4","61.5","3.1","0","6.9","3.4","43","0","40.1","45","29.82","none","4.38","6.42","8.46","-41.00","-49.10","3.10","6.90"
"KCASANTA4447","2025-01-07T05:30","61.5","56.5","3.8","0","8.1","2.2","81","0","39.4","45","29.82","none","4.38","6.42","8.46","-39.20","-38.90","3.80","8.10"
"KCASANTA4447","2025-01-07T05:45","62.1","61.9","2.2","0","4.5","1.1","42","0","40.6","45.3","29.82","none","4.38","6.42","8.46","-44.80","-44.50","2.20","4.50"
"KCASANTA4447","2025-01-07T06:00","62.2","61.9","2.2","0","5.8","2.2","66","0","40.3","45","29.82","none","4.38","6.42","8.46","-41.90","-43.20","2.20","5.80"
"KCASANTA4447","2025-01-07T06:15","62.2","62.1","4.7","0","5.8","4.5","50","0","41.1","46","29.82","none","4.38","6.42","8.46","-39.40","-44.20","4.70","5.80"
"KCASANTA4447","2025-01-07T06:30","62.2","62.1","3.4","1.3","9.2","5.8","4","0","41.1","46","29.82","none","4.38","6.42","8.46","-41.60","-40.80","3.40","9.20"
"KCASANTA4447","2025-01-07T06:45","61.9","61.7","2","1.6","6.9","5.8","22","0","41.3","47","29.83","none","4.38","6.42","8.46","-36.90","-39.10","2.00","6.90"
"KCASANTA4447","2025-01-07T07:00","62.1","61.5","3.4","0.9","11.4","6.9","3","0","41.1","46","29.83","none","4.38","6.42","8.46","-30.60","-31.60","-1.60","11.40"
"KCASANTA4447","2025-01-07T07:15","62.1","61.9","3.6","0.5","8.1","4.5","92","0","40.9","46","29.83","none","4.38","6.42","8.46","-32.40","-40.90","-1.40","8.10"
"KCASANTA4447","2025-01-07T07:30","62.4","61.7","6","0","14.8","3.4","74","0","40.4","44.3","29.84","none","4.38","6.42","8.46","-38.10","-38.20","1.00","14.80"
"KCASANTA4447","2025-01-07T07:45","62.8","62.2","7.4","0.9","14.8","4.5","18","0","39.9","43","29.84","none","4.38","6.42","8.46","-44.50","-40.20","2.40","14.80"
"KCASANTA4447","2025-01-07T08:00","62.8","62.4","3.4","0.7","9.2","2.2","10","0","39.7","42.8","29.84","none","4.38","6.42","8.46","-50.50","-47.80","3.40","9.20"
"KCASANTA4447","2025-01-07T08:15","63.5","62.8","6","1.1","12.5","5.8","33","0","38.9","40.5","29.85","none","4.38","6.42","8.46","-47.90","-49.50","6.00","12.50"
"KCASANTA4447","2025-01-07T08:30","63.5","63.3","4.5","0.9","13.7","10.3","115","0","38.5","39.7","29.86","none","4.38","6.42","8.46","-52.50","-53.30","4.50","13.70"
"KCASANTA4447","2025-01-07T08:45","62.8","62.4","3.4","0.7","9.2","2.2","10","0","39.7","42.8","29.84","none","4.38","6.42","8.46","-53.60","-56.80","3.40","9.20"
"KCASANTA4447","2025-01-07T09:00","63.1","63","6","1.3","18.3","4.5","9","0","38.4","40","29.87","none","4.38","6.42","8.46","-42.10","-42.70","3.00","18.30"
"KCASANTA4447","2025-01-07T09:15","63.1","63","8.1","2.9","17.2","8.1","3","0","38.5","40.3","29.88","none","4.38","6.42","8.46","-47.80","-45.80","5.10","17.20"
"KCASANTA4447","2025-01-07T09:30","62.4","62.4","7.8","7.8","18.3","18.3","1","0","39","42","29.88","none","4.38","6.42","8.46","-47.20","-45.70","4.80","18.30"
