"Station","DateTime","Temperature High","Temperature Low","Wind Speed High","Wind Speed Low","Wind Gust High","Wind Gust Low","Wind Direction","Precipitation","Dew Point","Humidity","Pressure","Condition"
"KCAPACIF208","2022-05-13T00:00",64.7,63.6,4,0,4,2,55,0,35.8,34.6,29.27,"none"
"KCAPACIF208","2022-05-13T00:15",64.7,64.5,4,0,4,1,41,0,35.6,34,29.27,"none"
"KCAPACIF208","2022-05-13T00:30",64.7,63.9,3,0,3,1,58,0,35.6,34.2,29.27,"none"
"KCAPACIF208","2022-05-13T00:45",63.9,61.2,2,0,2,0,57,0,34.8,35.3,29.27,"none"
"KCAPACIF208","2022-05-13T01:00",61.2,59.9,2,0,2,0,57,0,34,37,29.26,"none"
"KCAPACIF208","2022-05-13T01:15",60.3,59.8,2,0,2,0,57,0,33.7,37,29.26,"none"
"KCAPACIF208","2022-05-13T01:30",60.3,60.2,1,0,2,1,60,0,33.9,37,29.26,"none"
"KCAPACIF208","2022-05-13T01:45",60.3,59.9,2,0,2,1,56,0,33.7,37,29.25,"none"
"KCAPACIF208","2022-05-13T02:00",60.5,60,2,0,2,1,51,0,33.1,35.6,29.25,"none"
"KCAPACIF208","2022-05-13T02:15",62.1,60.5,3,0,3,1,45,0,32.5,33.6,29.25,"none"
"KCAPACIF208","2022-05-13T02:30",63.5,62.1,3,0,3,1,52,0,32.6,31.8,29.25,"none"
"KCAPACIF208","2022-05-13T02:45",63.4,63,4,0,4,1,34,0,32.8,32,29.24,"none"
"KCAPACIF208","2022-05-13T03:00",63.1,62.7,4,0,4,1,50,0,32.6,32.1,29.24,"none"
"KCAPACIF208","2022-05-13T03:15",63.1,62.6,3,0,3,0,34,0,32.6,32,29.24,"none"
"KCAPACIF208","2022-05-13T03:30",62.8,59.7,2,0,2,0,62,0,33.4,33.9,29.24,"none"
"KCAPACIF208","2022-05-13T03:45",59.9,59.2,2,0,2,0,39,0,32.8,36.4,29.24,"none"
"KCAPACIF208","2022-05-13T04:00",60,59.2,2,0,2,0,47,0,33.1,36.3,29.24,"none"
"KCAPACIF208","2022-05-13T04:15",59.2,58.9,2,0,2,0,60,0,32.8,37,29.24,"none"
"KCAPACIF208","2022-05-13T04:30",60.3,59.5,3,0,3,1,47,0,32.4,35.3,29.24,"none"
"KCAPACIF208","2022-05-13T04:45",60.9,59.7,3,0,3,0,53,0,32,34.4,29.24,"none"
"KCAPACIF208","2022-05-13T05:00",60.5,58.7,2,0,2,0,66,0,32.4,35.9,29.23,"none"
"KCAPACIF208","2022-05-13T05:15",59.3,58.1,3,0,3,0,47,0,32.1,36.6,29.23,"none"
"KCAPACIF208","2022-05-13T05:30",60.7,59.3,3,0,3,0,53,0,31.8,33.9,29.23,"none"
"KCAPACIF208","2022-05-13T05:45",60.9,60.3,3,0,3,0,51,0,31.8,33.6,29.23,"none"
"KCAPACIF208","2022-05-13T06:00",60.7,60,3,0,3,0,46,0,32,34.1,29.23,"none"
"KCAPACIF208","2022-05-13T06:15",60,59.8,2,0,2,0,48,0,31.6,34.3,29.23,"none"
"KCAPACIF208","2022-05-13T06:30",60.4,59.8,4,0,4,0,27,0,32.1,34.5,29.23,"none"
"KCAPACIF208","2022-05-13T06:45",61.3,60.3,5,0,5,0,78,0,32.4,34.7,29.23,"none"
"KCAPACIF208","2022-05-13T07:00",63.1,61.2,5,0,5,1,71,0,32.8,33.5,29.24,"none"
"KCAPACIF208","2022-05-13T07:15",62.9,62,2,0,2,0,48,0,34,34,29.24,"none"
