"Station","DateTime","Temperature High","Temperature Low","Wind Speed High","Wind Speed Low","Wind Gust High","Wind Gust Low","Wind Direction","Precipitation","Dew Point","Humidity","Pressure","Condition"
"KCAPACIF208","2021-02-17T00:00",48.2,48.1,0,0,0,0,99,0,31.9,53,29.21,"none"
"KCAPACIF208","2021-02-17T00:15",50.6,47.7,2,0,2,0,77,0,30.5,47.1,29.21,"none"
"KCAPACIF208","2021-02-17T00:30",51,50.1,3,0,3,0,59,0,30.3,45.4,29.22,"none"
"KCAPACIF208","2021-02-17T00:45",51.9,50.2,3,0,3,0,42,0,30,43.6,29.22,"none"
"KCAPACIF208","2021-02-17T01:00",52.2,51.9,4,1,4,2,38,0,30.2,43,29.22,"none"
"KCAPACIF208","2021-02-17T01:15",52.3,52,4,0,4,0,70,0,30.3,43,29.22,"none"
"KCAPACIF208","2021-02-17T01:30",52.1,50.5,4,0,4,0,44,0,31.5,47,29.22,"none"
"KCAPACIF208","2021-02-17T01:45",50.5,48.7,1,0,4,0,65,0,30.8,47,29.21,"none"
"KCAPACIF208","2021-02-17T02:00",49,47.7,4,0,4,0,63,0,30.7,51,29.21,"none"
"KCAPACIF208","2021-02-17T02:15",50.7,49,2,0,4,0,5,0,31.3,47.9,29.2,"none"
"KCAPACIF208","2021-02-17T02:30",50.4,48.2,2,0,2,0,56,0,31.3,49.8,29.2,"none"
"KCAPACIF208","2021-02-17T02:45",48.4,47.9,3,0,3,0,79,0,31.5,52.4,29.19,"none"
"KCAPACIF208","2021-02-17T03:00",47.9,46.7,1,0,1,0,63,0,31.7,53.5,29.19,"none"
"KCAPACIF208","2021-02-17T03:15",46.7,45.7,2,0,2,0,39,0,31.6,56.3,29.2,"none"
"KCAPACIF208","2021-02-17T03:30",45.8,45.3,1,0,1,0,42,0,31.2,57.1,29.2,"none"
"KCAPACIF208","2021-02-17T03:45",45.7,45.3,3,0,3,0,43,0,30.7,55.8,29.2,"none"
"KCAPACIF208","2021-02-17T04:00",46.2,45.7,2,0,2,0,68,0,30.4,54.2,29.2,"none"
"KCAPACIF208","2021-02-17T04:15",47.3,46.2,3,0,3,0,148,0,30.1,51.9,29.21,"none"
"KCAPACIF208","2021-02-17T04:30",48.6,47.3,3,0,3,0,58,0,30,49.1,29.21,"none"
"KCAPACIF208","2021-02-17T04:45",50.3,48.6,4,0,4,0,56,0,30.4,46.7,29.21,"none"
"KCAPACIF208","2021-02-17T05:00",50.7,50.3,4,0,4,0,30,0,30.6,46.4,29.22,"none"
"KCAPACIF208","2021-02-17T05:15",50.7,50.2,6,0,6,0,36,0,31.1,47,29.22,"none"
"KCAPACIF208","2021-02-17T05:30",50.2,48.6,3,0,3,0,70,0,31.5,48.6,29.22,"none"
"KCAPACIF208","2021-02-17T05:45",48.6,47.7,4,0,4,0,77,0,31.6,52.5,29.22,"none"
"KCAPACIF208","2021-02-17T06:00",49.7,48.1,8,0,8,0,179,0,31.6,50.7,29.22,"none"
"KCAPACIF208","2021-02-17T06:15",49.8,49.5,3,0,4,0,107,0,32,50.3,29.22,"none"
"KCAPACIF208","2021-02-17T06:30",50,49.3,7,0,7,0,65,0,32.2,51,29.22,"none"
"KCAPACIF208","2021-02-17T06:45",50.4,50,4,0,4,2,183,0,32.7,51,29.23,"none"
"KCAPACIF208","2021-02-17T07:00",51,50.3,6,0,6,0,130,0,32.8,50,29.22,"none"
"KCAPACIF208","2021-02-17T07:15",51.2,50.9,4,0,6,0,77,0,33.1,50,29.22,"none"
"KCAPACIF208","2021-02-17T07:30",51.5,51.1,6,0,6,1,184,0,33.2,49.7,29.23,"none"
"KCAPACIF208","2021-02-17T07:45",52.2,51.5,6,0,6,1,179,0,33.2,49,29.24,"none"
"KCAPACIF208","2021-02-17T08:00",53.2,52.1,9,0,9,1,190,0,33.5,48,29.23,"none"
"KCAPACIF208","2021-02-17T08:15",54.3,53.2,7,1,7,3,186,0,34,46.8,29.24,"none"
"KCAPACIF208","2021-02-17T08:30",55.3,54.3,8,1,8,5,190,0,34.2,45.2,29.24,"none"
"KCAPACIF208","2021-02-17T08:45",56.1,55.3,8,0,8,3,168,0,34.5,44.4,29.24,"none"
"KCAPACIF208","2021-02-17T09:00",56.8,56.1,9,1,9,2,181,0,34.5,43.2,29.24,"none"
"KCAPACIF208","2021-02-17T09:15",57.6,56.9,6,0,6,2,166,0,34.6,42,29.24,"none"
"KCAPACIF208","2021-02-17T09:30",58.4,57.5,6,0,6,0,179,0,33.8,40,29.24,"none"
"KCAPACIF208","2021-02-17T09:45",59.1,58.4,7,0,7,0,170,0,33.5,38.2,29.25,"none"
"KCAPACIF208","2021-02-17T10:00",60.2,59.1,8,0,9,0,171,0,31.8,34.2,29.25,"none"
"KCAPACIF208","2021-02-17T10:15",60.9,60.1,11,0,11,2,106,0,31.6,33,29.25,"none"
"KCAPACIF208","2021-02-17T10:30",61.7,60.9,10,1,10,2,158,0,30.6,31.2,29.25,"none"
"KCAPACIF208","2021-02-17T10:45",63,61.7,8,0,8,4,179,0,30.7,30.5,29.24,"none"
"KCAPACIF208","2021-02-17T11:00",63.7,63,7,0,7,0,165,0,30,28.2,29.24,"none"
"KCAPACIF208","2021-02-17T11:15",64.3,63.6,10,0,10,0,165,0,29.5,27,29.23,"none"
"KCAPACIF208","2021-02-17T11:30",64.8,64,10,0,10,2,177,0,29.3,27,29.23,"none"
"KCAPACIF208","2021-02-17T11:45",65.7,64.8,8,0,9,3,134,0,29,25.2,29.23,"none"
"KCAPACIF208","2021-02-17T12:00",67.4,65.6,8,0,9,1,153,0,29.1,24.6,29.23,"none"
"KCAPACIF208","2021-02-17T12:15",69.7,67.4,9,0,9,2,179,0,29.4,22.4,29.22,"none"
"KCAPACIF208","2021-02-17T12:30",70.9,69.8,7,0,7,3,128,0,29,21.2,29.21,"none"
"KCAPACIF208","2021-02-17T12:45",72,70.9,9,0,9,0,147,0,26.1,18,29.21,"none"
"KCAPACIF208","2021-02-17T13:00",74.3,71.9,6,0,6,0,151,0,26.3,18,29.2,"none"
"KCAPACIF208","2021-02-17T13:15",74.4,73.5,9,0,9,2,122,0,26.1,17,29.2,"none"
"KCAPACIF208","2021-02-17T13:30",73.9,72,7,0,7,1,95,0,24.9,16.6,29.2,"none"
"KCAPACIF208","2021-02-17T13:45",72.8,71.7,10,0,10,1,153,0,24.6,16.6,29.2,"none"
"KCAPACIF208","2021-02-17T14:00",72.3,71,6,0,7,2,51,0,25.5,18,29.2,"none"
"KCAPACIF208","2021-02-17T14:15",72.4,71.1,7,0,7,1,164,0,26.2,18,29.2,"none"
"KCAPACIF208","2021-02-17T14:30",72.2,71.6,8,0,9,2,162,0,25.3,17.5,29.21,"none"
"KCAPACIF208","2021-02-17T14:45",72.2,71.5,7,0,7,1,143,0,25.8,17.7,29.2,"none"
"KCAPACIF208","2021-02-17T15:00",72.4,70.9,9,1,9,2,174,0,25.1,17.1,29.19,"none"
"KCAPACIF208","2021-02-17T15:15",71,70.4,9,1,9,2,184,0,25.5,18.2,29.2,"none"
"KCAPACIF208","2021-02-17T15:30",70.8,69.7,7,0,8,1,146,0,25.2,18.6,29.2,"none"
