"Station","DateTime","Temperature High","Temperature Low","Wind Speed High","Wind Speed Low","Wind Gust High","Wind Gust Low","Wind Direction","Precipitation","Dew Point","Humidity","Pressure","Condition"
"KCATOPAN40","2025-01-07T00:00",57,57,1.1,0,2.2,0,251,0,39,51,29.96,"none"
"KCATOPAN40","2025-01-07T00:15",57,56.8,3.8,0,5.8,0,283,0,38.8,51,29.96,"none"
"KCATOPAN40","2025-01-07T00:30",56.8,55.6,0.9,0,2.2,0,247,0,38.9,51.8,29.96,"none"
"KCATOPAN40","2025-01-07T00:45",55.6,54.1,1.8,0,2.2,0,248,0,38.6,54,29.95,"none"
"KCATOPAN40","2025-01-07T01:00",56.1,54.7,5.1,0.2,9.2,1.1,313,0,38.3,52.1,29.95,"none"
"KCATOPAN40","2025-01-07T01:15",56.3,55.9,2.9,0,4.5,0,279,0,38.8,51.9,29.95,"none"
"KCATOPAN40","2025-01-07T01:30",55.8,55,2.2,0,3.4,0,154,0,38.3,52.2,29.95,"none"
"KCATOPAN40","2025-01-07T01:45",55.8,55.4,2.2,0,3.4,0,9,0,38.2,52,29.95,"none"
"KCATOPAN40","2025-01-07T02:00",55.6,55.4,5.1,0,8.1,0,41,0,37.8,51,29.95,"none"
"KCATOPAN40","2025-01-07T02:15",55.6,55.2,3.4,0,5.8,0,333,0,37.5,51,29.95,"none"
"KCATOPAN40","2025-01-07T02:30",55.4,54.7,3.4,0,5.8,0,247,0,37.2,51,29.95,"none"
"KCATOPAN40","2025-01-07T02:45",55.9,55.2,6,0,11.4,0,316,0,36.6,48.8,29.96,"none"
"KCATOPAN40","2025-01-07T03:00",55.9,55.4,3.8,0,6.9,0,3,0,36.3,48.3,29.95,"none"
"KCATOPAN40","2025-01-07T03:15",55.9,55.4,7.6,0.2,10.3,1.1,12,0,35.6,46.4,29.95,"none"
"KCATOPAN40","2025-01-07T03:30",56.7,55.9,10.1,0.4,13.6,1.1,6,0,35.2,45,29.94,"none"
"KCATOPAN40","2025-01-07T03:45",57.2,56.7,6.9,0.9,12.5,1.1,3,0,35.5,44.3,29.95,"none"
"KCATOPAN40","2025-01-07T04:00",57.2,57,11.6,0.9,17.2,2.2,4,0,35.5,44,29.95,"none"
"KCATOPAN40","2025-01-07T04:15",57.2,57,7.4,0.9,11.4,2.2,0,0,35.5,44.1,29.96,"none"
"KCATOPAN40","2025-01-07T04:30",57,56.7,6,0.9,9.2,2.2,9,0,36.1,45.8,29.96,"none"
"KCATOPAN40","2025-01-07T04:45",57.7,56.8,9.2,1.8,15.9,3.4,1,0,36.6,46,29.96,"none"
"KCATOPAN40","2025-01-07T05:00",57.9,57.4,9.2,1.3,13.6,2.2,32,0,37.2,46,29.97,"none"
"KCATOPAN40","2025-01-07T05:15",57.6,57.2,6,1.1,9.2,1.1,240,0,37.8,47.6,29.97,"none"
"KCATOPAN40","2025-01-07T05:30",57.2,56.8,6.5,0.2,8.1,1.1,302,0,37.8,48.2,29.97,"none"
"KCATOPAN40","2025-01-07T05:45",57,56.8,5.8,0,8.1,0,322,0,37.5,48,29.97,"none"
"KCATOPAN40","2025-01-07T06:00",57,56.7,6.7,1.3,11.4,2.2,322,0,37.7,48.2,29.98,"none"
"KCATOPAN40","2025-01-07T06:15",56.8,56.3,6.3,0.4,9.2,1.1,284,0,37.9,49.1,29.98,"none"
"KCATOPAN40","2025-01-07T06:30",56.3,55.8,5.4,0.2,9.2,1.1,293,0,38.1,51,29.98,"none"
"KCATOPAN40","2025-01-07T06:45",56.1,55.8,6.9,0.9,11.4,2.2,4,0,38.1,51,29.98,"none"
"KCATOPAN40","2025-01-07T07:00",56.3,55.9,8.5,1.6,12.5,3.4,315,0,38.2,50.7,29.98,"none"
"KCATOPAN40","2025-01-07T07:15",56.7,56.3,7.8,0.7,11.4,1.1,324,0,37.9,49.3,29.99,"none"
"KCATOPAN40","2025-01-07T07:30",57,56.5,7.6,0.9,12.5,2.2,317,0,37.2,47.9,29.99,"none"
"KCATOPAN40","2025-01-07T07:45",57,56.8,15.4,1.3,21.7,2.2,318,0,37,47.1,29.99,"none"
"KCATOPAN40","2025-01-07T08:00",57.4,57,13.6,2,20.6,3.4,1,0,36.8,46,30.01,"none"
"KCATOPAN40","2025-01-07T08:15",57.4,57.2,11.9,0.9,15.9,3.4,13,0,36.8,46,30.02,"none"
"KCATOPAN40","2025-01-07T08:30",57.4,57,11.9,1.8,17.2,2.2,16,0,36.4,45.1,30.03,"none"
