"Station","DateTime","Temperature High","Temperature Low","Wind Speed High","Wind Speed Low","Wind Gust High","Wind Gust Low","Wind Direction","Precipitation","Dew Point","Humidity","Pressure","Condition"
"KCALOSAN902","2025-01-07T00:00",52.5,52.3,0.9,0.4,2.5,1.3,42,0,48.6,87,29.96,"none"
"KCALOSAN902","2025-01-07T00:15",52.2,52,1.1,0.2,2.2,0.7,31,0,48.2,87,29.95,"none"
"KCALOSAN902","2025-01-07T00:30",52.2,52,0.9,0.4,1.3,0.7,25,0,47.8,86,29.95,"none"
"KCALOSAN902","2025-01-07T00:45",52.2,52.2,1.3,0.7,1.6,0.7,24,0,47.1,83,29.94,"none"
"KCALOSAN902","2025-01-07T01:00",51.8,50.7,2.2,0.9,2.7,1.1,35,0,45.7,82,29.95,"none"
"KCALOSAN902","2025-01-07T01:15",51.1,50.9,1.1,0,1.3,0,0,0,45.9,83,29.95,"none"
"KCALOSAN902","2025-01-07T01:30",51.4,51.1,1.6,0.7,1.8,1.1,33,0,43.7,75,29.95,"none"
"KCALOSAN902","2025-01-07T01:45",51.4,51.4,0.9,0.7,1.6,0.9,34,0,42.4,71,29.94,"none"
"KCALOSAN902","2025-01-07T02:00",53.1,51.6,2.5,0.9,2.7,1.6,29,0,38.7,58,29.94,"none"
"KCALOSAN902","2025-01-07T02:15",55.6,54.5,2.2,1.3,2.7,2,20,0,40.1,58,29.96,"none"
"KCALOSAN902","2025-01-07T02:30",55.9,55.8,3.6,1.8,6.3,2.7,11,0,41.4,58,29.96,"none"
"KCALOSAN902","2025-01-07T02:45",57.2,56.5,3.1,1.8,4.5,2.5,17,0,40.6,54,29.96,"none"
"KCALOSAN902","2025-01-07T03:00",57.6,57.4,3.1,2.2,4.3,3.6,3,0,39.6,51,29.95,"none"
"KCALOSAN902","2025-01-07T03:15",57.6,57.4,2.7,1.8,3.4,2.7,24,0,39.4,51,29.95,"none"
"KCALOSAN902","2025-01-07T03:30",59.5,57.6,5.6,1.6,9.4,2.9,24,0,35.8,42,29.95,"none"
"KCALOSAN902","2025-01-07T03:45",59.9,59.9,3.8,1.8,6.3,5.4,0,0,36.1,41,29.95,"none"
"KCALOSAN902","2025-01-07T04:00",59.5,59.5,3.1,2.2,5.6,3.6,4,0,35.2,40,29.95,"none"
"KCALOSAN902","2025-01-07T04:15",59.7,59.7,3.8,2.9,7.6,4.5,1,0,34.7,39,29.95,"none"
"KCALOSAN902","2025-01-07T04:30",60.8,59.9,4.9,4.3,11.2,6.9,319,0,34.2,38,29.95,"none"
"KCALOSAN902","2025-01-07T04:45",61.3,61,8.3,3.6,12.5,7.8,6,0,36.5,40,29.95,"none"
"KCALOSAN902","2025-01-07T05:00",61.2,61.2,4.5,4,10.7,6.7,334,0,37.9,42,29.96,"none"
"KCALOSAN902","2025-01-07T05:15",61,60.6,3.4,1.1,6.3,2.9,15,0,38.8,44,29.97,"none"
"KCALOSAN902","2025-01-07T05:30",60.6,60.4,4.5,2,8.9,2.9,0,0,38.7,44,29.96,"none"
"KCALOSAN902","2025-01-07T05:45",61,60.6,5.1,3.4,12.3,6.3,2,0,38.1,43,29.96,"none"
"KCALOSAN902","2025-01-07T06:00",61,60.8,4.7,4,8.3,7.8,13,0,38.8,44,29.97,"none"
"KCALOSAN902","2025-01-07T06:15",60.6,60.1,2.9,1.8,4.5,3.1,11,0,39.2,45,29.97,"none"
"KCALOSAN902","2025-01-07T06:30",59.9,59.5,3.6,2.7,5.4,4,15,0,39.6,47,29.98,"none"
"KCALOSAN902","2025-01-07T06:45",59.4,59.4,4.3,1.1,6,1.6,11,0,39.7,48,29.98,"none"
"KCALOSAN902","2025-01-07T07:00",59.2,59,4.3,1.3,6.5,2,2,0,39.9,49,29.99,"none"
"KCALOSAN902","2025-01-07T07:15",59.5,59.2,4.7,2.7,9.4,4.9,11,0,38.7,46,29.99,"none"
"KCALOSAN902","2025-01-07T07:30",60.1,59.5,6.7,5.6,16.1,12.1,1,0,38.1,44,29.99,"none"
"KCALOSAN902","2025-01-07T07:45",60.6,60.3,5.6,3.6,9.6,5.8,0,0,37.4,42,30,"none"
"KCALOSAN902","2025-01-07T08:00",61,61,3.4,2.9,7.6,4.5,15,0,37.8,42,30,"none"
"KCALOSAN902","2025-01-07T08:15",60.8,60.4,3.8,3.4,7.6,5.6,7,0,37.2,42,30.01,"none"
"KCALOSAN902","2025-01-07T08:30",60.4,60.3,6.3,3.1,9.6,4.9,24,0,37.2,42,30.01,"none"
