"Station","DateTime","Temperature High","Temperature Low","Wind Speed High","Wind Speed Low","Wind Gust High","Wind Gust Low","Wind Direction","Precipitation","Dew Point","Humidity","Pressure","Condition"
"KCASANTA4447","2025-01-07T00:00",48.6,48.2,0,0,0,0,80,0,43.3,83,29.84,"none"
"KCASANTA4447","2025-01-07T00:15",48.6,48.2,0,0,0,0,80,0,43.3,83,29.84,"none"
"KCASANTA4447","2025-01-07T00:30",48.2,48,0,0,0,0,80,0,44.2,86,29.84,"none"
"KCASANTA4447","2025-01-07T00:45",48.2,47.8,0,0,0,0,80,0,44.9,88.5,29.83,"none"
"KCASANTA4447","2025-01-07T01:00",49.5,48,0,0,1.1,0,53,0,45.5,91,29.83,"none"
"KCASANTA4447","2025-01-07T01:15",47.8,47.7,0,0,0,0,47,0,45.5,92,29.83,"none"
"KCASANTA4447","2025-01-07T01:30",50.4,48.2,0.7,0,2.2,0,54,0,46.3,93,29.83,"none"
"KCASANTA4447","2025-01-07T01:45",48,47.7,0,0,0,0,56,0,45.8,93,29.83,"none"
"KCASANTA4447","2025-01-07T02:00",47.7,47.3,0,0,0,0,76,0,45.7,93.3,29.82,"none"
"KCASANTA4447","2025-01-07T02:15",49.5,47.3,0,0,1.1,0,34,0,45.8,94.3,29.82,"none"
"KCASANTA4447","2025-01-07T02:30",48,46.9,0,0,0,0,35,0,45.4,94,29.81,"none"
"KCASANTA4447","2025-01-07T02:45",48.4,46.4,0.2,0,1.1,0,90,0,44.8,93.7,29.82,"none"
"KCASANTA4447","2025-01-07T03:00",47.8,46.4,0,0,0,0,68,0,44.3,91.3,29.82,"none"
"KCASANTA4447","2025-01-07T03:15",47.5,46.4,0,0,0,0,28,0,44.1,91,29.81,"none"
"KCASANTA4447","2025-01-07T03:30",46.8,46.2,0,0,0,0,69,0,43.7,90.3,29.81,"none"
"KCASANTA4447","2025-01-07T03:45",46.2,45.9,0,0,0,0,52,0,43.7,91,29.81,"none"
"KCASANTA4447","2025-01-07T04:00",46.9,46.6,0.2,0,1.1,0,71,0,44.4,91.5,29.81,"none"
"KCASANTA4447","2025-01-07T04:15",46.8,46,0,0,0,0,41,0,43.6,91,29.81,"none"
"KCASANTA4447","2025-01-07T04:30",48,47.5,0.7,0,3.4,0,104,0,45.1,90.5,29.81,"none"
"KCASANTA4447","2025-01-07T04:45",54.3,49.6,2.2,0,4.5,2.2,17,0,44.5,72,29.81,"none"
"KCASANTA4447","2025-01-07T05:00",61.5,56.5,3.8,0,8.1,2.2,81,0,39.4,45,29.82,"none"
"KCASANTA4447","2025-01-07T05:15",62.4,61.5,3.1,0,6.9,3.4,43,0,40.1,45,29.82,"none"
"KCASANTA4447","2025-01-07T05:30",61.5,56.5,3.8,0,8.1,2.2,81,0,39.4,45,29.82,"none"
"KCASANTA4447","2025-01-07T05:45",62.1,61.9,2.2,0,4.5,1.1,42,0,40.6,45.3,29.82,"none"
"KCASANTA4447","2025-01-07T06:00",62.2,61.9,2.2,0,5.8,2.2,66,0,40.3,45,29.82,"none"
"KCASANTA4447","2025-01-07T06:15",62.2,62.1,4.7,0,5.8,4.5,50,0,41.1,46,29.82,"none"
"KCASANTA4447","2025-01-07T06:30",62.2,62.1,3.4,1.3,9.2,5.8,4,0,41.1,46,29.82,"none"
"KCASANTA4447","2025-01-07T06:45",61.9,61.7,2,1.6,6.9,5.8,22,0,41.3,47,29.83,"none"
"KCASANTA4447","2025-01-07T07:00",62.1,61.5,3.4,0.9,11.4,6.9,3,0,41.1,46,29.83,"none"
"KCASANTA4447","2025-01-07T07:15",62.1,61.9,3.6,0.5,8.1,4.5,92,0,40.9,46,29.83,"none"
"KCASANTA4447","2025-01-07T07:30",62.4,61.7,6,0,14.8,3.4,74,0,40.4,44.3,29.84,"none"
"KCASANTA4447","2025-01-07T07:45",62.8,62.2,7.4,0.9,14.8,4.5,18,0,39.9,43,29.84,"none"
"KCASANTA4447","2025-01-07T08:00",62.8,62.4,3.4,0.7,9.2,2.2,10,0,39.7,42.8,29.84,"none"
"KCASANTA4447","2025-01-07T08:15",63.5,62.8,6,1.1,12.5,5.8,33,0,38.9,40.5,29.85,"none"
"KCASANTA4447","2025-01-07T08:30",63.5,63.3,4.5,0.9,13.7,10.3,115,0,38.5,39.7,29.86,"none"
"KCASANTA4447","2025-01-07T08:45",62.8,62.4,3.4,0.7,9.2,2.2,10,0,39.7,42.8,29.84,"none"
"KCASANTA4447","2025-01-07T09:00",63.1,63,6,1.3,18.3,4.5,9,0,38.4,40,29.87,"none"
"KCASANTA4447","2025-01-07T09:15",63.1,63,8.1,2.9,17.2,8.1,3,0,38.5,40.3,29.88,"none"
"KCASANTA4447","2025-01-07T09:30",62.4,62.4,7.8,7.8,18.3,18.3,1,0,39,42,29.88,"none"
"KCASANTA4447","2025-01-07T09:45",62.1,61.7,2.2,1.1,9.2,6.9,58,0,39.9,44,29.88,"none"
"KCASANTA4447","2025-01-07T10:00",62.1,61.9,7.4,0,14.8,3.4,64,0,39.8,44,29.9,"none"
"KCASANTA4447","2025-01-07T10:15",63,62.1,6.9,1.3,12.5,5.8,36,0,39.6,42.5,29.9,"none"
"KCASANTA4447","2025-01-07T10:30",63.9,63.1,5.8,1.3,10.3,3.4,23,0,39,40,29.88,"none"
"KCASANTA4447","2025-01-07T10:45",64.2,63.7,4.9,0.9,12.5,8.1,23,0,38.3,39,29.88,"none"
"KCASANTA4447","2025-01-07T11:00",64.6,64.4,7.6,2.2,18.3,6.9,61,0,37.6,37,29.88,"none"
"KCASANTA4447","2025-01-07T11:15",65.7,64.6,7.4,1.1,18.3,5.8,23,0,36.8,35,29.87,"none"
"KCASANTA4447","2025-01-07T11:30",66,65.5,5.8,1.6,10.3,3.4,53,0,36.4,34,29.86,"none"
"KCASANTA4447","2025-01-07T11:45",66.4,65.8,8.1,2,17.2,10.3,56,0,36.2,33,29.86,"none"
"KCASANTA4447","2025-01-07T12:00",66.7,66.4,6.3,0.7,12.5,3.4,26,0,35.8,32,29.85,"none"
"KCASANTA4447","2025-01-07T12:15",67.5,66.9,4,0.5,10.3,2.2,9,0,35.2,30.3,29.84,"none"
"KCASANTA4447","2025-01-07T12:30",67.6,67.5,2.5,0.2,6.9,1.1,10,0,35.8,31,29.84,"none"
"KCASANTA4447","2025-01-07T12:45",68.4,67.8,2.9,0,6.9,1.1,64,0,34.5,28.5,29.83,"none"
"KCASANTA4447","2025-01-07T13:00",69.3,68.4,7.8,0,12.5,3.4,17,0,32.9,26,29.83,"none"
"KCASANTA4447","2025-01-07T13:15",69.6,69.3,4,2,10.3,9.2,52,0,31.7,24.5,29.83,"none"
"KCASANTA4447","2025-01-07T13:30",69.4,69.1,6.3,0.9,17.2,3.4,27,0,31.3,24.5,29.83,"none"
"KCASANTA4447","2025-01-07T13:45",69.3,69.3,2.7,1.1,6.9,4.5,32,0,32.9,26,29.83,"none"
"KCASANTA4447","2025-01-07T14:00",68.9,68.9,4.9,1.6,9.2,2.2,158,0,30.6,24,29.83,"none"
"KCASANTA4447","2025-01-07T14:15",68.9,68.7,4.9,0.9,12.5,4.5,8,0,30.4,23.8,29.83,"none"
"KCASANTA4447","2025-01-07T14:30",68.9,68.7,5.8,0.7,8.1,3.4,2,0,29.6,23,29.83,"none"
"KCASANTA4447","2025-01-07T14:45",69.3,68.5,5.8,1.6,12.5,4.5,42,0,29.4,22.7,29.83,"none"
"KCASANTA4447","2025-01-07T15:00",68.7,68.2,6.3,0.9,12.5,4.5,21,0,26.8,21,29.82,"none"
"KCASANTA4447","2025-01-07T15:15",68,67.8,5.1,0.5,12.5,2.2,61,0,25,19.7,29.82,"none"
"KCASANTA4447","2025-01-07T15:30",67.6,67.6,1.8,0.9,12.5,4.5,27,0,24.5,19.5,29.82,"none"
"KCASANTA4447","2025-01-07T15:45",67.8,67.6,4,1.3,9.2,4.5,5,0,23.9,19,29.81,"none"
"KCASANTA4447","2025-01-07T16:00",67.6,67.6,7.8,4.9,14.8,10.3,41,0,22.6,18,29.82,"none"
"KCASANTA4447","2025-01-07T16:15",66.9,66.9,6.3,4.7,11.4,8.1,90,0,23.3,19,29.83,"none"
"KCASANTA4447","2025-01-07T16:30",66.9,66.7,9.6,1.8,14.8,8.1,46,0,23.2,19,29.83,"none"
"KCASANTA4447","2025-01-07T16:45",66.7,66.7,5.1,1.3,11.4,8.1,87,0,22.4,18.4,29.83,"none"
"KCASANTA4447","2025-01-07T17:00",66.6,66.6,9.2,3.4,13.7,9.2,37,0,22.4,18.5,29.85,"none"
