"Station","DateTime","Temperature High","Temperature Low","Wind Speed High","Wind Speed Low","Wind Gust High","Wind Gust Low","Wind Direction","Precipitation","Dew Point","Humidity","Pressure","Condition"
"KCAPACIF227","2022-04-08T00:00",83.1,82.4,4.3,0.9,5.8,1.1,307,0,21.1,10.2,29.94,"none"
"KCAPACIF227","2022-04-08T00:15",83.3,82.4,4.9,0.9,6.9,1.1,298,0,20.8,10,29.95,"none"
"KCAPACIF227","2022-04-08T00:30",81.9,81,4,0.9,4.5,1.1,307,0,20.1,10.1,29.94,"none"
"KCAPACIF227","2022-04-08T00:45",81,80.6,4.7,1.1,5.8,1.1,303,0,19.3,10,29.94,"none"
"KCAPACIF227","2022-04-08T01:00",81,80.2,5.6,0.2,8.1,1.1,303,0,20,10.3,29.94,"none"
"KCAPACIF227","2022-04-08T01:15",81.1,80.4,6,1.1,8.1,1.1,302,0,19.4,10,29.94,"none"
"KCAPACIF227","2022-04-08T01:30",80.6,79.9,6.5,0.9,8.1,1.1,301,0,19.8,10.5,29.93,"none"
"KCAPACIF227","2022-04-08T01:45",81.1,79.9,6.7,1.3,9.2,2.2,307,0,19,10,29.93,"none"
"KCAPACIF227","2022-04-08T02:00",80.8,80.1,5.1,0.9,6.9,1.1,299,0,19.2,10.2,29.93,"none"
"KCAPACIF227","2022-04-08T02:15",80.4,79.5,6.9,1.1,8.1,1.1,307,0,19.1,10.2,29.92,"none"
"KCAPACIF227","2022-04-08T02:30",79.5,79,6.7,1.1,8.1,1.1,303,0,18.6,10.3,29.92,"none"
"KCAPACIF227","2022-04-08T02:45",79.3,78.4,7.4,1.6,9.2,2.2,311,0,19.4,10.6,29.91,"none"
"KCAPACIF227","2022-04-08T03:00",78.6,78.1,6,1.3,8.1,2.2,309,0,19.7,11,29.91,"none"
"KCAPACIF227","2022-04-08T03:15",78.3,78.1,5.4,1.1,6.9,1.1,302,0,19.5,11,29.9,"none"
"KCAPACIF227","2022-04-08T03:30",78.1,77.9,4.3,1.1,5.8,1.1,302,0,19.9,11.2,29.9,"none"
"KCAPACIF227","2022-04-08T03:45",78.1,77.5,5.4,0.9,6.9,1.1,297,0,19.2,11.1,29.9,"none"
"KCAPACIF227","2022-04-08T04:00",78.1,77.7,6.9,1.3,10.3,2.2,312,0,19.3,11,29.89,"none"
"KCAPACIF227","2022-04-08T04:15",78.1,77.4,5.4,0.9,8.1,1.1,298,0,19,11,29.89,"none"
"KCAPACIF227","2022-04-08T04:30",77.7,76.6,6,0.7,8.1,1.1,291,0,19.6,11.3,29.89,"none"
"KCAPACIF227","2022-04-08T04:45",77.4,76.8,6.7,1.3,10.3,2.2,307,0,19.4,11.3,29.89,"none"
"KCAPACIF227","2022-04-08T05:00",77.7,77.2,6.9,0.7,8.1,1.1,305,0,18.9,11,29.89,"none"
"KCAPACIF227","2022-04-08T05:15",77.4,76.6,6.5,1.6,9.2,2.2,307,0,19.4,11.3,29.89,"none"
"KCAPACIF227","2022-04-08T05:30",77,76.3,6.7,1.1,9.2,1.1,311,0,19.5,11.6,29.89,"none"
"KCAPACIF227","2022-04-08T05:45",77.7,76.5,7.6,1.3,11.4,2.2,312,0,19.4,11.3,29.89,"none"
"KCAPACIF227","2022-04-08T06:00",78.1,77.7,6,0.7,10.3,1.1,299,0,19,11,29.89,"none"
"KCAPACIF227","2022-04-08T06:15",78.8,78.1,3.8,0,6.9,0,292,0,19.6,11,29.89,"none"
