"Time","Temperature","Dew Point","Humidity","Wind","Wind Speed","Wind Gust","Pressure","Precip.","Condition"
"2019-03-20|12:51 AM","57ʡF","52ʡF","82ʡ%","E","13ʡmph","0ʡmph","29.86ʡin","0.0ʡin","Mostly Cloudy"
"2019-03-20|12:53 AM","58ʡF","52ʡF","81ʡ%","E","14ʡmph","0ʡmph","29.86ʡin","0.0ʡin","Mostly Cloudy"
"2019-03-20|1:53 AM","59ʡF","52ʡF","78ʡ%","ESE","12ʡmph","0ʡmph","29.87ʡin","0.0ʡin","Mostly Cloudy"
"2019-03-20|2:53 AM","59ʡF","52ʡF","78ʡ%","ESE","8ʡmph","0ʡmph","29.87ʡin","0.0ʡin","Cloudy"
"2019-03-20|3:53 AM","59ʡF","53ʡF","81ʡ%","ESE","6ʡmph","0ʡmph","29.86ʡin","0.0ʡin","Cloudy"
"2019-03-20|4:53 AM","59ʡF","53ʡF","81ʡ%","SE","7ʡmph","0ʡmph","29.87ʡin","0.0ʡin","Cloudy"
"2019-03-20|5:53 AM","58ʡF","52ʡF","81ʡ%","ESE","7ʡmph","0ʡmph","29.87ʡin","0.0ʡin","Mostly Cloudy"
"2019-03-20|6:53 AM","58ʡF","49ʡF","72ʡ%","ESE","5ʡmph","0ʡmph","29.87ʡin","0.0ʡin","Mostly Cloudy"
"2019-03-20|7:53 AM","58ʡF","51ʡF","78ʡ%","ESE","6ʡmph","0ʡmph","29.88ʡin","0.0ʡin","Mostly Cloudy"
"2019-03-20|8:53 AM","60ʡF","52ʡF","75ʡ%","VAR","6ʡmph","0ʡmph","29.90ʡin","0.0ʡin","Mostly Cloudy"
"2019-03-20|9:30 AM","63ʡF","53ʡF","70ʡ%","","0ʡmph","0ʡmph","29.90ʡin","0.0ʡin","Cloudy"
"2019-03-20|9:53 AM","62ʡF","53ʡF","72ʡ%","VAR","6ʡmph","0ʡmph","29.92ʡin","0.0ʡin","Mostly Cloudy"
"2019-03-20|10:53 AM","61ʡF","51ʡF","70ʡ%","VAR","3ʡmph","0ʡmph","29.92ʡin","0.0ʡin","Mostly Cloudy"
"2019-03-20|11:53 AM","66ʡF","49ʡF","54ʡ%","NW","3ʡmph","0ʡmph","29.90ʡin","0.0ʡin","Mostly Cloudy"
"2019-03-20|12:14 PM","65ʡF","48ʡF","54ʡ%","SW","8ʡmph","0ʡmph","29.90ʡin","0.0ʡin","Mostly Cloudy"
"2019-03-20|12:53 PM","65ʡF","50ʡF","58ʡ%","W","13ʡmph","0ʡmph","29.89ʡin","0.0ʡin","Mostly Cloudy"
"2019-03-20|1:53 PM","65ʡF","52ʡF","63ʡ%","WSW","14ʡmph","0ʡmph","29.88ʡin","0.0ʡin","Mostly Cloudy"
"2019-03-20|2:53 PM","64ʡF","53ʡF","67ʡ%","W","15ʡmph","0ʡmph","29.88ʡin","0.0ʡin","Partly Cloudy"
"2019-03-20|3:53 PM","62ʡF","51ʡF","67ʡ%","W","20ʡmph","0ʡmph","29.89ʡin","0.0ʡin","Partly Cloudy"
"2019-03-20|4:53 PM","62ʡF","50ʡF","65ʡ%","W","17ʡmph","0ʡmph","29.89ʡin","0.0ʡin","Partly Cloudy"
"2019-03-20|5:53 PM","60ʡF","50ʡF","69ʡ%","WSW","17ʡmph","0ʡmph","29.89ʡin","0.0ʡin","Partly Cloudy"
"2019-03-20|6:53 PM","58ʡF","51ʡF","78ʡ%","WSW","15ʡmph","0ʡmph","29.89ʡin","0.0ʡin","Partly Cloudy"
"2019-03-20|7:53 PM","58ʡF","50ʡF","75ʡ%","W","17ʡmph","0ʡmph","29.90ʡin","0.0ʡin","Partly Cloudy"
"2019-03-20|8:53 PM","57ʡF","49ʡF","74ʡ%","W","15ʡmph","0ʡmph","29.92ʡin","0.0ʡin","Fair"
"2019-03-20|9:53 PM","57ʡF","50ʡF","77ʡ%","W","18ʡmph","0ʡmph","29.93ʡin","0.0ʡin","Fair"
"2019-03-20|10:53 PM","57ʡF","49ʡF","74ʡ%","W","17ʡmph","0ʡmph","29.94ʡin","0.0ʡin","Partly Cloudy"
"2019-03-20|11:53 PM","56ʡF","49ʡF","77ʡ%","W","13ʡmph","0ʡmph","29.94ʡin","0.0ʡin","Partly Cloudy"
