"Time","Temperature","Dew Point","Humidity","Wind","Wind Speed","Wind Gust","Pressure","Precip.","Condition"
"2023-02-25|1:09 AM","48ʡF","46ʡF","93ʡ%","WSW","16ʡmph","0ʡmph","29.71ʡin","0.0ʡin","Rain"
"2023-02-25|1:53 AM","49ʡF","47ʡF","93ʡ%","WSW","10ʡmph","0ʡmph","29.72ʡin","0.1ʡin","Rain"
"2023-02-25|2:53 AM","48ʡF","46ʡF","93ʡ%","WSW","9ʡmph","0ʡmph","29.73ʡin","0.1ʡin","Rain"
"2023-02-25|3:53 AM","49ʡF","47ʡF","93ʡ%","S","9ʡmph","0ʡmph","29.72ʡin","0.1ʡin","Rain"
"2023-02-25|4:53 AM","47ʡF","46ʡF","97ʡ%","E","9ʡmph","0ʡmph","29.71ʡin","0.1ʡin","Rain"
"2023-02-25|5:53 AM","48ʡF","46ʡF","93ʡ%","E","9ʡmph","0ʡmph","29.70ʡin","0.1ʡin","Rain"
"2023-02-25|6:53 AM","47ʡF","46ʡF","97ʡ%","ESE","14ʡmph","18ʡmph","29.72ʡin","0.1ʡin","Rain"
"2023-02-25|7:06 AM","48ʡF","46ʡF","93ʡ%","E","13ʡmph","0ʡmph","29.72ʡin","0.0ʡin","Rain"
"2023-02-25|7:27 AM","47ʡF","46ʡF","97ʡ%","E","8ʡmph","0ʡmph","29.73ʡin","0.1ʡin","Rain"
"2023-02-25|7:53 AM","47ʡF","46ʡF","97ʡ%","E","7ʡmph","0ʡmph","29.74ʡin","0.2ʡin","Rain"
"2023-02-25|8:02 AM","47ʡF","46ʡF","97ʡ%","E","6ʡmph","0ʡmph","29.73ʡin","0.1ʡin","Heavy Rain"
"2023-02-25|8:39 AM","48ʡF","45ʡF","89ʡ%","SSE","13ʡmph","0ʡmph","29.74ʡin","0.1ʡin","Light Rain"
"2023-02-25|8:53 AM","48ʡF","46ʡF","93ʡ%","SW","17ʡmph","25ʡmph","29.76ʡin","0.1ʡin","Light Rain"
"2023-02-25|9:02 AM","48ʡF","45ʡF","89ʡ%","SSW","13ʡmph","26ʡmph","29.76ʡin","0.1ʡin","Rain"
"2023-02-25|9:08 AM","48ʡF","46ʡF","93ʡ%","SW","9ʡmph","0ʡmph","29.78ʡin","0.1ʡin","Light Rain"
"2023-02-25|9:53 AM","48ʡF","44ʡF","86ʡ%","S","5ʡmph","0ʡmph","29.80ʡin","0.1ʡin","Cloudy"
"2023-02-25|10:53 AM","49ʡF","46ʡF","90ʡ%","E","7ʡmph","0ʡmph","29.82ʡin","0.0ʡin","Cloudy"
"2023-02-25|11:26 AM","51ʡF","48ʡF","89ʡ%","E","14ʡmph","0ʡmph","29.82ʡin","0.0ʡin","Cloudy"
"2023-02-25|11:53 AM","53ʡF","48ʡF","83ʡ%","ESE","14ʡmph","0ʡmph","29.81ʡin","0.0ʡin","Cloudy"
"2023-02-25|12:41 PM","50ʡF","44ʡF","80ʡ%","E","15ʡmph","0ʡmph","29.81ʡin","0.0ʡin","Mostly Cloudy"
"2023-02-25|12:53 PM","49ʡF","44ʡF","83ʡ%","E","13ʡmph","0ʡmph","29.81ʡin","0.0ʡin","Cloudy"
"2023-02-25|1:11 PM","48ʡF","44ʡF","86ʡ%","ESE","15ʡmph","0ʡmph","29.81ʡin","0.0ʡin","Rain"
"2023-02-25|1:26 PM","48ʡF","45ʡF","89ʡ%","SSE","7ʡmph","0ʡmph","29.82ʡin","0.1ʡin","T-Storm"
"2023-02-25|1:39 PM","46ʡF","43ʡF","89ʡ%","W","14ʡmph","0ʡmph","29.82ʡin","0.1ʡin","Heavy T-Storm"
"2023-02-25|1:53 PM","46ʡF","41ʡF","83ʡ%","NNE","8ʡmph","0ʡmph","29.81ʡin","0.2ʡin","T-Storm"
"2023-02-25|2:17 PM","47ʡF","43ʡF","86ʡ%","NNE","9ʡmph","0ʡmph","29.81ʡin","0.0ʡin","Thunder in the Vicinity"
"2023-02-25|2:27 PM","47ʡF","43ʡF","86ʡ%","ENE","9ʡmph","0ʡmph","29.80ʡin","0.0ʡin","Rain"
"2023-02-25|2:53 PM","46ʡF","43ʡF","89ʡ%","ESE","9ʡmph","0ʡmph","29.80ʡin","0.0ʡin","Rain"
"2023-02-25|3:15 PM","45ʡF","42ʡF","90ʡ%","ESE","13ʡmph","20ʡmph","29.80ʡin","0.1ʡin","Rain"
"2023-02-25|3:24 PM","45ʡF","43ʡF","93ʡ%","E","9ʡmph","0ʡmph","29.80ʡin","0.1ʡin","Light Rain"
"2023-02-25|3:53 PM","45ʡF","43ʡF","93ʡ%","E","12ʡmph","0ʡmph","29.79ʡin","0.1ʡin","Light Rain"
"2023-02-25|4:53 PM","45ʡF","41ʡF","86ʡ%","NE","12ʡmph","0ʡmph","29.79ʡin","0.1ʡin","Cloudy"
"2023-02-25|5:13 PM","46ʡF","42ʡF","86ʡ%","NNE","8ʡmph","0ʡmph","29.79ʡin","0.0ʡin","Thunder in the Vicinity"
"2023-02-25|5:41 PM","45ʡF","42ʡF","90ʡ%","CALM","0ʡmph","0ʡmph","29.80ʡin","0.0ʡin","Heavy T-Storm"
"2023-02-25|5:51 PM","45ʡF","41ʡF","87ʡ%","NNW","3ʡmph","0ʡmph","29.80ʡin","0.1ʡin","T-Storm"
"2023-02-25|5:53 PM","45ʡF","41ʡF","86ʡ%","VAR","3ʡmph","0ʡmph","29.79ʡin","0.1ʡin","T-Storm"
"2023-02-25|6:15 PM","45ʡF","42ʡF","90ʡ%","NE","10ʡmph","0ʡmph","29.79ʡin","0.0ʡin","Light Rain"
"2023-02-25|6:24 PM","45ʡF","42ʡF","90ʡ%","NE","9ʡmph","0ʡmph","29.79ʡin","0.0ʡin","Thunder in the Vicinity"
"2023-02-25|6:39 PM","45ʡF","42ʡF","90ʡ%","NNE","12ʡmph","0ʡmph","29.79ʡin","0.0ʡin","Rain"
"2023-02-25|6:53 PM","45ʡF","42ʡF","90ʡ%","NE","9ʡmph","0ʡmph","29.80ʡin","0.1ʡin","Light Rain"
"2023-02-25|7:53 PM","45ʡF","42ʡF","90ʡ%","ENE","9ʡmph","0ʡmph","29.80ʡin","0.0ʡin","Mostly Cloudy"
"2023-02-25|8:53 PM","45ʡF","42ʡF","90ʡ%","NE","9ʡmph","0ʡmph","29.82ʡin","0.0ʡin","Cloudy"
"2023-02-25|9:53 PM","44ʡF","41ʡF","89ʡ%","ENE","8ʡmph","0ʡmph","29.83ʡin","0.0ʡin","Cloudy"
"2023-02-25|10:53 PM","45ʡF","42ʡF","90ʡ%","NNE","5ʡmph","0ʡmph","29.85ʡin","0.0ʡin","Light Rain"
"2023-02-25|11:53 PM","45ʡF","42ʡF","90ʡ%","NE","7ʡmph","0ʡmph","29.85ʡin","0.1ʡin","Light Rain"
"2023-02-25|12:53 AM","44ʡF","41ʡF","89ʡ%","NE","5ʡmph","0ʡmph","29.86ʡin","0.0ʡin","Partly Cloudy"
