"Time","Temperature","Dew Point","Humidity","Wind","Wind Speed","Wind Gust","Pressure","Precip.","Condition"
"2020-12-30|1:18 AM","48ʡF","32ʡF","54ʡ%","E","7ʡmph","0ʡmph","30.05ʡin","0.0ʡin","Fair"
"2020-12-30|1:53 AM","47ʡF","33ʡF","59ʡ%","E","6ʡmph","0ʡmph","30.05ʡin","0.0ʡin","Fair"
"2020-12-30|2:53 AM","46ʡF","36ʡF","68ʡ%","CALM","0ʡmph","0ʡmph","30.06ʡin","0.0ʡin","Fair"
"2020-12-30|3:53 AM","45ʡF","37ʡF","74ʡ%","E","3ʡmph","0ʡmph","30.07ʡin","0.0ʡin","Fair"
"2020-12-30|4:53 AM","49ʡF","31ʡF","50ʡ%","N","8ʡmph","0ʡmph","30.06ʡin","0.0ʡin","Fair"
"2020-12-30|5:53 AM","47ʡF","34ʡF","61ʡ%","CALM","0ʡmph","0ʡmph","30.08ʡin","0.0ʡin","Fair"
"2020-12-30|6:53 AM","48ʡF","31ʡF","52ʡ%","N","5ʡmph","0ʡmph","30.09ʡin","0.0ʡin","Fair"
"2020-12-30|7:53 AM","51ʡF","23ʡF","33ʡ%","CALM","0ʡmph","0ʡmph","30.09ʡin","0.0ʡin","Fair"
"2020-12-30|8:53 AM","50ʡF","26ʡF","39ʡ%","E","7ʡmph","0ʡmph","30.10ʡin","0.0ʡin","Fair"
"2020-12-30|9:53 AM","56ʡF","26ʡF","32ʡ%","CALM","0ʡmph","0ʡmph","30.10ʡin","0.0ʡin","Partly Cloudy"
"2020-12-30|10:53 AM","61ʡF","25ʡF","25ʡ%","VAR","3ʡmph","0ʡmph","30.12ʡin","0.0ʡin","Partly Cloudy"
"2020-12-30|11:53 AM","63ʡF","24ʡF","23ʡ%","CALM","0ʡmph","0ʡmph","30.10ʡin","0.0ʡin","Mostly Cloudy"
"2020-12-30|12:53 PM","65ʡF","21ʡF","19ʡ%","CALM","0ʡmph","0ʡmph","30.06ʡin","0.0ʡin","Partly Cloudy"
"2020-12-30|1:53 PM","67ʡF","22ʡF","18ʡ%","W","8ʡmph","0ʡmph","30.02ʡin","0.0ʡin","Mostly Cloudy"
"2020-12-30|2:53 PM","63ʡF","38ʡF","40ʡ%","W","10ʡmph","0ʡmph","30.02ʡin","0.0ʡin","Mostly Cloudy"
"2020-12-30|3:53 PM","61ʡF","38ʡF","42ʡ%","W","12ʡmph","0ʡmph","30.02ʡin","0.0ʡin","Partly Cloudy"
"2020-12-30|4:53 PM","59ʡF","43ʡF","55ʡ%","WSW","12ʡmph","0ʡmph","30.02ʡin","0.0ʡin","Mostly Cloudy"
"2020-12-30|5:53 PM","58ʡF","47ʡF","67ʡ%","W","7ʡmph","0ʡmph","30.01ʡin","0.0ʡin","Mostly Cloudy"
"2020-12-30|6:53 PM","56ʡF","47ʡF","72ʡ%","CALM","0ʡmph","0ʡmph","30.01ʡin","0.0ʡin","Fair"
"2020-12-30|7:53 PM","56ʡF","46ʡF","69ʡ%","CALM","0ʡmph","0ʡmph","30.01ʡin","0.0ʡin","Fair"
"2020-12-30|8:53 PM","56ʡF","46ʡF","69ʡ%","NE","7ʡmph","0ʡmph","30.01ʡin","0.0ʡin","Fair"
"2020-12-30|9:53 PM","54ʡF","45ʡF","72ʡ%","ENE","3ʡmph","0ʡmph","30.00ʡin","0.0ʡin","Fair"
"2020-12-30|10:53 PM","53ʡF","45ʡF","74ʡ%","CALM","0ʡmph","0ʡmph","30.00ʡin","0.0ʡin","Fair"
"2020-12-30|11:53 PM","51ʡF","43ʡF","74ʡ%","NE","6ʡmph","0ʡmph","30.00ʡin","0.0ʡin","Mostly Cloudy"
"2020-12-30|12:53 AM","51ʡF","40ʡF","66ʡ%","CALM","0ʡmph","0ʡmph","29.97ʡin","0.0ʡin","Mostly Cloudy"
