"Station","DateTime","Temperature High","Wind Speed High","Wind Gust High","Temperature Low","Wind Speed Low","Wind Gust Low"
"KCALOSAN872","2025-01-07T00:00",53.9,4,4,53.9,2,3
"KCALOSAN872","2025-01-07T00:15",53.9,4,4,53.2,2,4
"KCALOSAN872","2025-01-07T00:30",53.1,4,4,52.9,0,4
"KCALOSAN872","2025-01-07T00:45",52.8,2,4,52.3,0,2
"KCALOSAN872","2025-01-07T01:00",52.4,3,4,51.6,1,2
"KCALOSAN872","2025-01-07T01:15",51.9,3,4,51.5,1,3
"KCALOSAN872","2025-01-07T01:30",51.9,3,3,51.7,0,2
"KCALOSAN872","2025-01-07T01:45",51.8,2,3,51.2,0,2
"KCALOSAN872","2025-01-07T02:00",51.2,3,3,50.6,1,3
"KCALOSAN872","2025-01-07T02:15",50.9,3,3,50.6,0,3
"KCALOSAN872","2025-01-07T02:30",50.6,3,3,50.2,1,3
"KCALOSAN872","2025-01-07T02:45",50.2,2,3,50,0,2
"KCALOSAN872","2025-01-07T03:00",50,2,2,49.5,0,2
"KCALOSAN872","2025-01-07T03:15",49.5,2,3,48.7,0,2
"KCALOSAN872","2025-01-07T03:30",48.7,2,3,48.3,0,2
"KCALOSAN872","2025-01-07T03:45",48.2,2,2,47.8,0,2
"KCALOSAN872","2025-01-07T04:00",47.8,2,2,47.6,0,2
"KCALOSAN872","2025-01-07T04:15",47.9,4,5,47.5,0,2
"KCALOSAN872","2025-01-07T04:30",47.5,2,5,47,0,2
"KCALOSAN872","2025-01-07T04:45",47,6,7,46.7,0,2
"KCALOSAN872","2025-01-07T05:00",47,9,11,46.7,0,7
"KCALOSAN872","2025-01-07T05:15",47.3,6,11,47,0,7
"KCALOSAN872","2025-01-07T05:30",47.2,3,7,46.6,0,2
"KCALOSAN872","2025-01-07T05:45",46.6,2,4,46.3,0,3
"KCALOSAN872","2025-01-07T06:00",46.6,6,6,46.3,0,3
"KCALOSAN872","2025-01-07T06:15",46.8,5,8,46.6,0,5
"KCALOSAN872","2025-01-07T06:30",47.2,4,6,46.7,1,5
"KCALOSAN872","2025-01-07T06:45",47.6,5,7,47.1,0,4
"KCALOSAN872","2025-01-07T07:00",47.7,4,7,47.4,0,5
"KCALOSAN872","2025-01-07T07:15",47.9,3,7,47.3,1,3
"KCALOSAN872","2025-01-07T07:30",48.5,4,5,47.9,1,4
"KCALOSAN872","2025-01-07T07:45",51,3,4,48.6,0,3
"KCALOSAN872","2025-01-07T08:00",52.8,4,6,51.2,0,4
"KCALOSAN872","2025-01-07T08:15",57.5,5,12,52.9,0,4
"KCALOSAN872","2025-01-07T08:30",62.2,9,13,57.5,2,10
"KCALOSAN872","2025-01-07T08:45",63.5,10,17,62.3,3,13
"KCALOSAN872","2025-01-07T09:00",63.9,13,19,63.5,2,16
"KCALOSAN872","2025-01-07T09:15",64.4,13,27,64,4,19
"KCALOSAN872","2025-01-07T09:30",65,16,27,64.4,4,21
"KCALOSAN872","2025-01-07T09:45",65.6,20,25,65,5,25
"KCALOSAN872","2025-01-07T10:00",65.9,22,27,65.6,2,21
"KCALOSAN872","2025-01-07T10:15",65.9,16,31,65.5,7,24
"KCALOSAN872","2025-01-07T10:30",66.1,28,31,65.7,3,29
"KCALOSAN872","2025-01-07T10:45",66,31,31,65.5,4,27
"KCALOSAN872","2025-01-07T11:00",66.9,22,31,65.6,5,28
"KCALOSAN872","2025-01-07T11:15",68,21,28,66.8,2,22
"KCALOSAN872","2025-01-07T11:30",68.1,18,30,67.8,3,28
"KCALOSAN872","2025-01-07T11:45",68.6,19,26,67.9,1,20
"KCALOSAN872","2025-01-07T12:00",69,23,28,68.5,6,27
"KCALOSAN872","2025-01-07T12:15",69.4,26,29,68.8,5,27
