"Station","DateTime","Temperature High","Temperature Low","Wind Speed High","Wind Speed Low","Wind Gust High","Wind Gust Low","Wind Direction","Precipitation","Dew Point","Humidity","Pressure","Condition"
"KCALOSAN958","2022-10-30T00:00",58.6,58.5,0,0,0,0,339,0,53.4,83,29.84,"none"
"KCALOSAN958","2022-10-30T00:15",59,58.3,1.1,0,1.1,0,3,0,53.3,82.1,29.84,"none"
"KCALOSAN958","2022-10-30T00:30",59,58.8,0.9,0,1.1,0,1,0,53.4,82,29.84,"none"
"KCALOSAN958","2022-10-30T00:45",58.8,58.6,1.1,0,2.2,0,4,0,53.2,82,29.83,"none"
"KCALOSAN958","2022-10-30T01:00",59,58.6,1.3,0,2.2,0,6,0,53.3,82,29.83,"none"
"KCALOSAN958","2022-10-30T01:15",58.8,58.6,1.3,0,2.2,0,1,0,53.2,81.2,29.83,"none"
"KCALOSAN958","2022-10-30T01:30",58.8,58.8,0.9,0,1.1,0,15,0,53,80.8,29.83,"none"
"KCALOSAN958","2022-10-30T01:45",58.6,57.2,1.3,0,2.2,0,1,0,52.2,81.4,29.83,"none"
"KCALOSAN958","2022-10-30T02:00",57.2,57,1.1,0,1.1,0,1,0,51.6,82,29.83,"none"
"KCALOSAN958","2022-10-30T02:15",57.6,57.2,1.3,0,2.2,1.1,7,0,51.4,80,29.83,"none"
"KCALOSAN958","2022-10-30T02:30",57.7,57.6,1.8,0,2.2,1.1,0,0,51.5,80,29.83,"none"
"KCALOSAN958","2022-10-30T02:45",57.9,57.7,2.5,0,3.4,1.1,7,0,51.4,79,29.83,"none"
"KCALOSAN958","2022-10-30T03:00",57.9,57.6,1.8,0,3.4,1.1,0,0,51.4,79.7,29.82,"none"
"KCALOSAN958","2022-10-30T03:15",58.1,57.9,2.5,0,4.5,1.1,8,0,51.6,79,29.82,"none"
"KCALOSAN958","2022-10-30T03:30",58.1,57.9,2.2,0,2.2,1.1,3,0,51.5,79,29.81,"none"
"KCALOSAN958","2022-10-30T03:45",57.9,57.6,2,0,2.2,0,0,0,51.6,79.9,29.81,"none"
"KCALOSAN958","2022-10-30T04:00",57.7,56.8,1.3,0,2.2,0,333,0,51.2,80,29.81,"none"
"KCALOSAN958","2022-10-30T04:15",56.8,55.2,0,0,0,0,333,0,50.5,81.1,29.81,"none"
"KCALOSAN958","2022-10-30T04:30",55.2,54,0,0,0,0,329,0,49.7,83.8,29.81,"none"
"KCALOSAN958","2022-10-30T04:45",56.1,54,1.3,0,2.2,0,4,0,50.3,83.3,29.81,"none"
"KCALOSAN958","2022-10-30T05:00",57.7,56.3,2.2,0,3.4,0,4,0,49.7,75.4,29.81,"none"
"KCALOSAN958","2022-10-30T05:15",57.7,56.3,2,0,3.4,1.1,0,0,49.7,75.4,29.81,"none"
"KCALOSAN958","2022-10-30T05:30",56.5,56.3,1.1,0,1.1,0,2,0,49.6,78.1,29.81,"none"
"KCALOSAN958","2022-10-30T05:45",56.1,55,0.7,0,1.1,0,1,0,49.5,79.2,29.82,"none"
"KCALOSAN958","2022-10-30T06:00",55,53.8,0,0,0,0,344,0,49.2,82,29.82,"none"
"KCALOSAN958","2022-10-30T06:15",53.8,52.3,0,0,0,0,344,0,48.2,83.6,29.82,"none"
"KCALOSAN958","2022-10-30T06:30",52.9,51.8,0,0,0,0,341,0,48.3,87,29.82,"none"
"KCALOSAN958","2022-10-30T06:45",52.9,52,0,0,0,0,341,0,48.6,88,29.82,"none"
"KCALOSAN958","2022-10-30T07:00",52.3,52.2,0,0,0,0,343,0,48.8,88.5,29.82,"none"
"KCALOSAN958","2022-10-30T07:15",52.2,51.4,0,0,0,0,338,0,48.2,89,29.82,"none"
"KCALOSAN958","2022-10-30T07:30",52.9,51.4,0,0,0,0,343,0,48.7,87.8,29.82,"none"
"KCALOSAN958","2022-10-30T07:45",53.2,52.7,0,0,0,0,341,0,49,86,29.82,"none"
"KCALOSAN958","2022-10-30T08:00",55.9,53.1,1.1,0,1.1,0,0,0,48.7,78.2,29.83,"none"
"KCALOSAN958","2022-10-30T08:15",57.6,56.1,2,0,2.2,0,0,0,48.4,72,29.83,"none"
"KCALOSAN958","2022-10-30T08:30",58.1,57.4,0.7,0,1.1,0,4,0,48.4,71.7,29.83,"none"
"KCALOSAN958","2022-10-30T08:45",61.3,58.3,1.8,0,3.4,1.1,2,0,48.1,63.2,29.84,"none"
"KCALOSAN958","2022-10-30T09:00",64.4,61.3,1.1,0,1.1,0,8,0,48.5,58.1,29.84,"none"
"KCALOSAN958","2022-10-30T09:15",66.7,64.4,1.8,0,2.2,1.1,7,0,49,55.1,29.84,"none"
"KCALOSAN958","2022-10-30T09:30",68.2,66.4,1.8,0,2.2,1.1,0,0,50.6,56,29.84,"none"
"KCALOSAN958","2022-10-30T09:45",69.6,68.2,1.1,0,1.1,0,1,0,53.9,59.8,29.84,"none"
"KCALOSAN958","2022-10-30T10:00",71.2,69.6,1.6,0,2.2,1.1,206,0,56.5,60.8,29.84,"none"
"KCALOSAN958","2022-10-30T10:15",72.7,71.4,2.5,0,3.4,1.1,107,0,55.8,55.7,29.84,"none"
"KCALOSAN958","2022-10-30T10:30",74.8,72.5,2.5,0,3.4,0,208,0,55.2,52.4,29.84,"none"
"KCALOSAN958","2022-10-30T10:45",75.6,74.5,1.8,0,3.4,1.1,17,0,54.3,48.7,29.83,"none"
"KCALOSAN958","2022-10-30T11:00",76.1,74.5,2.5,0,3.4,1.1,94,0,53.8,47.2,29.83,"none"
