"Station","DateTime","Temperature High","Wind Speed High","Wind Gust High","Temperature Low","Wind Speed Low","Wind Gust Low"
"KCALOSAN1231","2025-01-07T00:00",55.6,4.3,6.9,55.6,4.3,6.9
"KCALOSAN1231","2025-01-07T00:15",55.9,4.9,8.1,55.6,2.7,5.8
"KCALOSAN1231","2025-01-07T00:30",55.8,3.4,5.8,55.2,1.3,3.4
"KCALOSAN1231","2025-01-07T00:45",55.2,3.1,3.4,55,1.1,2.2
"KCALOSAN1231","2025-01-07T01:00",54.9,4,6.9,54.1,2,3.4
"KCALOSAN1231","2025-01-07T01:15",53.8,4,5.8,53.8,4,5.8
"KCALOSAN1231","2025-01-07T01:30",53.4,4.9,8.1,53.2,3.4,5.8
"KCALOSAN1231","2025-01-07T01:45",53.2,6,8.1,53.1,2.5,4.5
"KCALOSAN1231","2025-01-07T02:00",53.4,6.7,9.2,53.2,2.9,5.8
"KCALOSAN1231","2025-01-07T02:15",53.4,6.5,8.1,53.1,4.5,6.9
"KCALOSAN1231","2025-01-07T02:30",53.2,7.8,9.2,53.1,5.4,6.9
"KCALOSAN1231","2025-01-07T02:45",53.6,6.9,10.3,53.2,3.1,6.9
"KCALOSAN1231","2025-01-07T03:00",54.5,7.4,11.4,53.8,4.3,8.1
"KCALOSAN1231","2025-01-07T03:15",54.5,7.8,11.4,54.1,3.4,8.1
"KCALOSAN1231","2025-01-07T03:30",56.3,9,12.5,55.6,4.7,9.2
"KCALOSAN1231","2025-01-07T03:45",55.9,8.5,12.5,55.6,5.1,9.2
"KCALOSAN1231","2025-01-07T04:00",56.3,8.5,13.7,55.9,5.1,9.2
"KCALOSAN1231","2025-01-07T04:15",55.9,8.7,10.3,55.9,8.7,10.3
"KCALOSAN1231","2025-01-07T04:30",57.9,10.5,14.8,56.5,4.9,10.3
"KCALOSAN1231","2025-01-07T04:45",58.1,8.3,14.8,57.9,4.9,10.3
"KCALOSAN1231","2025-01-07T05:00",57.9,11.2,15.9,57.6,3.4,9.2
"KCALOSAN1231","2025-01-07T05:15",58.1,6,9.2,57.7,2.2,5.8
"KCALOSAN1231","2025-01-07T05:30",57.9,3.4,5.8,57.9,3.4,5.8
"KCALOSAN1231","2025-01-07T05:45",57.9,5.1,13.7,57.4,3.8,8.1
"KCALOSAN1231","2025-01-07T06:00",57.9,7.6,14.8,57.9,2.5,9.2
"KCALOSAN1231","2025-01-07T06:15",57.9,7.6,14.8,57.9,2.5,9.2
"KCALOSAN1231","2025-01-07T06:30",56.7,6.5,12.5,56.7,3.1,12.5
"KCALOSAN1231","2025-01-07T06:45",56.8,8.7,12.5,56.7,2.5,6.9
"KCALOSAN1231","2025-01-07T07:00",56.5,4.5,11.4,56.5,4.5,11.4
"KCALOSAN1231","2025-01-07T07:15",56.7,5.8,12.5,56.5,2.2,6.9
"KCALOSAN1231","2025-01-07T07:30",57.4,6.5,12.5,56.7,1.3,8.1
"KCALOSAN1231","2025-01-07T07:45",57.9,7.2,11.4,57.4,0.5,4.5
"KCALOSAN1231","2025-01-07T08:00",58.8,6.5,11.4,58.1,1.6,3.4
"KCALOSAN1231","2025-01-07T08:15",58.3,6.3,12.5,57.9,1.1,5.8
"KCALOSAN1231","2025-01-07T08:30",57.9,2.5,8.1,57.9,2.5,8.1
"KCALOSAN1231","2025-01-07T08:45",57.9,1.6,9.2,57.9,1.6,9.2
"KCALOSAN1231","2025-01-07T09:00",58.1,6.9,14.8,57.9,1.3,10.3
"KCALOSAN1231","2025-01-07T09:15",58.1,9.2,22.8,57.7,3.6,9.2
"KCALOSAN1231","2025-01-07T09:30",58.1,6.9,14.8,57.9,1.3,10.3
"KCALOSAN1231","2025-01-07T09:45",57.4,5.4,13.7,57.2,2.2,6.9
"KCALOSAN1231","2025-01-07T10:00",57.7,6.9,15.9,57.4,2.5,5.8
"KCALOSAN1231","2025-01-07T10:15",58.3,2.2,9.2,58.1,1.6,6.9
"KCALOSAN1231","2025-01-07T10:30",58.1,4.5,11.4,58.1,1.3,4.5
"KCALOSAN1231","2025-01-07T10:45",59.9,8.1,12.5,58.8,1.1,10.3
